interaction_cell,candidate_index,moment,additive_prediction,actual_result,interaction_residual,paired_mcse,analytic_mcse,replication_index_mcse,mcse_agreement_pass,snr,empirical_scale,additive_band_gap,actual_band_gap,band_gap_reduction,band_gap_reduction_scales,direction,large_residual,precise_residual,large_and_precise
111,103,initial_gap_q4_q1_burden_contrast,0.0018687382539166303,0,-0.0018687382539166303,0.00070439147742447166,0.00069303144830498405,0.00070439147742447166,True,2.6529824874506742,0.071927000000000005,-0.45334290502108326,-0.45521164327499991,-0.0018687382539166464,-0.025981039858699047,away_from_band,False,True,False
111,103,maximum_downside_deviation_mean,-0.054555552408433579,0,0.054555552408433579,0.0018139221311581377,0.0018139221311581377,0.0018133501960660356,True,30.076016754700166,0.00054365875714980003,-0.056702841876113776,-0.0021472894676801998,0.054555552408433579,100.34888924524637,towards_band,True,True,True
111,103,recovery_completion_hours_mean,11.478885135135135,72.959459459459453,61.480574324324323,2.3521835422472201,2.3521835422472201,2.2921891350290253,True,26.137660271862647,9.5394282938200003,-18.401717736724869,4.9211434123194522,13.480574324405417,1.4131427910767607,towards_band,True,True,True
111,116,failed_recovery_attempts_mean,-0.026288006756756757,0,0.026288006756756757,0.0031630566561941242,0.0031477591696630726,0.0031630566561941242,True,8.3109503287832975,1.2984694187000001,-0.55097079097675672,-0.52468278421999992,0.026288006756756799,0.020245379966727126,towards_band,False,True,False
111,116,first_six_hour_burden_mean,0.12761646134466478,0.13513513513513514,0.0075186737904703437,0.0010665620843276899,0.0010665620843276899,0.0010465057934203818,True,7.0494478483263903,0.024570982533,0,0,0,0,unchanged,False,True,False
111,116,initial_gap_q4_q1_burden_contrast,0.053654322383071509,0.052631578947368418,-0.0010227434357030826,0.0025356111915833968,0.0025356111915833968,0.0024487580179350455,True,0.40335183844350225,0.071927000000000005,-0.40155732089192842,-0.40258006432763149,-0.0010227434357030774,-0.014219186615639152,away_from_band,False,False,False
111,116,maximum_downside_deviation_mean,0.045570196612992553,0.066891891891891889,0.021321695278899325,0.0015995329645367988,0.0015362105020636262,0.0015995329645367988,True,13.32995052407299,0.00054365875714980003,0.04124827211671285,0.062569967395612186,-0.021321695278899336,-39.218894202460802,away_from_band,True,True,True
111,116,recovery_completion_hours_mean,131.07474662162161,156.24324324324326,25.168496621621621,2.1977291476073431,2.1009797481668655,2.1977291476073431,True,11.45204660411518,9.5394282938200003,63.036430574481614,88.204927196103256,-25.168496621621642,-2.6383653030786696,away_from_band,True,True,True
111,126,failed_recovery_attempts_mean,0.00010557432432432433,0,-0.00010557432432432433,0.0024867426981685227,0.0024867426981685227,0.0023148191574683999,True,0.042454864510944157,1.2984694187000001,-0.52457720989567558,-0.52468278421999992,-0.00010557432432434233,-8.1306746854339546e-05,away_from_band,False,False,False
111,126,first_six_hour_burden_mean,0.15675061409391375,0.17567567567567569,0.018925061581761903,0.0021211285660583286,0.0021211285660583286,0.0019428689130030162,True,8.9221661923728419,0.024570982533,0,0,0,0,unchanged,True,True,True
