candidate_index,moment,effect,effect_estimate,paired_mcse,analytic_mcse,replication_index_mcse,relative_disagreement,agreement_pass,snr,sign,prefix_32_estimate,prefix_32_sign,prefix_sign_stable,dominant_event,dominant_event_share,effective_event_count
94,maximum_downside_deviation_mean,AB,-0.00011758340371621622,6.985778033201025e-05,6.6909683274233314e-05,6.985778033201025e-05,0.042201413268008713,True,1.6831826484807038,-1,-0.00031355574324324324,-1,True,calibration__20210206T010000Z,0.62173521465025516,2.4094275841297215
94,maximum_downside_deviation_mean,ABC,0.00011758340371621622,6.985778033201025e-05,6.6909683274233314e-05,6.985778033201025e-05,0.042201413268008713,True,1.6831826484807038,1,0.00031355574324324324,1,True,calibration__20210206T010000Z,0.62173521465025516,2.4094275841297215
94,maximum_downside_deviation_mean,AC,0.0003788798564189189,6.6909683274233314e-05,6.6909683274233314e-05,6.2118112938475592e-05,0.071612509599233737,True,5.6625564175226666,1,0.00041807432432432434,1,True,calibration__20210206T010000Z,0.62173521465025516,2.4094275841297215
94,maximum_downside_deviation_mean,B,-0.34066525021114863,0.0008210237956878981,0.00080662622739754758,0.0008210237956878981,0.017536115720357969,True,414.92737725795251,-1,-0.34125316722972981,-1,True,calibration__20210409T070000Z,0.090128835154211759,24.909616041402373
94,maximum_downside_deviation_mean,BC,-6.5324113175675673e-05,7.6294942423349061e-05,7.6294942423349061e-05,7.5123289240268162e-05,0.015356891896969696,True,0.85620502618905037,-1,-0.00031355574324324324,-1,True,calibration__20210206T010000Z,0.47818055876241056,3.3465113702516751
94,maximum_downside_deviation_mean,C,-0.00043113914695945153,7.6294942423349048e-05,7.6294942423349048e-05,7.4764617870594591e-05,0.020058007833113217,True,5.6509531728476299,-1,-0.00041807432432431637,-1,True,calibration__20210206T010000Z,0.47818055876241045,3.3465113702516764
94,recovery_completion_hours_mean,A,-1.6030933277027026,0.10342912396076573,0.10342912396076573,0.095810005568962908,0.073665115782021104,True,15.499438323685423,-1,-1.6194045608108107,-1,True,calibration__20210206T010000Z,0.51292862122065708,3.4071979044083767
94,recovery_completion_hours_mean,AB,-1.2416068412162162,0.10655451806194194,0.10321820712830669,0.10655451806194194,0.031310835000875267,True,11.652315301116085,-1,-1.4743454391891893,-1,True,calibration__20210206T010000Z,0.51502700708437332,3.3858701216249361
94,recovery_completion_hours_mean,ABC,1.2416068412162162,0.10655451806194194,0.10321820712830669,0.10655451806194194,0.031310835000875267,True,11.652315301116085,1,1.4743454391891893,1,True,calibration__20210206T010000Z,0.51502700708437332,3.3858701216249361
94,recovery_completion_hours_mean,AC,1.6030933277027026,0.10342912396076573,0.10342912396076573,0.095810005568962908,0.073665115782021104,True,15.499438323685423,1,1.6194045608108107,1,True,calibration__20210206T010000Z,0.51292862122065708,3.4071979044083767
94,recovery_completion_hours_mean,B,-466.11085304054052,1.1462203484183549,1.1263751593034752,1.1462203484183549,0.017313589958740133,True,406.65030391732006,-1,-466.89516469594594,-1,True,calibration__20210409T070000Z,0.091117442033771728,24.689156687880075
94,recovery_completion_hours_mean,BC,-1.3136613175675675,0.11515513878792964,0.11515513878792964,0.11163548727028511,0.030564432944033416,True,11.407752458071487,-1,-1.6500211148648649,-1,True,calibration__20210206T010000Z,0.41378617801377277,4.3532189360055851
94,recovery_completion_hours_mean,C,-1.8209459459459461,0.11579586843940742,0.11579586843940742,0.11353514810206844,0.019523324690310109,True,15.725482873327156,-1,-1.7950802364864864,-1,True,calibration__20210206T010000Z,0.40921966673740418,4.3976603159048739
97,failed_recovery_attempts_mean,A,7.9180743243243248e-05,5.9017841466949682e-05,5.9017841466949682e-05,5.8831664846993038e-05,0.0031545819929877312,True,1.3416407864998741,1,0.00010557432432432433,1,True,calibration__20210317T020000Z,0.40314960629921259,2.7776246994881824
97,failed_recovery_attempts_mean,AB,-7.9180743243243248e-05,5.9017841466949682e-05,5.9017841466949682e-05,5.8831664846993038e-05,0.0031545819929877312,True,1.3416407864998741,-1,-0.00010557432432432433,-1,True,calibration__20210317T020000Z,0.40314960629921259,2.7776246994881824
97,failed_recovery_attempts_mean,ABC,7.9180743243243248e-05,5.9017841466949682e-05,5.9017841466949682e-05,5.8831664846993038e-05,0.0031545819929877312,True,1.3416407864998741,1,0.00010557432432432433,1,True,calibration__20210317T020000Z,0.40314960629921259,2.7776246994881824
97,failed_recovery_attempts_mean,AC,-7.9180743243243248e-05,5.9017841466949682e-05,5.9017841466949682e-05,5.8831664846993038e-05,0.0031545819929877312,True,1.3416407864998741,-1,-0.00010557432432432433,-1,True,calibration__20210317T020000Z,0.40314960629921259,2.7776246994881824
97,failed_recovery_attempts_mean,B,-0.23387352195945946,0.0038488188858805165,0.0038488188858805165,0.0038241041153831245,0.0064213908812541529,True,60.765011005695804,-1,-0.2477829391891892,-1,True,calibration__20210725T140000Z,0.026299233765988507,48.955633769697592
97,failed_recovery_attempts_mean,BC,-7.9180743243243248e-05,5.9017841466949682e-05,5.9017841466949682e-05,5.8831664846993038e-05,0.0031545819929877312,True,1.3416407864998741,-1,-0.00010557432432432433,-1,True,calibration__20210317T020000Z,0.40314960629921259,2.7776246994881824
97,failed_recovery_attempts_mean,C,7.9180743243243248e-05,5.9017841466949682e-05,5.9017841466949682e-05,5.8831664846993038e-05,0.0031545819929877312,True,1.3416407864998741,1,0.00010557432432432433,1,True,calibration__20210317T020000Z,0.40314960629921259,2.7776246994881824
97,first_six_hour_burden_mean,A,-0.00012280840126751978,3.0197860624878416e-05,3.0197860624878416e-05,2.9067519537720162e-05,0.037431164452326339,True,4.0667914456941512,-1,-5.7211929280808254e-05,-1,True,calibration__20210710T100000Z,0.46998436068606375,3.5804588515820694
97,first_six_hour_burden_mean,AB,0.00012280840126751978,3.0197860624878413e-05,3.0197860624878413e-05,2.9067519537720162e-05,0.037431164452326228,True,4.0667914456941512,1,5.7211929280808261e-05,1,True,calibration__20210710T100000Z,0.4699843606860637,3.5804588515820703
97,first_six_hour_burden_mean,ABC,-0.00012280840126751978,3.0197860624878416e-05,3.0197860624878416e-05,2.9067519537720162e-05,0.037431164452326339,True,4.0667914456941512,-1,-5.7211929280808254e-05,-1,True,calibration__20210710T100000Z,0.46998436068606375,3.5804588515820694
97,first_six_hour_burden_mean,AC,0.00012280840126751978,3.0197860624878416e-05,3.0197860624878416e-05,2.9067519537720162e-05,0.037431164452326339,True,4.0667914456941512,1,5.7211929280808261e-05,1,True,calibration__20210710T100000Z,0.46998436068606375,3.5804588515820694
97,first_six_hour_burden_mean,B,-0.41107636296639727,0.0038818530997969851,0.0036760716211294399,0.0038818530997969851,0.053011145289940845,True,105.89693952815884,-1,-0.40419620708953186,-1,True,calibration__20200128T020000Z,0.025410480208299918,50.436602559222365
97,first_six_hour_burden_mean,BC,0.00012565569540390971,3.0268443299432273e-05,3.0268443299432273e-05,2.9104751707555199e-05,0.03844570334738362,True,4.151376209237247,1,5.7211929280808261e-05,1,True,calibration__20210710T100000Z,0.4677950128398371,3.610527694889909
97,first_six_hour_burden_mean,C,-0.00012565569540390971,3.0268443299432273e-05,3.0268443299432273e-05,2.9104751707555199e-05,0.03844570334738362,True,4.151376209237247,-1,-5.721192928080824e-05,-1,True,calibration__20210710T100000Z,0.4677950128398371,3.610527694889909
97,initial_gap_q4_q1_burden_contrast,A,-7.9327051751612823e-05,8.4097276826711461e-05,8.4043397571820105e-05,8.4097276826711461e-05,0.00064067775942825941,True,0.94327729440124397,-1,2.3237319912661475e-06,1,False,calibration__20210710T100000Z,0.92041734585309865,1.176364196110641
97,initial_gap_q4_q1_burden_contrast,AB,7.9327051751612796e-05,8.4097276826711461e-05,8.4043397571820092e-05,8.4097276826711461e-05,0.00064067775942842063,True,0.94327729440124375,1,-2.3237319912661932e-06,-1,False,calibration__20210710T100000Z,0.92041734585309853,1.1763641961106415
97,initial_gap_q4_q1_burden_contrast,ABC,-7.9327051751612782e-05,8.4097276826711461e-05,8.4043397571820105e-05,8.4097276826711461e-05,0.00064067775942825941,True,0.94327729440124353,-1,2.3237319912661932e-06,1,False,calibration__20210710T100000Z,0.92041734585309865,1.176364196110641
97,initial_gap_q4_q1_burden_contrast,AC,7.932705175161281e-05,8.4097276826711461e-05,8.4043397571820105e-05,8.4097276826711461e-05,0.00064067775942825941,True,0.94327729440124386,1,-2.3237319912661932e-06,-1,False,calibration__20210710T100000Z,0.92041734585309865,1.176364196110641
97,initial_gap_q4_q1_burden_contrast,B,-0.0016854597540736926,0.010869123178414368,0.010441151579519315,0.010869123178414368,0.039374988384066396,True,0.15506860364053529,-1,-0.016166918008267528,-1,True,calibration__20210607T170000Z,0.047680169511105153,26.109742697964407
97,initial_gap_q4_q1_burden_contrast,BC,7.9327051751612782e-05,8.4097276826711475e-05,8.4043397571820105e-05,8.4097276826711475e-05,0.00064067775942842052,True,0.94327729440124342,1,-2.3237319912662902e-06,-1,False,calibration__20210710T100000Z,0.92041734585309853,1.1763641961106415
97,initial_gap_q4_q1_burden_contrast,C,-7.9327051751612782e-05,8.4097276826711475e-05,8.4043397571820105e-05,8.4097276826711475e-05,0.00064067775942842052,True,0.94327729440124342,-1,2.3237319912661987e-06,1,False,calibration__20210710T100000Z,0.92041734585309853,1.1763641961106415
97,maximum_downside_deviation_mean,A,-3.9194467905405405e-05,2.262893659592996e-05,2.262893659592996e-05,2.2450048915792464e-05,0.0079052623343189056,True,1.7320508075688772,-1,0,0,False,calibration__20200511T090000Z,0.33333333333333337,3
