replication_prefix,candidate_index,moment,effect,effect_estimate,paired_mcse,analytic_mcse,replication_index_mcse,relative_disagreement,agreement_pass,snr,sign,prefix_32_estimate,prefix_32_sign,prefix_sign_stable,dominant_event,dominant_event_share,effective_event_count,analytic_convergence_slope,replication_index_convergence_slope,audit_classification,event_count,replication_count
64,0,failed_recovery_attempts_mean,AC,0.0043813344594594598,0.00076965655877147816,0.00076965655877147816,0.00073599167026891217,0.043740143728914244,True,5.6925838018621233,1,0.003272804054054054,1,True,calibration__20210920T030000Z,0.50705592473680283,2.0939095636498903,-0.27259954495662952,-0.2802914989834841,gate_pass,74,64
64,0,failed_recovery_attempts_mean,B,-0.022962415540540539,0.0024584493724210746,0.0024584493724210746,0.0023009678874536571,0.064057241419753178,True,9.3402027302792128,-1,-0.020164695945945946,-1,True,calibration__20201206T020000Z,0.17152705105781971,17.980574404950243,-0.39501618732521826,-0.43146909976877923,gate_pass,74,64
64,0,failed_recovery_attempts_mean,BC,0.004592483108108108,0.00078535732642808799,0.00078535732642808799,0.00074625654343137763,0.049787251841841268,True,5.8476351509896087,1,0.0036951013513513513,1,True,calibration__20210616T110000Z,0.4904266762280387,2.093038235390638,-0.23597496261765044,-0.25211018718517314,gate_pass,74,64
64,0,failed_recovery_attempts_mean,C,-0.004592483108108108,0.00078535732642808799,0.00078535732642808799,0.00074625654343137763,0.049787251841841268,True,5.8476351509896087,-1,-0.0036951013513513513,-1,True,calibration__20210616T110000Z,0.4904266762280387,2.093038235390638,-0.23597496261765044,-0.25211018718517314,gate_pass,74,64
64,0,first_six_hour_burden_mean,A,0,0,0,0,0,True,0,0,0,0,True,calibration__20200128T020000Z,0,74,,,gate_pass,74,64
64,0,first_six_hour_burden_mean,AB,0,0,0,0,0,True,0,0,0,0,True,calibration__20200128T020000Z,0,74,,,gate_pass,74,64
64,0,first_six_hour_burden_mean,ABC,0,0,0,0,0,True,0,0,0,0,True,calibration__20200128T020000Z,0,74,,,gate_pass,74,64
64,0,first_six_hour_burden_mean,AC,0,0,0,0,0,True,0,0,0,0,True,calibration__20200128T020000Z,0,74,,,gate_pass,74,64
64,0,first_six_hour_burden_mean,B,-9.9169832725989941e-05,4.7468916091578145e-05,4.7137514348141721e-05,4.7468916091578145e-05,0.0069814474549424379,True,2.0891530898803161,-1,-0.00014650645182063865,-1,True,calibration__20210302T170000Z,0.80490046439434015,1.5282348523468019,-0.34023111235805509,-0.47647159987205989,gate_pass,74,64
64,0,first_six_hour_burden_mean,BC,0,0,0,0,0,True,0,0,0,0,True,calibration__20200128T020000Z,0,74,,,gate_pass,74,64
64,0,first_six_hour_burden_mean,C,0,0,0,0,0,True,0,0,0,0,True,calibration__20200128T020000Z,0,74,,,gate_pass,74,64
64,0,initial_gap_q4_q1_burden_contrast,A,0,0,0,0,0,True,0,0,0,0,True,calibration__20200509T220000Z,0,38,,,gate_pass,74,64
64,0,initial_gap_q4_q1_burden_contrast,AB,0,0,0,0,0,True,0,0,0,0,True,calibration__20200509T220000Z,0,38,,,gate_pass,74,64
64,0,initial_gap_q4_q1_burden_contrast,ABC,0,0,0,0,0,True,0,0,0,0,True,calibration__20200509T220000Z,0,38,,,gate_pass,74,64
64,0,initial_gap_q4_q1_burden_contrast,AC,0,0,0,0,0,True,0,0,0,0,True,calibration__20200509T220000Z,0,38,,,gate_pass,74,64
64,0,initial_gap_q4_q1_burden_contrast,B,-9.928944489116299e-05,5.896862704475446e-05,5.896862704475446e-05,5.8103457341601319e-05,0.014671694874234004,True,1.6837672821483005,-1,-9.1078439945746782e-05,-1,True,calibration__20210421T210000Z,0.55280217171622192,2.4448838413269183,-0.49550320482661142,-0.49927436246412765,gate_pass,74,64
64,0,initial_gap_q4_q1_burden_contrast,BC,0,0,0,0,0,True,0,0,0,0,True,calibration__20200509T220000Z,0,38,,,gate_pass,74,64
64,0,initial_gap_q4_q1_burden_contrast,C,0,0,0,0,0,True,0,0,0,0,True,calibration__20200509T220000Z,0,38,,,gate_pass,74,64
64,0,maximum_downside_deviation_mean,A,-0.0016474309520268478,8.7252248168411328e-05,8.3972895210622999e-05,8.7252248168411328e-05,0.037584738807630871,True,18.881243596692574,-1,-0.0016212559674340645,-1,True,calibration__20210616T110000Z,0.53462149864745101,2.3200725984111221,-0.3741196092937587,-0.36733046307910083,gate_pass,74,64
64,0,maximum_downside_deviation_mean,AB,0.0016474309520268478,8.7252248168411328e-05,8.3972895210622999e-05,8.7252248168411328e-05,0.037584738807630871,True,18.881243596692574,1,0.0016212559674340645,1,True,calibration__20210616T110000Z,0.53462149864745101,2.3200725984111221,-0.3741196092937587,-0.36733046307910083,gate_pass,74,64
64,0,maximum_downside_deviation_mean,ABC,-0.0016474309520268478,8.7252248168411328e-05,8.3972895210622999e-05,8.7252248168411328e-05,0.037584738807630871,True,18.881243596692574,-1,-0.0016212559674340645,-1,True,calibration__20210616T110000Z,0.53462149864745101,2.3200725984111221,-0.3741196092937587,-0.36733046307910083,gate_pass,74,64
64,0,maximum_downside_deviation_mean,AC,0.0016474309520268478,8.7252248168411328e-05,8.3972895210622999e-05,8.7252248168411328e-05,0.037584738807630871,True,18.881243596692574,1,0.0016212559674340645,1,True,calibration__20210616T110000Z,0.53462149864745101,2.3200725984111221,-0.3741196092937587,-0.36733046307910083,gate_pass,74,64
64,0,maximum_downside_deviation_mean,B,-0.001880777113427057,8.6054393648154736e-05,8.6054393648154736e-05,8.3749878561916428e-05,0.026779749278818175,True,21.855677946170577,-1,-0.0019601949909758094,-1,True,calibration__20210616T110000Z,0.55589342206522241,2.2695538561955648,-0.3489429974306939,-0.36362472912119037,gate_pass,74,64
64,0,maximum_downside_deviation_mean,BC,0.0018565234683745662,8.6016693872384081e-05,8.6016693872384081e-05,8.4169132112643213e-05,0.021479106863627473,True,21.583292553988855,1,0.0019348920103173703,1,True,calibration__20210616T110000Z,0.55647381803296836,2.2647600035588562,-0.34886024521770143,-0.36624351161462132,gate_pass,74,64
64,0,maximum_downside_deviation_mean,C,-0.0018565234683745662,8.6016693872384081e-05,8.6016693872384081e-05,8.4169132112643213e-05,0.021479106863627473,True,21.583292553988855,-1,-0.0019348920103173703,-1,True,calibration__20210616T110000Z,0.55647381803296836,2.2647600035588562,-0.34886024521770143,-0.36624351161462132,gate_pass,74,64
64,0,recovery_completion_hours_mean,A,-5.6591532939189193,0.19300485041648313,0.19300485041648313,0.19229238256809517,0.0036914504835010029,True,29.321300898433858,-1,-5.442461993243243,-1,True,calibration__20210616T110000Z,0.30058838048845793,4.6670839972021465,-0.46204533878198945,-0.48360100563054015,gate_pass,74,64
64,0,recovery_completion_hours_mean,AB,1.0176836993243243,0.06501087341436261,0.063094913247892764,0.06501087341436261,0.029471380183711857,True,15.654053635579848,1,0.95956503378378377,1,True,calibration__20210920T030000Z,0.54017802032590201,2.0133044921248078,-0.37917466256904125,-0.36895078552178467,gate_pass,74,64
64,0,recovery_completion_hours_mean,ABC,-1.0176836993243243,0.06501087341436261,0.063094913247892764,0.06501087341436261,0.029471380183711857,True,15.654053635579848,-1,-0.95956503378378377,-1,True,calibration__20210920T030000Z,0.54017802032590201,2.0133044921248078,-0.37917466256904125,-0.36895078552178467,gate_pass,74,64
64,0,recovery_completion_hours_mean,AC,5.6591532939189193,0.19300485041648313,0.19300485041648313,0.19229238256809517,0.0036914504835010029,True,29.321300898433858,1,5.442461993243243,1,True,calibration__20210616T110000Z,0.30058838048845793,4.6670839972021465,-0.46204533878198945,-0.48360100563054015,gate_pass,74,64
64,0,recovery_completion_hours_mean,B,-1.3313450168918919,0.068418397898112965,0.068418397898112965,0.064472226918224781,0.057677044495615441,True,19.458874481020427,-1,-1.3014146959459461,-1,True,calibration__20210920T030000Z,0.45806973733732714,2.7001065790569068,-0.33781981606920558,-0.34573044500400674,gate_pass,74,64
64,0,recovery_completion_hours_mean,BC,1.1592588682432432,0.063760392006021877,0.063760392006021877,0.062088981506910321,0.026213930726048527,True,18.181489036857812,1,1.1814822635135136,1,True,calibration__20210920T030000Z,0.53242854849275723,2.0192892532810616,-0.35649575281592927,-0.36419955927900993,gate_pass,74,64
64,0,recovery_completion_hours_mean,C,-6.5614970439189193,0.20637505619021845,0.19776812166367574,0.20637505619021845,0.041705304339733726,True,31.794041223039599,-1,-6.5520481418918921,-1,True,calibration__20210616T110000Z,0.31211916305207443,4.4658452012476912,-0.46014097110787688,-0.51422509092086777,gate_pass,74,64
64,36,failed_recovery_attempts_mean,A,-0.0027977195945945946,0.00066262383117801876,0.00064674746443866508,0.00066262383117801876,0.023959848698964739,True,4.222183783551495,-1,-0.0019003378378378379,-1,True,calibration__20210616T110000Z,0.64449614042508196,2.2185114285345033,-0.20074085236218731,-0.19643408200878429,gate_pass,74,64
64,36,failed_recovery_attempts_mean,AB,0.0027977195945945946,0.00066262383117801876,0.00064674746443866508,0.00066262383117801876,0.023959848698964739,True,4.222183783551495,1,0.0019003378378378379,1,True,calibration__20210616T110000Z,0.64449614042508196,2.2185114285345033,-0.20074085236218731,-0.19643408200878429,gate_pass,74,64
64,36,failed_recovery_attempts_mean,ABC,-0.0027977195945945946,0.00066262383117801876,0.00064674746443866508,0.00066262383117801876,0.023959848698964739,True,4.222183783551495,-1,-0.0019003378378378379,-1,True,calibration__20210616T110000Z,0.64449614042508196,2.2185114285345033,-0.20074085236218731,-0.19643408200878429,gate_pass,74,64
64,36,failed_recovery_attempts_mean,AC,0.0027977195945945946,0.00066262383117801876,0.00064674746443866508,0.00066262383117801876,0.023959848698964739,True,4.222183783551495,1,0.0019003378378378379,1,True,calibration__20210616T110000Z,0.64449614042508196,2.2185114285345033,-0.20074085236218731,-0.19643408200878429,gate_pass,74,64
64,36,failed_recovery_attempts_mean,B,-0.033942145270270271,0.003779254897832378,0.003779254897832378,0.003696411820617633,0.021920478891820794,True,8.9811738524803033,-1,-0.034839527027027029,-1,True,calibration__20210206T010000Z,0.13457161349060609,19.069307017795296,-0.4355200604809113,-0.44393895151097518,gate_pass,74,64
64,36,failed_recovery_attempts_mean,BC,0.0041701858108108107,0.001190746952901477,0.001190746952901477,0.0011722916071070257,0.015498965375877269,True,3.5021595483821102,1,0.0031672297297297299,1,True,calibration__20210616T110000Z,0.89512430982312752,1.2432764074095342,-0.061045400676039398,-0.06148609083085229,gate_pass,74,64
64,36,failed_recovery_attempts_mean,C,-0.0041701858108108107,0.001190746952901477,0.001190746952901477,0.0011722916071070257,0.015498965375877269,True,3.5021595483821102,-1,-0.0031672297297297299,-1,True,calibration__20210616T110000Z,0.89512430982312752,1.2432764074095342,-0.061045400676039398,-0.06148609083085229,gate_pass,74,64
64,36,first_six_hour_burden_mean,A,-5.6104887527760928e-06,5.4208757285391256e-06,5.4208757285391256e-06,5.4178124948773693e-06,0.00056508096019050624,True,1.0349783012436011,-1,-1.1220977505552186e-05,-1,True,calibration__20200511T090000Z,0.99873174042648771,1.0025397361013411,-0.99972257834737155,-0.99976465911202428,gate_pass,74,64
64,36,first_six_hour_burden_mean,AB,5.6104887527760928e-06,5.4208757285391256e-06,5.4208757285391256e-06,5.4178124948773693e-06,0.00056508096019050624,True,1.0349783012436011,1,1.1220977505552186e-05,1,True,calibration__20200511T090000Z,0.99873174042648771,1.0025397361013411,-0.99972257834737155,-0.99976465911202428,gate_pass,74,64
64,36,first_six_hour_burden_mean,ABC,-5.6104887527760928e-06,5.4208757285391256e-06,5.4208757285391256e-06,5.4178124948773693e-06,0.00056508096019050624,True,1.0349783012436011,-1,-1.1220977505552186e-05,-1,True,calibration__20200511T090000Z,0.99873174042648771,1.0025397361013411,-0.99972257834737155,-0.99976465911202428,gate_pass,74,64
64,36,first_six_hour_burden_mean,AC,5.6104887527760928e-06,5.4208757285391256e-06,5.4208757285391256e-06,5.4178124948773693e-06,0.00056508096019050624,True,1.0349783012436011,1,1.1220977505552186e-05,1,True,calibration__20200511T090000Z,0.99873174042648771,1.0025397361013411,-0.99972257834737155,-0.99976465911202428,gate_pass,74,64
64,36,first_six_hour_burden_mean,B,-0.00029545273928551619,0.00015360971625023531,0.00015350308784930851,0.00015360971625023531,0.00069415140871098807,True,1.9233987699333674,-1,-0.00024385873903430547,-1,True,calibration__20211210T180000Z,0.8130970345577303,1.4658986911175456,-0.029966747368045141,-0.23783123287397143,gate_pass,74,64
64,36,first_six_hour_burden_mean,BC,5.6104887527760945e-06,5.4208757285391264e-06,5.4208757285391264e-06,5.4178124948773693e-06,0.00056508096019066247,True,1.0349783012436014,1,1.1220977505552189e-05,1,True,calibration__20200511T090000Z,0.99873174042648771,1.0025397361013411,-0.99972257834737155,-0.99976465911202428,gate_pass,74,64
64,36,first_six_hour_burden_mean,C,-5.6104887527760945e-06,5.4208757285391264e-06,5.4208757285391264e-06,5.4178124948773693e-06,0.00056508096019066247,True,1.0349783012436014,-1,-1.1220977505552189e-05,-1,True,calibration__20200511T090000Z,0.99873174042648771,1.0025397361013411,-0.99972257834737155,-0.99976465911202428,gate_pass,74,64
64,36,initial_gap_q4_q1_burden_contrast,A,0,0,0,0,0,True,0,0,0,0,True,calibration__20200509T220000Z,0,38,,,gate_pass,74,64
64,36,initial_gap_q4_q1_burden_contrast,AB,0,0,0,0,0,True,0,0,0,0,True,calibration__20200509T220000Z,0,38,,,gate_pass,74,64
64,36,initial_gap_q4_q1_burden_contrast,ABC,0,0,0,0,0,True,0,0,0,0,True,calibration__20200509T220000Z,0,38,,,gate_pass,74,64
64,36,initial_gap_q4_q1_burden_contrast,AC,0,0,0,0,0,True,0,0,0,0,True,calibration__20200509T220000Z,0,38,,,gate_pass,74,64
64,36,initial_gap_q4_q1_burden_contrast,B,0.00039972365952370458,0.00054927557510462712,0.00054725321807804557,0.00054927557510462712,0.0036818622896099525,True,0.72772880798051942,1,-0.00017758959327448162,-1,False,calibration__20211210T180000Z,0.97041209039287768,1.0613187328390541,0.13891015618320432,0.14085474406836665,gate_pass,74,64
64,36,initial_gap_q4_q1_burden_contrast,BC,0,0,0,0,0,True,0,0,0,0,True,calibration__20200509T220000Z,0,38,,,gate_pass,74,64
64,36,initial_gap_q4_q1_burden_contrast,C,0,0,0,0,0,True,0,0,0,0,True,calibration__20200509T220000Z,0,38,,,gate_pass,74,64
64,36,maximum_downside_deviation_mean,A,-5.5775546472480749e-06,1.1254121510985205e-06,1.1069733387714696e-06,1.1254121510985205e-06,0.016384052996986677,True,4.9560106862217506,-1,-3.6904626076047939e-06,-1,True,calibration__20210616T110000Z,0.80669506198374097,1.5175941469699079,-0.19671940905389687,-0.15491057444800074,gate_pass,74,64
64,36,maximum_downside_deviation_mean,AB,5.5775546472480749e-06,1.1254121510985205e-06,1.1069733387714696e-06,1.1254121510985205e-06,0.016384052996986677,True,4.9560106862217506,1,3.6904626076047939e-06,1,True,calibration__20210616T110000Z,0.80669506198374097,1.5175941469699079,-0.19671940905389687,-0.15491057444800074,gate_pass,74,64
64,36,maximum_downside_deviation_mean,ABC,-5.5775546472480749e-06,1.1254121510985205e-06,1.1069733387714696e-06,1.1254121510985205e-06,0.016384052996986677,True,4.9560106862217506,-1,-3.6904626076047939e-06,-1,True,calibration__20210616T110000Z,0.80669506198374097,1.5175941469699079,-0.19671940905389687,-0.15491057444800074,gate_pass,74,64
64,36,maximum_downside_deviation_mean,AC,5.5775546472480749e-06,1.1254121510985205e-06,1.1069733387714696e-06,1.1254121510985205e-06,0.016384052996986677,True,4.9560106862217506,1,3.6904626076047939e-06,1,True,calibration__20210616T110000Z,0.80669506198374097,1.5175941469699079,-0.19671940905389687,-0.15491057444800074,gate_pass,74,64
64,36,maximum_downside_deviation_mean,B,-4.10129454144611e-05,4.2161810024346091e-06,4.2161810024346091e-06,4.1491369585513365e-06,0.01590160475666447,True,9.7275106051610241,-1,-4.1218766339449558e-05,-1,True,calibration__20210328T190000Z,0.14105099440880065,15.002194359129636,-0.62959712636572374,-0.61276752864237249,gate_pass,74,64
64,36,maximum_downside_deviation_mean,BC,6.2364662003229962e-06,1.1509198526127516e-06,1.1426974243999762e-06,1.1509198526127516e-06,0.0071442231134594249,True,5.4186798378404299,1,4.4761446785613574e-06,1,True,calibration__20210616T110000Z,0.80163987618965504,1.533340533399655,-0.20652935865279631,-0.17873903053466031,gate_pass,74,64
64,36,maximum_downside_deviation_mean,C,-6.2364662003229962e-06,1.1509198526127516e-06,1.1426974243999762e-06,1.1509198526127516e-06,0.0071442231134594249,True,5.4186798378404299,-1,-4.4761446785613574e-06,-1,True,calibration__20210616T110000Z,0.80163987618965504,1.533340533399655,-0.20652935865279631,-0.17873903053466031,gate_pass,74,64
64,36,recovery_completion_hours_mean,A,-4.6887141047297298,0.16817388563109215,0.16817388563109215,0.16711976673907,0.0062680295936936884,True,27.880155632575072,-1,-4.5147804054054053,-1,True,calibration__20210920T030000Z,0.25447764386996519,5.6778432310264266,-0.4412109020144569,-0.47052652121202831,gate_pass,74,64
64,36,recovery_completion_hours_mean,AB,0.047244510135135136,0.018018441459167419,0.018018441459167419,0.017628346873679392,0.02164974070438009,True,2.6220086927162107,1,0.031883445945945943,1,True,calibration__20210616T110000Z,0.78581890276207889,1.592386969280593,-0.1867409867907017,-0.24648467174626534,gate_pass,74,64
64,36,recovery_completion_hours_mean,ABC,-0.047244510135135136,0.018018441459167419,0.018018441459167419,0.017628346873679392,0.02164974070438009,True,2.6220086927162107,-1,-0.031883445945945943,-1,True,calibration__20210616T110000Z,0.78581890276207889,1.592386969280593,-0.1867409867907017,-0.24648467174626534,gate_pass,74,64
64,36,recovery_completion_hours_mean,AC,4.6887141047297298,0.16817388563109215,0.16817388563109215,0.16711976673907,0.0062680295936936884,True,27.880155632575072,1,4.5147804054054053,1,True,calibration__20210920T030000Z,0.25447764386996519,5.6778432310264266,-0.4412109020144569,-0.47052652121202831,gate_pass,74,64
64,36,recovery_completion_hours_mean,B,-0.35509923986486486,0.058915433667192929,0.058681007283910992,0.058915433667192929,0.0039790317865805204,True,6.027270237384367,-1,-0.359375,-1,True,calibration__20210125T220000Z,0.37432423376981599,5.6424958162091592,-0.50383086890340412,-0.45064373648894879,gate_pass,74,64
64,36,recovery_completion_hours_mean,BC,0.04471072635135135,0.018258478602443874,0.018258478602443874,0.01799848595129315,0.014239557238680582,True,2.4487651641121335,1,0.030405405405405407,1,True,calibration__20210616T110000Z,0.76524099695207259,1.6726860501216336,-0.20569795350194139,-0.25795841964907679,gate_pass,74,64
64,36,recovery_completion_hours_mean,C,-5.4469489020270272,0.18648568258994008,0.17124535926330994,0.18648568258994008,0.081723825201861763,True,29.208402631124354,-1,-5.4009712837837842,-1,True,calibration__20210920T030000Z,0.2708427130936511,5.4665171069674274,-0.44983344360147653,-0.51218271583860642,gate_pass,74,64
64,42,failed_recovery_attempts_mean,A,0.00036951013513513516,0.00027251059269514313,0.00025280866994624121,0.00027251059269514313,0.07229782355999062,True,1.3559477871324626,1,0.00063344594594594598,1,True,calibration__20200511T090000Z,0.35432525951557092,5.0622346783167789,-0.035051263628076201,0.03540660517176486,gate_pass,74,64
64,42,failed_recovery_attempts_mean,AB,-0.00036951013513513516,0.00027251059269514313,0.00025280866994624121,0.00027251059269514313,0.07229782355999062,True,1.3559477871324626,-1,-0.00063344594594594598,-1,True,calibration__20200511T090000Z,0.35432525951557092,5.0622346783167789,-0.035051263628076201,0.03540660517176486,gate_pass,74,64
64,42,failed_recovery_attempts_mean,ABC,0.00036951013513513516,0.00027251059269514313,0.00025280866994624121,0.00027251059269514313,0.07229782355999062,True,1.3559477871324626,1,0.00063344594594594598,1,True,calibration__20200511T090000Z,0.35432525951557092,5.0622346783167789,-0.035051263628076201,0.03540660517176486,gate_pass,74,64
64,42,failed_recovery_attempts_mean,AC,-0.00036951013513513516,0.00027251059269514313,0.00025280866994624121,0.00027251059269514313,0.07229782355999062,True,1.3559477871324626,-1,-0.00063344594594594598,-1,True,calibration__20200511T090000Z,0.35432525951557092,5.0622346783167789,-0.035051263628076201,0.03540660517176486,gate_pass,74,64
64,42,failed_recovery_attempts_mean,B,-0.2081397804054054,0.0055845003368054282,0.0051760352282830225,0.0055845003368054282,0.073142641935279223,True,37.270976426240168,-1,-0.2117820945945946,-1,True,calibration__20200509T220000Z,0.02702198507913605,47.34086815639786,-0.49519989236657869,-0.52058685858528664,gate_pass,74,64
64,42,failed_recovery_attempts_mean,BC,-0.00026393581081081083,0.00033059357805560139,0.00027396744616199414,0.00033059357805560139,0.17128624284432864,False,0.79836944311852409,-1,-0.00063344594594594598,-1,True,calibration__20200511T090000Z,0.45020624631703005,3.9233225661866178,-0.0080608775323919371,0.098710252512079683,finite_replication_instability,74,64
64,42,failed_recovery_attempts_mean,C,0.00026393581081081083,0.00033059357805560139,0.00027396744616199414,0.00033059357805560139,0.17128624284432864,False,0.79836944311852409,1,0.00063344594594594598,1,True,calibration__20200511T090000Z,0.45020624631703005,3.9233225661866178,-0.0080608775323919371,0.098710252512079683,finite_replication_instability,74,64
64,42,first_six_hour_burden_mean,A,-0.0014376188523911786,0.00025198396652912036,0.00025198396652912036,0.00024023131622540666,0.046640468699644486,True,5.7051997085101886,-1,-0.0012179956865890731,-1,True,calibration__20200511T090000Z,0.19486343789750865,7.1303054670146979,-0.37215819557851171,-0.30655373011667741,gate_pass,74,64
64,42,first_six_hour_burden_mean,AB,0.0010153215550938813,0.00025198396652912036,0.00025198396652912036,0.00025062982931515945,0.0053739022867727625,True,4.0293101544480461,1,0.00037340109199447832,1,True,calibration__20200511T090000Z,0.19486343789750865,7.1303054670146979,-0.37215819557851171,-0.36145219933357026,gate_pass,74,64
64,42,first_six_hour_burden_mean,ABC,-0.0010153215550938813,0.00025198396652912036,0.00025198396652912036,0.00025062982931515945,0.0053739022867727625,True,4.0293101544480461,-1,-0.00037340109199447832,-1,True,calibration__20200511T090000Z,0.19486343789750865,7.1303054670146979,-0.37215819557851171,-0.36145219933357026,gate_pass,74,64
64,42,first_six_hour_burden_mean,AC,0.0014376188523911786,0.00025198396652912036,0.00025198396652912036,0.00024023131622540666,0.046640468699644486,True,5.7051997085101886,1,0.0012179956865890731,1,True,calibration__20200511T090000Z,0.19486343789750865,7.1303054670146979,-0.37215819557851171,-0.30655373011667741,gate_pass,74,64
64,42,first_six_hour_burden_mean,B,-0.44348220059618321,0.0056797052579507651,0.0052323035476447913,0.0056797052579507651,0.078771994317781924,True,78.08190398179066,-1,-0.44412375462483755,-1,True,calibration__20210314T050000Z,0.025793277253649209,49.339759040477411,-0.49004382364161642,-0.6641305280977462,gate_pass,74,64
64,42,first_six_hour_burden_mean,BC,0.0012086812280659256,0.00028478269392934712,0.00028478269392934712,0.00028189208993030073,0.010150209477839706,True,4.2442228893508265,1,0.00052543923255586958,1,True,calibration__20200511T090000Z,0.27682220392672763,6.0739460529421443,-0.47703209134514518,-0.49998941093789617,gate_pass,74,64
64,42,first_six_hour_burden_mean,C,-0.0016309785253632229,0.00028478269392934712,0.00028478269392934712,0.00026789306375885497,0.059307080558351488,True,5.7270984513119991,-1,-0.0013700338271504641,-1,True,calibration__20200511T090000Z,0.27682220392672763,6.0739460529421443,-0.47703209134514518,-0.46521891058753317,gate_pass,74,64
64,42,initial_gap_q4_q1_burden_contrast,A,-0.00061678082241742034,0.00054271066243860577,0.00053524186370893542,0.00054271066243860577,0.013762026889448227,True,1.1364818587605947,-1,-0.0020559300658874722,-1,True,calibration__20210206T010000Z,0.56206094759720249,2.3696013472803301,-0.59124022595698122,-0.58148372923998182,gate_pass,74,64
64,42,initial_gap_q4_q1_burden_contrast,AB,-0.0010279560196878429,0.00053524186370893542,0.00053524186370893542,0.00053272914261028297,0.0046945526294237443,True,1.9205448777206364,-1,-0.0012335436183230544,-1,True,calibration__20210206T010000Z,0.56206094759720249,2.3696013472803301,-0.59124022595698122,-0.5971978104055079,gate_pass,74,64
64,42,initial_gap_q4_q1_burden_contrast,ABC,0.0010279560196878429,0.00053524186370893542,0.00053524186370893542,0.00053272914261028297,0.0046945526294237443,True,1.9205448777206364,1,0.0012335436183230544,1,True,calibration__20210206T010000Z,0.56206094759720249,2.3696013472803301,-0.59124022595698122,-0.5971978104055079,gate_pass,74,64
64,42,initial_gap_q4_q1_burden_contrast,AC,0.00061678082241742034,0.00054271066243860577,0.00053524186370893542,0.00054271066243860577,0.013762026889448227,True,1.1364818587605947,1,0.0020559300658874722,1,True,calibration__20210206T010000Z,0.56206094759720249,2.3696013472803301,-0.59124022595698122,-0.58148372923998182,gate_pass,74,64
64,42,initial_gap_q4_q1_burden_contrast,B,-0.049603689339020873,0.016367980984528071,0.014773282016832116,0.016367980984528071,0.097427958231583567,True,3.0305319505141806,-1,-0.041142156243924199,-1,True,calibration__20210314T050000Z,0.049078880707435109,25.376238207252968,-0.47967803233443607,-0.62121010317206005,gate_pass,74,64
64,42,initial_gap_q4_q1_burden_contrast,BC,-0.0010279560196878429,0.00053524186370893542,0.00053524186370893542,0.00053272914261028297,0.0046945526294237443,True,1.9205448777206364,-1,-0.0012335436183230544,-1,True,calibration__20210206T010000Z,0.56206094759720249,2.3696013472803301,-0.59124022595698122,-0.5971978104055079,gate_pass,74,64
64,42,initial_gap_q4_q1_burden_contrast,C,-0.00061678082241742034,0.00054271066243860577,0.00053524186370893542,0.00054271066243860577,0.013762026889448227,True,1.1364818587605947,-1,-0.0020559300658874722,-1,True,calibration__20210206T010000Z,0.56206094759720249,2.3696013472803301,-0.59124022595698122,-0.58148372923998182,gate_pass,74,64
64,42,maximum_downside_deviation_mean,A,-0.00015677787162162162,7.1823524939496839e-05,6.3664750328845774e-05,7.1823524939496839e-05,0.1135947395720818,True,2.1828206253269964,-1,-5.2259290540540542e-05,-1,True,calibration__20200511T090000Z,0.33155080213903748,3.6153011113982951,-0.37488160698099715,-0.33057996358356717,gate_pass,74,64
64,42,maximum_downside_deviation_mean,AB,0.00015677787162162162,7.1823524939496839e-05,6.3664750328845774e-05,7.1823524939496839e-05,0.1135947395720818,True,2.1828206253269964,1,5.2259290540540542e-05,1,True,calibration__20200511T090000Z,0.33155080213903748,3.6153011113982951,-0.37488160698099715,-0.33057996358356717,gate_pass,74,64
64,42,maximum_downside_deviation_mean,ABC,-0.00015677787162162162,7.1823524939496839e-05,6.3664750328845774e-05,7.1823524939496839e-05,0.1135947395720818,True,2.1828206253269964,-1,-5.2259290540540542e-05,-1,True,calibration__20200511T090000Z,0.33155080213903748,3.6153011113982951,-0.37488160698099715,-0.33057996358356717,gate_pass,74,64
64,42,maximum_downside_deviation_mean,AC,0.00015677787162162162,7.1823524939496839e-05,6.3664750328845774e-05,7.1823524939496839e-05,0.1135947395720818,True,2.1828206253269964,1,5.2259290540540542e-05,1,True,calibration__20200511T090000Z,0.33155080213903748,3.6153011113982951,-0.37488160698099715,-0.33057996358356717,gate_pass,74,64
64,42,maximum_downside_deviation_mean,B,-0.3351388302364865,0.001089844542234491,0.001089844542234491,0.00099571674738660704,0.086368093062975049,True,307.51067445762186,-1,-0.33597497888513511,-1,True,calibration__20210409T070000Z,0.099116772203872355,18.93426191888576,-0.45990735744153699,-0.49838173536390873,gate_pass,74,64
64,42,maximum_downside_deviation_mean,BC,0.00026129645270270269,0.00010006892279125578,9.7100812846763411e-05,0.00010006892279125578,0.02966065649256423,True,2.6111648393354674,1,5.2259290540540542e-05,1,True,calibration__20200511T090000Z,0.42298850574712649,3.4057468885269206,-0.18308271358193906,-0.16970789980427003,gate_pass,74,64
64,42,maximum_downside_deviation_mean,C,-0.0002612964527026944,0.00010006892279125578,9.7100812846763411e-05,0.00010006892279125578,0.02966065649256423,True,2.6111648393353843,-1,-5.2259290540532289e-05,-1,True,calibration__20200511T090000Z,0.42298850574712649,3.4057468885269206,-0.18308271358193906,-0.16970789980427003,gate_pass,74,64
