family,variant_id,candidate_index,absolute_band_gap_reduction,absolute_band_gap_reduction_scales,baseline_gap_scales,baseline_moment,baseline_outer_pass,baseline_signed_gap,moment,movement_towards_band,paired_mcse,paired_shift,paired_snr,shift_scales,variant_gap_scales,variant_moment,variant_outer_pass,variant_signed_gap,active_bad_debt_change,baseline_numerical_bound_pass,censoring_change,stage1_preservation_pass,structural_pass,unresolved_backlog_change,variant_numerical_bound_pass
liquidation_capacity,capacity_10,97,0,0,-0.21951157562813356,0.23965371621621623,False,-0.28502906800378369,failed_recovery_attempts_mean,False,0,0,0,0,-0.21951157562813356,0.23965371621621623,False,-0.28502906800378369,0,False,0,True,True,0,False
liquidation_capacity,capacity_10,97,0,0,21.501616956770071,0.70416089782005387,False,0.52831585467605402,first_six_hour_burden_mean,False,0,0,0,0,21.501616956770071,0.70416089782005387,False,0.52831585467605402,0,False,0,True,True,0,False
liquidation_capacity,capacity_10,97,0,0,-6.1665370665436994,0.011671131689711234,False,-0.44354051158528868,initial_gap_q4_q1_burden_contrast,False,0,0,0,0,-6.1665370665436994,0.011671131689711234,False,-0.44354051158528868,0,False,0,True,True,0,False
liquidation_capacity,capacity_10,97,0,0,893.12764421627207,0.48987858952702695,False,0.48555666503074724,maximum_downside_deviation_mean,False,0,0,0,0,893.12764421627207,0.48987858952702695,False,0.48555666503074724,0,False,0,True,True,0,False
liquidation_capacity,capacity_10,97,0,0,70.001865196942504,735.81608952702697,False,667.77777347988695,recovery_completion_hours_mean,False,0,0,0,0,70.001865196942504,735.81608952702697,False,667.77777347988695,0,False,0,True,True,0,False
liquidation_capacity,capacity_10,100,0,0,-0.30553411380001011,0.12795608108108109,False,-0.39672670313891883,failed_recovery_attempts_mean,False,0,0,0,0,-0.30553411380001011,0.12795608108108109,False,-0.39672670313891883,0,True,0,True,True,0,True
liquidation_capacity,capacity_10,100,0,0,-3.0721211926513581,0.0020760768481042492,False,-0.075485036163895652,first_six_hour_burden_mean,False,0,0,0,0,-3.0721211926513581,0.0020760768481042492,False,-0.075485036163895652,0,True,0,True,True,0,True
liquidation_capacity,capacity_10,100,0,0,-6.3344492054897925,-0.00040628472826444509,False,-0.45561792800326434,initial_gap_q4_q1_burden_contrast,False,0,0,0,0,-6.3344492054897925,-0.00040628472826444509,False,-0.45561792800326434,0,True,0,True,True,0,True
liquidation_capacity,capacity_10,100,0,0,-3.6176184753563101,0.00018053950352583367,False,-0.001966749964154366,maximum_downside_deviation_mean,False,0,0,0,0,-3.6176184753563101,0.00018053950352583367,False,-0.001966749964154366,0,True,0,True,True,0,True
liquidation_capacity,capacity_10,100,0,0,1.6804042780432722,84.068412162162161,False,16.030096115022161,recovery_completion_hours_mean,False,0,0,0,0,1.6804042780432722,84.068412162162161,False,16.030096115022161,0,True,0,True,True,0,True
liquidation_capacity,capacity_10,103,0,0,-0.28569526756755464,0.15371621621621623,False,-0.37096656800378369,failed_recovery_attempts_mean,False,0,0,0,0,-0.28569526756755464,0.15371621621621623,False,-0.37096656800378369,0,False,0,True,True,0,False
liquidation_capacity,capacity_10,103,0,0,-2.187677539962793,0.023807726389737698,False,-0.0537533866222622,first_six_hour_burden_mean,False,0,0,0,0,-2.187677539962793,0.023807726389737698,False,-0.0537533866222622,0,False,0,True,True,0,False
liquidation_capacity,capacity_10,103,0,0,-6.6601127958860689,-0.023830289794697361,False,-0.47904193306969728,initial_gap_q4_q1_burden_contrast,False,0,0,0,0,-6.6601127958860689,-0.023830289794697361,False,-0.47904193306969728,0,False,0,True,True,0,False
liquidation_capacity,capacity_10,103,0,0,179.07449955088148,0.10167734435933436,False,0.097355419863054654,maximum_downside_deviation_mean,False,0,0,0,0,179.07449955088148,0.10167734435933436,False,0.097355419863054654,0,False,0,True,True,0,False
liquidation_capacity,capacity_10,103,0,0,14.212938280831521,203.62162162162161,False,135.58330557448161,recovery_completion_hours_mean,False,0,0,0,0,14.212938280831521,203.62162162162161,False,135.58330557448161,0,False,0,True,True,0,False
liquidation_capacity,capacity_10,116,0,0,-0.20845385805594527,0.25401182432432434,False,-0.27067095989567558,failed_recovery_attempts_mean,False,0,0,0,0,-0.20845385805594527,0.25401182432432434,False,-0.27067095989567558,0,False,0,True,True,0,False
liquidation_capacity,capacity_10,116,0,0,4.19866576348688,0.27901038628054114,False,0.10316534313654124,first_six_hour_burden_mean,False,0,0,0,0,4.19866576348688,0.27901038628054114,False,0.10316534313654124,0,False,0,True,True,0,False
liquidation_capacity,capacity_10,116,0,0,-6.8986729369494757,-0.040989205060965039,False,-0.49620084833596495,initial_gap_q4_q1_burden_contrast,False,0,0,0,0,-6.8986729369494757,-0.040989205060965039,False,-0.49620084833596495,0,False,0,True,True,0,False
liquidation_capacity,capacity_10,116,0,0,601.29227974799721,0.33121973798784576,False,0.32689781349156605,maximum_downside_deviation_mean,False,0,0,0,0,601.29227974799721,0.33121973798784576,False,0.32689781349156605,0,False,0,True,True,0,False
