cell_id,candidate_index,moment,simulated_mean,hierarchical_mcse,analytic_mcse,replication_index_mcse,mcse_relative_disagreement,mcse_agreement_pass,mc_interval_lower,mc_interval_upper,empirical_band_lower,empirical_band_upper,empirical_scale,signed_band_gap,absolute_band_gap,normalised_band_gap,inner_pass,outer_pass,censoring_share,numerical_bound_share,numerical_bound_pass,active_bad_debt_occurrence,unresolved_backlog_occurrence,maximum_active_bad_debt_dai,maximum_unresolved_tab_dai,structural_validity,stage1_preservation,confidence_floor_binding_share,recovery_probability_48h,recovery_probability_168h,recovery_probability_792h,failed_recovery_attempts_diagnostic,result_checksum
001,203,maximum_downside_deviation_mean,0.35870880359288587,0.0017447570744241879,0.0017443783664037348,0.0017447570744241879,0.00021705487027648822,True,0.35583867820545806,0.36157892898031369,0.0021472894676801998,0.0043219244962797001,0.00054365875714980003,0.35438687909660616,0.35438687909660616,651.85536779454139,False,False,0.72466216216216217,0.89544281221062016,False,True,True,401.36725535472851,1538684.3975445619,True,True,0.75802364864864868,0.10810810810810811,0.27533783783783783,0.27533783783783783,0.33519847972972971,bc55178cb2844dbc308d6aad8635cc172634bd0a105b3a46453bbd618a075083
001,203,recovery_completion_hours_mean,553.88291807432438,2.4160917604921059,2.4143892691436681,2.4160917604921059,0.00070464680865061431,True,549.90844712831483,557.85738902033393,29.880602871860003,68.03831604714,9.5394282938200003,485.84460202718435,485.84460202718435,50.930159236264998,False,False,0.72466216216216217,0.89544281221062016,False,True,True,401.36725535472851,1538684.3975445619,True,True,0.75802364864864868,0.10810810810810811,0.27533783783783783,0.27533783783783783,0.33519847972972971,bc55178cb2844dbc308d6aad8635cc172634bd0a105b3a46453bbd618a075083
001,222,failed_recovery_attempts_mean,0.24651604729729729,0.0043995574852428087,0.0043995574852428087,0.0042889506909669509,0.025140436202245351,True,0.23927877523407287,0.2537533193605217,0.52468278421999992,5.7185604590200008,1.2984694187000001,-0.27816673692270266,0.27816673692270266,-0.21422663708260242,False,False,0.92282516891891897,0.95804875931586697,False,True,True,401.36725535472851,1538684.3975445619,True,True,0.99472128378378377,0.034311655405405407,0.077174831081081086,0.077174831081081086,0.24651604729729729,f5c4c4d6a37bff055f2a7a6edb1fa43f84cb174dce825836d6bbd1ec81591f2a
001,222,first_six_hour_burden_mean,0.57925000226954915,0.0040414422470595726,0.0039236139058907863,0.0040414422470595726,0.029155022876923339,True,0.57260182977313612,0.58589817476596218,0.077561113011999902,0.1758450431439999,0.024570982533,0.40340495912554925,0.40340495912554925,16.417941715751788,False,False,0.92282516891891897,0.95804875931586697,False,True,True,401.36725535472851,1538684.3975445619,True,True,0.99472128378378377,0.034311655405405407,0.077174831081081086,0.077174831081081086,0.24651604729729729,f5c4c4d6a37bff055f2a7a6edb1fa43f84cb174dce825836d6bbd1ec81591f2a
001,222,initial_gap_q4_q1_burden_contrast,-0.018641597945915245,0.011185593362414679,0.010885152356688018,0.011185593362414679,0.026859639537423995,True,-0.037041899027087391,-0.00024129686474309853,0.45521164327499991,0.74291964327500004,0.071927000000000005,-0.47385324122091516,0.47385324122091516,-6.5879744910939584,False,False,0.92282516891891897,0.95804875931586697,False,True,True,401.36725535472851,1538684.3975445619,True,True,0.99472128378378377,0.034311655405405407,0.077174831081081086,0.077174831081081086,0.24651604729729729,f5c4c4d6a37bff055f2a7a6edb1fa43f84cb174dce825836d6bbd1ec81591f2a
001,222,maximum_downside_deviation_mean,0.4567984586148649,0.0012838685536495263,0.0012838685536495263,0.0012485090999599757,0.027541334811136024,True,0.45468649484411144,0.45891042238561836,0.0021472894676801998,0.0043219244962797001,0.00054365875714980003,0.45247653411858518,0.45247653411858518,832.28041150436127,False,False,0.92282516891891897,0.95804875931586697,False,True,True,401.36725535472851,1538684.3975445619,True,True,0.99472128378378377,0.034311655405405407,0.077174831081081086,0.077174831081081086,0.24651604729729729,f5c4c4d6a37bff055f2a7a6edb1fa43f84cb174dce825836d6bbd1ec81591f2a
001,222,recovery_completion_hours_mean,689.81566722972968,1.7860425601273036,1.7860425601273036,1.7326466881954816,0.029896192355022069,True,686.8776272183203,692.75370724113907,29.880602871860003,68.03831604714,9.5394282938200003,621.77735118258965,621.77735118258965,65.179729018498975,False,False,0.92282516891891897,0.95804875931586697,False,True,True,401.36725535472851,1538684.3975445619,True,True,0.99472128378378377,0.034311655405405407,0.077174831081081086,0.077174831081081086,0.24651604729729729,f5c4c4d6a37bff055f2a7a6edb1fa43f84cb174dce825836d6bbd1ec81591f2a
001,252,failed_recovery_attempts_mean,0.20133023648648649,0.0039862901589186647,0.0039862901589186647,0.0036802507264580664,0.076772994503645373,True,0.19477278917506527,0.2078876837979077,0.52468278421999992,5.7185604590200008,1.2984694187000001,-0.32335254773351341,0.32335254773351341,-0.24902592473625376,False,False,0.5268158783783784,0.89928522811472944,False,True,True,332.28290853188048,1538684.3975445619,True,True,0.35071790540540543,0.17704814189189189,0.46832770270270269,0.4731841216216216,0.20133023648648649,725ee1cc57034a9f4cdd1ada88ca5bfa0e7ec713b269ea7186b4aafe60df21df
001,252,first_six_hour_burden_mean,0.23041945393061433,0.0030879707424508627,0.0028638981346971997,0.0030879707424508627,0.072563060482827277,True,0.22533974205928267,0.23549916580194599,0.077561113011999902,0.1758450431439999,0.024570982533,0.05457441078661443,0.05457441078661443,2.2210919206555291,False,False,0.5268158783783784,0.89928522811472944,False,True,True,332.28290853188048,1538684.3975445619,True,True,0.35071790540540543,0.17704814189189189,0.46832770270270269,0.4731841216216216,0.20133023648648649,725ee1cc57034a9f4cdd1ada88ca5bfa0e7ec713b269ea7186b4aafe60df21df
001,252,initial_gap_q4_q1_burden_contrast,-0.01277284430660322,0.0077332055932934716,0.0077332055932934716,0.0072007188871829131,0.068857176973589201,True,-0.025493967507570981,-5.1721105635459813e-05,0.45521164327499991,0.74291964327500004,0.071927000000000005,-0.46798448758160316,0.46798448758160316,-6.5063812974488453,False,False,0.5268158783783784,0.89928522811472944,False,True,True,332.28290853188048,1538684.3975445619,True,True,0.35071790540540543,0.17704814189189189,0.46832770270270269,0.4731841216216216,0.20133023648648649,725ee1cc57034a9f4cdd1ada88ca5bfa0e7ec713b269ea7186b4aafe60df21df
001,252,maximum_downside_deviation_mean,0.26077443790910448,0.0021529476749745607,0.0019929721549853448,0.0021529476749745607,0.074305345108355292,True,0.25723283898377131,0.26431603683443766,0.0021472894676801998,0.0043219244962797001,0.00054365875714980003,0.25645251341282477,0.25645251341282477,471.71596160302761,False,False,0.5268158783783784,0.89928522811472944,False,True,True,332.28290853188048,1538684.3975445619,True,True,0.35071790540540543,0.17704814189189189,0.46832770270270269,0.4731841216216216,0.20133023648648649,725ee1cc57034a9f4cdd1ada88ca5bfa0e7ec713b269ea7186b4aafe60df21df
001,252,recovery_completion_hours_mean,419.03927364864865,2.9668381157864165,2.7403693488199807,2.9668381157864165,0.076333375171838788,True,414.15882494817998,423.91972234911731,29.880602871860003,68.03831604714,9.5394282938200003,351.00095760150862,351.00095760150862,36.794758217208908,False,False,0.5268158783783784,0.89928522811472944,False,True,True,332.28290853188048,1538684.3975445619,True,True,0.35071790540540543,0.17704814189189189,0.46832770270270269,0.4731841216216216,0.20133023648648649,725ee1cc57034a9f4cdd1ada88ca5bfa0e7ec713b269ea7186b4aafe60df21df
110,0,failed_recovery_attempts_mean,0,0,0,0,0,True,0,0,0.52468278421999992,5.7185604590200008,1.2984694187000001,-0.52468278421999992,0.52468278421999992,-0.40407789098745284,False,False,0,0,True,False,True,0,581539.15869384306,True,True,0,0.32770270270270269,0.95745354729729726,1,0,71c924e59872b3cb08505b32cb0f86f9bfbf0bf498f333ae550386541a9eebc4
110,0,first_six_hour_burden_mean,0,0,0,0,0,True,0,0,0.077561113011999902,0.1758450431439999,0.024570982533,-0.077561113011999902,0.077561113011999902,-3.1566142260624552,False,False,0,0,True,False,True,0,581539.15869384306,True,True,0,0.32770270270270269,0.95745354729729726,1,0,71c924e59872b3cb08505b32cb0f86f9bfbf0bf498f333ae550386541a9eebc4
110,0,initial_gap_q4_q1_burden_contrast,0,0,0,0,0,True,0,0,0.45521164327499991,0.74291964327500004,0.071927000000000005,-0.45521164327499991,0.45521164327499991,-6.3288006350188368,False,False,0,0,True,False,True,0,581539.15869384306,True,True,0,0.32770270270270269,0.95745354729729726,1,0,71c924e59872b3cb08505b32cb0f86f9bfbf0bf498f333ae550386541a9eebc4
110,0,maximum_downside_deviation_mean,0,0,0,0,0,True,0,0,0.0021472894676801998,0.0043219244962797001,0.00054365875714980003,-0.0021472894676801998,0.0021472894676801998,-3.9497008729108627,False,False,0,0,True,False,True,0,581539.15869384306,True,True,0,0.32770270270270269,0.95745354729729726,1,0,71c924e59872b3cb08505b32cb0f86f9bfbf0bf498f333ae550386541a9eebc4
110,0,recovery_completion_hours_mean,73.727723817567565,0.10928652329036756,0.10928652329036756,0.10755869084602648,0.015810114479992487,True,73.547947486754907,73.907500148380223,29.880602871860003,68.03831604714,9.5394282938200003,5.6894077704275645,5.6894077704275645,0.59640972133658954,False,False,0,0,True,False,True,0,581539.15869384306,True,True,0,0.32770270270270269,0.95745354729729726,1,0,71c924e59872b3cb08505b32cb0f86f9bfbf0bf498f333ae550386541a9eebc4
110,36,failed_recovery_attempts_mean,0,0,0,0,0,True,0,0,0.52468278421999992,5.7185604590200008,1.2984694187000001,-0.52468278421999992,0.52468278421999992,-0.40407789098745284,False,False,0,0,True,False,True,0,581539.15869384306,True,True,0,0.32770270270270269,0.95745354729729726,1,0,b2448eefe2c5b1c66d1334feaec5d9cf81b3b8b885e20c93616bc3775c73d047
110,36,first_six_hour_burden_mean,0,0,0,0,0,True,0,0,0.077561113011999902,0.1758450431439999,0.024570982533,-0.077561113011999902,0.077561113011999902,-3.1566142260624552,False,False,0,0,True,False,True,0,581539.15869384306,True,True,0,0.32770270270270269,0.95745354729729726,1,0,b2448eefe2c5b1c66d1334feaec5d9cf81b3b8b885e20c93616bc3775c73d047
110,36,initial_gap_q4_q1_burden_contrast,0,0,0,0,0,True,0,0,0.45521164327499991,0.74291964327500004,0.071927000000000005,-0.45521164327499991,0.45521164327499991,-6.3288006350188368,False,False,0,0,True,False,True,0,581539.15869384306,True,True,0,0.32770270270270269,0.95745354729729726,1,0,b2448eefe2c5b1c66d1334feaec5d9cf81b3b8b885e20c93616bc3775c73d047
110,36,maximum_downside_deviation_mean,0,0,0,0,0,True,0,0,0.0021472894676801998,0.0043219244962797001,0.00054365875714980003,-0.0021472894676801998,0.0021472894676801998,-3.9497008729108627,False,False,0,0,True,False,True,0,581539.15869384306,True,True,0,0.32770270270270269,0.95745354729729726,1,0,b2448eefe2c5b1c66d1334feaec5d9cf81b3b8b885e20c93616bc3775c73d047
110,36,recovery_completion_hours_mean,73.727723817567565,0.10928652329036756,0.10928652329036756,0.10755869084602648,0.015810114479992487,True,73.547947486754907,73.907500148380223,29.880602871860003,68.03831604714,9.5394282938200003,5.6894077704275645,5.6894077704275645,0.59640972133658954,False,False,0,0,True,False,True,0,581539.15869384306,True,True,0,0.32770270270270269,0.95745354729729726,1,0,b2448eefe2c5b1c66d1334feaec5d9cf81b3b8b885e20c93616bc3775c73d047
110,42,failed_recovery_attempts_mean,0,0,0,0,0,True,0,0,0.52468278421999992,5.7185604590200008,1.2984694187000001,-0.52468278421999992,0.52468278421999992,-0.40407789098745284,False,False,0.29729729729729731,0.82592497989389035,False,False,True,0,1174144.8780530973,True,True,0.21621621621621623,0.23310810810810811,0.68918918918918914,0.70270270270270274,0,60991ea6b3c202caa90bc84e9ff50c8c8927adb0448d62e3f6009fc789dfa7c4
110,42,first_six_hour_burden_mean,0.28378378378378377,0,0,0,0,True,0.28378378378378377,0.28378378378378377,0.077561113011999902,0.1758450431439999,0.024570982533,0.10793874063978387,0.10793874063978387,4.3929354674692798,False,False,0.29729729729729731,0.82592497989389035,False,False,True,0,1174144.8780530973,True,True,0.21621621621621623,0.23310810810810811,0.68918918918918914,0.70270270270270274,0,60991ea6b3c202caa90bc84e9ff50c8c8927adb0448d62e3f6009fc789dfa7c4
110,42,initial_gap_q4_q1_burden_contrast,-0.052631578947368418,1.2314545347559737e-18,0,1.2314545347559737e-18,1,False,-0.052631578947368418,-0.052631578947368418,0.45521164327499991,0.74291964327500004,0.071927000000000005,-0.50784322222236833,0.50784322222236833,-7.0605366861174286,False,False,0.29729729729729731,0.82592497989389035,False,False,True,0,1174144.8780530973,True,True,0.21621621621621623,0.23310810810810811,0.68918918918918914,0.70270270270270274,0,60991ea6b3c202caa90bc84e9ff50c8c8927adb0448d62e3f6009fc789dfa7c4
110,42,maximum_downside_deviation_mean,0.14716216216216216,0,0,0,0,True,0.14716216216216216,0.14716216216216216,0.0021472894676801998,0.0043219244962797001,0.00054365875714980003,0.14284023766588247,0.14284023766588247,262.73877830045546,False,False,0.29729729729729731,0.82592497989389035,False,False,True,0,1174144.8780530973,True,True,0.21621621621621623,0.23310810810810811,0.68918918918918914,0.70270270270270274,0,60991ea6b3c202caa90bc84e9ff50c8c8927adb0448d62e3f6009fc789dfa7c4
110,42,recovery_completion_hours_mean,266.00612331081084,0.027621924206264033,0.027621924206264033,0.026191059037407462,0.051801791872706789,True,265.9606852454915,266.05156137613017,29.880602871860003,68.03831604714,9.5394282938200003,197.96780726367084,197.96780726367084,20.752586126353275,False,False,0.29729729729729731,0.82592497989389035,False,False,True,0,1174144.8780530973,True,True,0.21621621621621623,0.23310810810810811,0.68918918918918914,0.70270270270270274,0,60991ea6b3c202caa90bc84e9ff50c8c8927adb0448d62e3f6009fc789dfa7c4
110,94,failed_recovery_attempts_mean,0,0,0,0,0,True,0,0,0.52468278421999992,5.7185604590200008,1.2984694187000001,-0.52468278421999992,0.52468278421999992,-0.40407789098745284,False,False,0.28378378378378377,0.81957869319648768,False,False,True,0,1174144.8780530973,True,True,0.7432432432432432,0.24662162162162163,0.70270270270270274,0.71621621621621623,0,ee8b461662b764877a15c3b4b3043eeb5010bfe1889c14f7ab0cdacaeb41788a
110,94,first_six_hour_burden_mean,0.28378378378378377,0,0,0,0,True,0.28378378378378377,0.28378378378378377,0.077561113011999902,0.1758450431439999,0.024570982533,0.10793874063978387,0.10793874063978387,4.3929354674692798,False,False,0.28378378378378377,0.81957869319648768,False,False,True,0,1174144.8780530973,True,True,0.7432432432432432,0.24662162162162163,0.70270270270270274,0.71621621621621623,0,ee8b461662b764877a15c3b4b3043eeb5010bfe1889c14f7ab0cdacaeb41788a
110,94,initial_gap_q4_q1_burden_contrast,-0.052631578947368418,1.2314545347559737e-18,0,1.2314545347559737e-18,1,False,-0.052631578947368418,-0.052631578947368418,0.45521164327499991,0.74291964327500004,0.071927000000000005,-0.50784322222236833,0.50784322222236833,-7.0605366861174286,False,False,0.28378378378378377,0.81957869319648768,False,False,True,0,1174144.8780530973,True,True,0.7432432432432432,0.24662162162162163,0.70270270270270274,0.71621621621621623,0,ee8b461662b764877a15c3b4b3043eeb5010bfe1889c14f7ab0cdacaeb41788a
110,94,maximum_downside_deviation_mean,0.14047297297297295,2.4629090695119474e-18,0,2.4629090695119474e-18,1,False,0.14047297297297295,0.14047297297297295,0.0021472894676801998,0.0043219244962797001,0.00054365875714980003,0.13615104847669326,0.13615104847669326,250.43475651984787,False,False,0.28378378378378377,0.81957869319648768,False,False,True,0,1174144.8780530973,True,True,0.7432432432432432,0.24662162162162163,0.70270270270270274,0.71621621621621623,0,ee8b461662b764877a15c3b4b3043eeb5010bfe1889c14f7ab0cdacaeb41788a
