cell_order,cell_identifier,anchor,portfolio,shock,oracle_treatment,oracle_delay_steps,metric_order,metric,operationality,direction_multiplier,count,mean,standard_error,ci95_lower,ci95_upper,median,p05,p25,p75,p90,p95,positive_share
5,joint_crypto_stable_stress__stable_supported__oracle_delay_central,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,oracle_delay_central,1,4,peak_debt_weighted_mismatch,operational,1,128,0.11714393892208075,0.0004490033846932622,0.11626389228808195,0.11802398555607954,0.11714666703646964,0.10905902111109109,0.1154516952680755,0.1190047249596746,0.12143751253895317,0.12532815420200863,1.0
5,joint_crypto_stable_stress__stable_supported__oracle_delay_central,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,oracle_delay_central,1,5,false_safe_vault_hours,operational,1,128,2.734375,0.6936229112329009,1.3748740939835142,4.0938759060164855,0.0,0.0,0.0,0.25,9.0,17.64999999999999,0.25
5,joint_crypto_stable_stress__stable_supported__oracle_delay_central,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,oracle_delay_central,1,6,false_safe_debt_hours,operational,1,128,17455.280336465883,6400.918552655968,4909.479973260186,30001.08069967158,0.0,0.0,0.0,121.94480604067365,11646.017723381081,65643.17756853867,0.25
5,joint_crypto_stable_stress__stable_supported__oracle_delay_central,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,oracle_delay_central,1,7,peak_false_safe_debt,operational,1,128,11551.067884737782,4478.195228582305,2773.8052367164637,20328.3305327591,0.0,0.0,0.0,77.46585135736173,5161.134761669703,43380.65830838091,0.25
5,joint_crypto_stable_stress__stable_supported__oracle_delay_central,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,oracle_delay_central,1,8,false_unsafe_vault_hours,operational,1,128,1.4609375,0.47951418263404355,0.5210897020372747,2.4007852979627256,0.0,0.0,0.0,0.0,4.299999999999997,7.0,0.1796875
5,joint_crypto_stable_stress__stable_supported__oracle_delay_central,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,oracle_delay_central,1,9,false_unsafe_debt_hours,operational,1,128,7495.303142325063,3779.368422448536,87.74103432593256,14902.865250324194,0.0,0.0,0.0,0.0,3671.8640181359046,5843.905437220738,0.1796875
5,joint_crypto_stable_stress__stable_supported__oracle_delay_central,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,oracle_delay_central,1,10,peak_false_unsafe_debt,operational,1,128,5948.858447781397,3290.465565497081,-500.45406059288143,12398.170956155676,0.0,0.0,0.0,0.0,1497.3830489037173,4118.639016241832,0.1796875
5,joint_crypto_stable_stress__stable_supported__oracle_delay_central,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,oracle_delay_central,1,11,market_unsafe_debt_not_oracle_eligible_share,operational,1,128,0.09353589486926261,0.01607330601483549,0.062032215080185055,0.12503957465834017,0.0,0.0,0.0,0.026242391389830387,0.41400567672929844,0.5,0.25
5,joint_crypto_stable_stress__stable_supported__oracle_delay_central,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,oracle_delay_central,1,12,oracle_unsafe_debt_already_market_safe_share,operational,1,128,0.04604200410688437,0.01192386759821904,0.022671223614375048,0.06941278459939368,0.0,0.0,0.0,0.0,0.15550489240405133,0.35729207030283605,0.1796875
5,joint_crypto_stable_stress__stable_supported__oracle_delay_central,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,oracle_delay_central,1,13,recognition_lag_mean,operational,1,32,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5,joint_crypto_stable_stress__stable_supported__oracle_delay_central,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,oracle_delay_central,1,14,recognition_lag_median,operational,1,32,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5,joint_crypto_stable_stress__stable_supported__oracle_delay_central,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,oracle_delay_central,1,15,recovery_staleness_mean,operational,1,23,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5,joint_crypto_stable_stress__stable_supported__oracle_delay_central,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,oracle_delay_central,1,16,recovery_staleness_median,operational,1,23,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5,joint_crypto_stable_stress__stable_supported__oracle_delay_central,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,oracle_delay_central,1,17,backlog_area_share,operational,1,128,0.008241200243992457,0.0030611864438791652,0.002241274813989293,0.01424112567399562,0.0,0.0,0.0,0.0,0.009536538872094236,0.04127718311237933,0.2265625
5,joint_crypto_stable_stress__stable_supported__oracle_delay_central,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,oracle_delay_central,1,18,maximum_unresolved_tab_share,operational,1,128,0.003886599733394747,0.001707742437720216,0.000539424555463124,0.00723377491132637,0.0,0.0,0.0,0.0,0.002070795235883923,0.012702591574872756,0.2265625
5,joint_crypto_stable_stress__stable_supported__oracle_delay_central,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,oracle_delay_central,1,19,terminal_unresolved_tab_share,degenerate,1,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,joint_crypto_stable_stress__stable_supported__oracle_delay_central,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,oracle_delay_central,1,20,liquidation_completion_ratio,operational,-1,32,0.7670486498160114,0.06509503738591614,0.6394623765396158,0.894634923092407,1.0,0.0,0.6508400565410032,1.0,1.0000000000000002,1.0000000000000002,0.875
5,joint_crypto_stable_stress__stable_supported__oracle_delay_central,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,oracle_delay_central,1,21,peak_eligible_tab_share,operational,1,128,0.004764687733264095,0.0018491648585102064,0.001140324610584091,0.008389050855944099,0.0,0.0,0.0,3.098634054294469e-05,0.0020889016105868174,0.017888373682352503,0.25
5,joint_crypto_stable_stress__stable_supported__oracle_delay_central,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,oracle_delay_central,1,22,peak_new_eligible_tab_share,operational,1,128,0.004618698927051749,0.0017912924407838603,0.0011077657431153827,0.008129632110988116,0.0,0.0,0.0,3.098634054294469e-05,0.002064453904667881,0.017352263323352362,0.25
5,joint_crypto_stable_stress__stable_supported__oracle_delay_central,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,oracle_delay_central,1,23,peak_selected_attempts,operational,1,128,0.7109375,0.15092902256071192,0.41511661578100467,1.0067583842189953,0.0,0.0,0.0,0.0,2.299999999999997,5.0,0.2265625
5,joint_crypto_stable_stress__stable_supported__oracle_delay_central,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,oracle_delay_central,1,24,peak_successful_closures,operational,1,128,0.6328125,0.14242309265566566,0.35366323839489533,0.9119617616051047,0.0,0.0,0.0,0.0,2.0,4.0,0.21875
5,joint_crypto_stable_stress__stable_supported__oracle_delay_central,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,oracle_delay_central,1,25,hours_for_half_eligible_tab,operational,1,128,0.3125,0.05172944074093667,0.21111029614776414,0.4138897038522359,0.0,0.0,0.0,0.25,1.0,2.0,0.25
5,joint_crypto_stable_stress__stable_supported__oracle_delay_central,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,oracle_delay_central,1,26,five_busiest_eligible_tab_share,operational,1,128,0.24769090873386168,0.03808151929941367,0.1730511309070109,0.32233068656071245,0.0,0.0,0.0,0.22736092425400148,1.0,1.0,0.25
5,joint_crypto_stable_stress__stable_supported__oracle_delay_central,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,oracle_delay_central,1,27,capacity_binding_hours,degenerate,1,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,joint_crypto_stable_stress__stable_supported__oracle_delay_central,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,oracle_delay_central,1,28,capacity_rejected_opportunity_count,degenerate,1,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,joint_crypto_stable_stress__stable_supported__oracle_delay_central,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,oracle_delay_central,1,29,successful_closure_count,operational,1,128,1.6015625,0.3822043920623647,0.8524418915577653,2.350683108442235,0.0,0.0,0.0,0.0,5.299999999999997,12.0,0.21875
5,joint_crypto_stable_stress__stable_supported__oracle_delay_central,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,oracle_delay_central,1,30,liquidated_debt_share,operational,1,128,0.004406326684688499,0.0018035226214797623,0.000871422346588165,0.007941231022788833,0.0,0.0,0.0,0.0,0.003144077362307201,0.018997049175413918,0.21875
5,joint_crypto_stable_stress__stable_supported__oracle_delay_central,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,oracle_delay_central,1,31,debt_weighted_liquidated_vault_share,operational,1,128,0.004406326684688498,0.0018035226214797619,0.000871422346588165,0.007941231022788832,0.0,0.0,0.0,0.0,0.0031440773623072015,0.018997049175413918,0.21875
5,joint_crypto_stable_stress__stable_supported__oracle_delay_central,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,oracle_delay_central,1,32,realised_bad_debt_share,degenerate,1,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,joint_crypto_stable_stress__stable_supported__oracle_delay_central,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,oracle_delay_central,1,33,positive_realised_bad_debt,degenerate,1,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,joint_crypto_stable_stress__stable_supported__oracle_delay_central,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,oracle_delay_central,1,34,terminal_active_bad_debt_share,degenerate,1,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,joint_crypto_stable_stress__stable_supported__oracle_delay_central,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,oracle_delay_central,1,35,below_peg_burden,operational,1,128,0.26573735733407927,0.004429321061590217,0.25705588805336244,0.2744188266147961,0.2611188867348968,0.19027597824060033,0.2351654513947821,0.2922824941964385,0.3357395232206026,0.35351421629069185,1.0
5,joint_crypto_stable_stress__stable_supported__oracle_delay_central,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,oracle_delay_central,1,36,mean_absolute_peg_deviation,operational,1,128,0.0006027275551807701,6.544235599836368e-06,0.0005899008534050908,0.0006155542569564494,0.0006036192282060733,0.0004798236752275121,0.0005461204591283339,0.0006602929112880015,0.0006956110524163097,0.0007239659266357082,1.0
5,joint_crypto_stable_stress__stable_supported__oracle_delay_central,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,oracle_delay_central,1,37,minimum_dai_price,operational,-1,128,0.9958418344003704,9.79953795986738e-05,0.995649763456357,0.9960339053443839,0.9960180270200536,0.9941428198490697,0.9951791977815344,0.996737081710873,0.9971107571339368,0.9973160104079624,1.0
5,joint_crypto_stable_stress__stable_supported__oracle_delay_central,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,oracle_delay_central,1,38,restricted_mean_recovery_time,operational,1,128,74.7578125,13.385913137817223,48.52142274987824,100.99420225012176,0.0,0.0,0.0,0.0,333.2,402.95,0.2265625
5,joint_crypto_stable_stress__stable_supported__oracle_delay_central,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,oracle_delay_central,1,39,recovery_probability_720h,degenerate,-1,128,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6,joint_crypto_stable_stress__stable_supported__oracle_delay_high,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,oracle_delay_high,2,1,debt_weighted_absolute_mismatch_area,operational,1,128,3.720923252731862,0.06006471409303552,3.6031964131095124,3.8386500923542117,3.6270212254648957,2.827963054331983,3.2429782097207656,4.160908093141787,4.764690629735365,4.967883526951881,1.0
6,joint_crypto_stable_stress__stable_supported__oracle_delay_high,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,oracle_delay_high,2,2,debt_weighted_overvaluation_area,operational,1,128,1.834746074348336,0.03291705799668369,1.770228640674836,1.8992635080218359,1.8144151207805654,1.351936400103199,1.537036364832682,2.058536561684472,2.345173362594814,2.4921720538266774,1.0
6,joint_crypto_stable_stress__stable_supported__oracle_delay_high,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,oracle_delay_high,2,3,debt_weighted_undervaluation_area,operational,1,128,1.8861771783835262,0.03191999664586154,1.8236139849576376,1.9487403718094147,1.8222544524742237,1.3750313688562554,1.629915193966983,2.133449649515035,2.3798965517559183,2.522081204168105,1.0
6,joint_crypto_stable_stress__stable_supported__oracle_delay_high,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,oracle_delay_high,2,4,peak_debt_weighted_mismatch,operational,1,128,0.11915261964137885,0.0006702515041534725,0.11783892669323805,0.12046631258951966,0.11858543518570779,0.10886456352640057,0.11583629032237966,0.12182849647365385,0.12701561001127365,0.12968177262781763,1.0
6,joint_crypto_stable_stress__stable_supported__oracle_delay_high,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,oracle_delay_high,2,5,false_safe_vault_hours,operational,1,128,5.0234375,1.2904605726772889,2.494134777552514,7.552740222447486,0.0,0.0,0.0,0.5,16.299999999999997,33.29999999999998,0.25
6,joint_crypto_stable_stress__stable_supported__oracle_delay_high,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,oracle_delay_high,2,6,false_safe_debt_hours,operational,1,128,32194.310415966153,12582.003995337058,7533.58258510552,56855.038246826785,0.0,0.0,0.0,201.5997507760695,20372.025330553763,124240.00270017234,0.25
6,joint_crypto_stable_stress__stable_supported__oracle_delay_high,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,oracle_delay_high,2,7,peak_false_safe_debt,operational,1,128,11955.394626425707,4627.224441388045,2886.0347213051373,21024.754531546278,0.0,0.0,0.0,77.46585135736173,5314.674412028154,44505.77357493758,0.25
6,joint_crypto_stable_stress__stable_supported__oracle_delay_high,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,oracle_delay_high,2,8,false_unsafe_vault_hours,operational,1,128,2.53125,0.7993089950617434,0.964604369678983,4.097895630321017,0.0,0.0,0.0,0.0,7.0,13.299999999999983,0.203125
6,joint_crypto_stable_stress__stable_supported__oracle_delay_high,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,oracle_delay_high,2,9,false_unsafe_debt_hours,operational,1,128,15583.675821085737,7552.446621233444,780.8804434681879,30386.471198703286,0.0,0.0,0.0,0.0,5474.320556583698,10490.50881454296,0.203125
6,joint_crypto_stable_stress__stable_supported__oracle_delay_high,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,oracle_delay_high,2,10,peak_false_unsafe_debt,operational,1,128,8002.607791290899,3802.448544579177,549.8086439157114,15455.406938666085,0.0,0.0,0.0,0.0,1764.8663133759937,4118.639016241832,0.203125
6,joint_crypto_stable_stress__stable_supported__oracle_delay_high,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,oracle_delay_high,2,11,market_unsafe_debt_not_oracle_eligible_share,operational,1,128,0.14552921966948842,0.02410022484537017,0.09829277897256289,0.19276566036641396,0.0,0.0,0.0,0.052484782779660774,0.615863321048345,0.6666666666666667,0.25
6,joint_crypto_stable_stress__stable_supported__oracle_delay_high,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,oracle_delay_high,2,12,oracle_unsafe_debt_already_market_safe_share,operational,1,128,0.08392114739114118,0.01906333090404119,0.04655701881922045,0.1212852759630619,0.0,0.0,0.0,0.0,0.3565848140444394,0.5099294775375474,0.203125
6,joint_crypto_stable_stress__stable_supported__oracle_delay_high,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,oracle_delay_high,2,13,recognition_lag_mean,operational,1,32,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0
6,joint_crypto_stable_stress__stable_supported__oracle_delay_high,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,oracle_delay_high,2,14,recognition_lag_median,operational,1,32,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0
6,joint_crypto_stable_stress__stable_supported__oracle_delay_high,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,oracle_delay_high,2,15,recovery_staleness_mean,operational,1,23,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0
6,joint_crypto_stable_stress__stable_supported__oracle_delay_high,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,oracle_delay_high,2,16,recovery_staleness_median,operational,1,23,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0
6,joint_crypto_stable_stress__stable_supported__oracle_delay_high,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,oracle_delay_high,2,17,backlog_area_share,operational,1,128,0.013590640852883534,0.005856339470835209,0.002112215490046525,0.025069066215720543,0.0,0.0,0.0,0.0,0.007673112898043663,0.04734912259181775,0.2265625
6,joint_crypto_stable_stress__stable_supported__oracle_delay_high,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,oracle_delay_high,2,18,maximum_unresolved_tab_share,operational,1,128,0.004961390080932031,0.0020967464705978333,0.0008517669985602773,0.009071013163303783,0.0,0.0,0.0,0.0,0.001787176856319698,0.01706260230124557,0.2265625
6,joint_crypto_stable_stress__stable_supported__oracle_delay_high,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,oracle_delay_high,2,19,terminal_unresolved_tab_share,degenerate,1,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,joint_crypto_stable_stress__stable_supported__oracle_delay_high,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,oracle_delay_high,2,20,liquidation_completion_ratio,operational,-1,32,0.7655248047799735,0.0668067471245748,0.6345835804158069,0.8964660291441402,1.0,0.0,0.55264195639487,1.0,1.0000000000000002,1.0000000000000002,0.90625
6,joint_crypto_stable_stress__stable_supported__oracle_delay_high,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,oracle_delay_high,2,21,peak_eligible_tab_share,operational,1,128,0.005244925663461431,0.0021104497321584237,0.0011084441884309203,0.009381407138491941,0.0,0.0,0.0,3.098634054294469e-05,0.0021322110960273035,0.017438327575729835,0.25
6,joint_crypto_stable_stress__stable_supported__oracle_delay_high,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,oracle_delay_high,2,22,peak_new_eligible_tab_share,operational,1,128,0.004618698927051749,0.0017912924407838603,0.0011077657431153827,0.008129632110988116,0.0,0.0,0.0,3.098634054294469e-05,0.002064453904667881,0.017352263323352362,0.25
6,joint_crypto_stable_stress__stable_supported__oracle_delay_high,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,oracle_delay_high,2,23,peak_selected_attempts,operational,1,128,0.71875,0.15801172181924816,0.4090470252342736,1.0284529747657265,0.0,0.0,0.0,0.0,2.0,4.6499999999999915,0.2265625
6,joint_crypto_stable_stress__stable_supported__oracle_delay_high,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,oracle_delay_high,2,24,peak_successful_closures,operational,1,128,0.671875,0.1513185872178247,0.37529056905306357,0.9684594309469364,0.0,0.0,0.0,0.0,2.0,4.6499999999999915,0.2265625
6,joint_crypto_stable_stress__stable_supported__oracle_delay_high,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,oracle_delay_high,2,25,hours_for_half_eligible_tab,operational,1,128,0.3125,0.05172944074093667,0.21111029614776414,0.4138897038522359,0.0,0.0,0.0,0.25,1.0,2.0,0.25
6,joint_crypto_stable_stress__stable_supported__oracle_delay_high,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,oracle_delay_high,2,26,five_busiest_eligible_tab_share,operational,1,128,0.24769090873386168,0.03808151929941367,0.1730511309070109,0.32233068656071245,0.0,0.0,0.0,0.22736092425400148,1.0,1.0,0.25
6,joint_crypto_stable_stress__stable_supported__oracle_delay_high,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,oracle_delay_high,2,27,capacity_binding_hours,degenerate,1,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,joint_crypto_stable_stress__stable_supported__oracle_delay_high,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,oracle_delay_high,2,28,capacity_rejected_opportunity_count,degenerate,1,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,joint_crypto_stable_stress__stable_supported__oracle_delay_high,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,oracle_delay_high,2,29,successful_closure_count,operational,1,128,1.65625,0.3931683931023012,0.8856399495194898,2.42686005048051,0.0,0.0,0.0,0.0,5.299999999999997,12.649999999999991,0.2265625
6,joint_crypto_stable_stress__stable_supported__oracle_delay_high,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,oracle_delay_high,2,30,liquidated_debt_share,operational,1,128,0.003807111962913244,0.00172265716978686,0.0004307039101309985,0.00718352001569549,0.0,0.0,0.0,0.0,0.002845372796270379,0.014476184903125546,0.2265625
6,joint_crypto_stable_stress__stable_supported__oracle_delay_high,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,oracle_delay_high,2,31,debt_weighted_liquidated_vault_share,operational,1,128,0.003807111962913244,0.0017226571697868604,0.00043070391013099764,0.007183520015695491,0.0,0.0,0.0,0.0,0.002845372796270379,0.014476184903125548,0.2265625
6,joint_crypto_stable_stress__stable_supported__oracle_delay_high,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,oracle_delay_high,2,32,realised_bad_debt_share,degenerate,1,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,joint_crypto_stable_stress__stable_supported__oracle_delay_high,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,oracle_delay_high,2,33,positive_realised_bad_debt,degenerate,1,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,joint_crypto_stable_stress__stable_supported__oracle_delay_high,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,oracle_delay_high,2,34,terminal_active_bad_debt_share,degenerate,1,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,joint_crypto_stable_stress__stable_supported__oracle_delay_high,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,oracle_delay_high,2,35,below_peg_burden,operational,1,128,0.26573735733407927,0.004429321061590217,0.25705588805336244,0.2744188266147961,0.2611188867348968,0.19027597824060033,0.2351654513947821,0.2922824941964385,0.3357395232206026,0.35351421629069185,1.0
6,joint_crypto_stable_stress__stable_supported__oracle_delay_high,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,oracle_delay_high,2,36,mean_absolute_peg_deviation,operational,1,128,0.0006027275551807701,6.544235599836368e-06,0.0005899008534050908,0.0006155542569564494,0.0006036192282060733,0.0004798236752275121,0.0005461204591283339,0.0006602929112880015,0.0006956110524163097,0.0007239659266357082,1.0
6,joint_crypto_stable_stress__stable_supported__oracle_delay_high,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,oracle_delay_high,2,37,minimum_dai_price,operational,-1,128,0.9958418344003704,9.79953795986738e-05,0.995649763456357,0.9960339053443839,0.9960180270200536,0.9941428198490697,0.9951791977815344,0.996737081710873,0.9971107571339368,0.9973160104079624,1.0
6,joint_crypto_stable_stress__stable_supported__oracle_delay_high,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,oracle_delay_high,2,38,restricted_mean_recovery_time,operational,1,128,74.7578125,13.385913137817223,48.52142274987824,100.99420225012176,0.0,0.0,0.0,0.0,333.2,402.95,0.2265625
6,joint_crypto_stable_stress__stable_supported__oracle_delay_high,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,oracle_delay_high,2,39,recovery_probability_720h,degenerate,-1,128,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
