cell_order,cell_identifier,anchor,portfolio,shock,oracle_treatment,oracle_delay_steps,family_order,family,metric_order,metric,count,mean,standard_error,ci95_lower,ci95_upper,median,p05,p25,p75,p90,p95,positive_share
3,joint_crypto_high_correlation__empirical_crypto__oracle_delay_high,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_high,2,1,ETH,8,mismatch_hours,128,767.0,0.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,1.0
3,joint_crypto_high_correlation__empirical_crypto__oracle_delay_high,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_high,2,1,ETH,9,mismatch_hours_above_tolerance,128,767.0,0.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,1.0
3,joint_crypto_high_correlation__empirical_crypto__oracle_delay_high,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_high,2,1,ETH,10,false_safe_vault_hours,128,21.0546875,3.092812752601788,14.992774504900495,27.116600495099505,6.5,0.0,0.0,26.25,52.89999999999999,97.34999999999984,0.6015625
3,joint_crypto_high_correlation__empirical_crypto__oracle_delay_high,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_high,2,1,ETH,11,false_safe_debt_hours,128,145774.90912409604,35346.11536577166,76496.5230071836,215053.29524100848,3220.772159772998,0.0,0.0,59972.11392653806,420836.24233704136,912431.3452259161,0.6015625
3,joint_crypto_high_correlation__empirical_crypto__oracle_delay_high,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_high,2,1,ETH,12,peak_false_safe_debt,128,50175.88573753104,11269.047654392147,28088.55233492243,72263.21914013964,1258.138387608061,0.0,0.0,21390.239614846636,129534.38899092229,372980.398429841,0.6015625
3,joint_crypto_high_correlation__empirical_crypto__oracle_delay_high,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_high,2,1,ETH,13,false_unsafe_vault_hours,128,8.984375,1.7205402943274903,5.612116023118119,12.35663397688188,2.0,0.0,0.0,8.25,24.599999999999994,43.29999999999998,0.546875
3,joint_crypto_high_correlation__empirical_crypto__oracle_delay_high,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_high,2,1,ETH,14,false_unsafe_debt_hours,128,49287.48554644665,18564.35086160838,12901.357857694231,85673.61323519907,517.1551040646673,0.0,0.0,7193.044566300887,54777.9757377996,198986.1880528157,0.546875
3,joint_crypto_high_correlation__empirical_crypto__oracle_delay_high,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_high,2,1,ETH,15,peak_false_unsafe_debt,128,21531.96185130145,8057.614257004018,5739.037907573575,37324.885795029324,301.0055518403018,0.0,0.0,4149.68814495757,22469.22553579429,89254.50936346568,0.546875
3,joint_crypto_high_correlation__empirical_crypto__oracle_delay_high,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_high,2,1,ETH,16,eligible_liquidation_tab,128,64434.37137871051,14065.92035918088,36865.167474715985,92003.57528270503,1483.1363370394783,0.0,0.0,28993.374507489123,194171.915259245,447904.9643583013,0.6015625
3,joint_crypto_high_correlation__empirical_crypto__oracle_delay_high,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_high,2,1,ETH,17,selected_count,128,10.953125,1.590714140951612,7.835325283734841,14.070924716265159,3.0,0.0,0.0,16.0,30.0,53.64999999999999,0.578125
3,joint_crypto_high_correlation__empirical_crypto__oracle_delay_high,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_high,2,1,ETH,18,rejected_count,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,joint_crypto_high_correlation__empirical_crypto__oracle_delay_high,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_high,2,1,ETH,19,successful_closure_count,128,7.2734375,0.937563307819813,5.435813416673167,9.111061583326833,2.0,0.0,0.0,12.0,22.0,29.299999999999983,0.5703125
3,joint_crypto_high_correlation__empirical_crypto__oracle_delay_high,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_high,2,1,ETH,20,liquidated_debt,128,55488.42622877078,12561.216396896692,30868.442090853267,80108.4103666883,1206.491009282357,0.0,0.0,26146.332255623278,148087.56293754332,413361.5145185183,0.5703125
3,joint_crypto_high_correlation__empirical_crypto__oracle_delay_high,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_high,2,1,ETH,21,terminal_unresolved_tab,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,joint_crypto_high_correlation__empirical_crypto__oracle_delay_high,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_high,2,1,ETH,22,backlog_area,128,149141.66143199487,38553.96677608156,73575.88655087502,224707.4363131147,3229.102086629956,0.0,0.0,43601.040258806104,282665.4902700783,967491.7278693559,0.578125
3,joint_crypto_high_correlation__empirical_crypto__oracle_delay_high,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_high,2,1,ETH,23,maximum_backlog,128,41068.10730556351,10640.14410204157,20213.424865562036,61922.789745564995,1115.8120435303451,0.0,0.0,12011.411881361046,72326.41991471342,324936.63662678434,0.578125
3,joint_crypto_high_correlation__empirical_crypto__oracle_delay_high,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_high,2,1,ETH,24,terminal_active_bad_debt,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,joint_crypto_high_correlation__empirical_crypto__oracle_delay_high,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_high,2,1,ETH,25,realised_bad_debt,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,joint_crypto_high_correlation__empirical_crypto__oracle_delay_high,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_high,2,1,ETH,26,keeper_profit_proxy,128,7063.458081259853,1614.0974641931468,3899.8270514412857,10227.089111078421,117.1267669650484,0.0,0.0,3145.6288001948224,19022.739083919714,53297.3112470396,0.5703125
3,joint_crypto_high_correlation__empirical_crypto__oracle_delay_high,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_high,2,2,WBTC,1,initial_debt_exposure,128,379014.718300898,7.275957614183426e-12,379014.718300898,379014.718300898,379014.71830089804,379014.718300898,379014.71830089804,379014.7183008981,379014.7183008981,379014.7183008981,1.0
3,joint_crypto_high_correlation__empirical_crypto__oracle_delay_high,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_high,2,2,WBTC,2,absolute_mismatch_area,128,3.8762403647779253,0.06026150249543418,3.7581278198868744,3.9943529096689763,3.860542406751618,2.947089326732329,3.4068224022420104,4.210435511191234,4.787700753714322,5.156479734190171,1.0
3,joint_crypto_high_correlation__empirical_crypto__oracle_delay_high,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_high,2,2,WBTC,3,peak_absolute_mismatch,128,0.10114874419103634,0.0006795064550570839,0.09981691153912445,0.10248057684294823,0.09990265866478096,0.0916811679915176,0.09692957427825794,0.10450608259980552,0.10960779575157227,0.11357397596191951,1.0
3,joint_crypto_high_correlation__empirical_crypto__oracle_delay_high,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_high,2,2,WBTC,4,oracle_overvaluation_area,128,1.8908508226023786,0.03307192488504349,1.8260298498276932,1.955671795377064,1.8839338305571454,1.3724527768182484,1.602979086468357,2.063863435100538,2.3811747358877717,2.572908582559207,1.0
3,joint_crypto_high_correlation__empirical_crypto__oracle_delay_high,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_high,2,2,WBTC,5,peak_oracle_overvaluation,128,0.10114874419103634,0.0006795064550570839,0.09981691153912445,0.10248057684294823,0.09990265866478096,0.0916811679915176,0.09692957427825794,0.10450608259980552,0.10960779575157227,0.11357397596191951,1.0
3,joint_crypto_high_correlation__empirical_crypto__oracle_delay_high,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_high,2,2,WBTC,6,oracle_undervaluation_area,128,1.985389542175547,0.03351957536768224,1.9196911744548897,2.051087909896204,1.9873067153780428,1.3964342024381422,1.7209629876245576,2.2445125678874622,2.4934253640729653,2.587738353738487,1.0
3,joint_crypto_high_correlation__empirical_crypto__oracle_delay_high,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_high,2,2,WBTC,7,peak_oracle_undervaluation,128,0.04396254524939726,0.0011288764653286324,0.04174994737735314,0.04617514312144138,0.04312518087405766,0.025186207965397518,0.03564589694814069,0.05042671610149997,0.05915123308545584,0.06829419791068798,1.0
3,joint_crypto_high_correlation__empirical_crypto__oracle_delay_high,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_high,2,2,WBTC,8,mismatch_hours,128,766.90625,0.04631804953361513,766.8154666229141,766.9970333770859,767.0,767.0,767.0,767.0,767.0,767.0,1.0
3,joint_crypto_high_correlation__empirical_crypto__oracle_delay_high,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_high,2,2,WBTC,9,mismatch_hours_above_tolerance,128,766.890625,0.04736456941663908,766.7977904439434,766.9834595560566,767.0,767.0,767.0,767.0,767.0,767.0,1.0
3,joint_crypto_high_correlation__empirical_crypto__oracle_delay_high,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_high,2,2,WBTC,10,false_safe_vault_hours,128,2.3203125,0.5343668517993226,1.2729534704733276,3.3676715295266724,0.0,0.0,0.0,2.0,8.0,9.649999999999991,0.3515625
3,joint_crypto_high_correlation__empirical_crypto__oracle_delay_high,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_high,2,2,WBTC,11,false_safe_debt_hours,128,17756.00741031113,6463.324208955058,5087.891960759216,30424.12285986304,0.0,0.0,0.0,4625.726440492317,34884.182908940726,74256.10818671869,0.3515625
3,joint_crypto_high_correlation__empirical_crypto__oracle_delay_high,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_high,2,2,WBTC,12,peak_false_safe_debt,128,5597.559544556934,1538.2298495777188,2582.629039384605,8612.490049729264,0.0,0.0,0.0,2117.973268745278,11572.488874242457,34908.55470173885,0.3515625
3,joint_crypto_high_correlation__empirical_crypto__oracle_delay_high,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_high,2,2,WBTC,13,false_unsafe_vault_hours,128,0.6953125,0.26679754374649584,0.1723893142568682,1.2182356857431318,0.0,0.0,0.0,0.0,2.0,3.6499999999999915,0.1875
3,joint_crypto_high_correlation__empirical_crypto__oracle_delay_high,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_high,2,2,WBTC,14,false_unsafe_debt_hours,128,6230.23843744463,3842.4757307216846,-1301.0139947698717,13761.490869659132,0.0,0.0,0.0,0.0,2271.0047759367544,10591.986690366683,0.1875
3,joint_crypto_high_correlation__empirical_crypto__oracle_delay_high,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_high,2,2,WBTC,15,peak_false_unsafe_debt,128,2545.220121195331,1233.0577277236798,128.4269748569186,4962.013267533744,0.0,0.0,0.0,0.0,1667.3791882797857,5657.889642809674,0.1875
3,joint_crypto_high_correlation__empirical_crypto__oracle_delay_high,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_high,2,2,WBTC,16,eligible_liquidation_tab,128,7405.153224452843,2199.337931204144,3094.450879292721,11715.855569612964,0.0,0.0,0.0,2408.6861774428653,14406.501141042992,36574.626271681926,0.3515625
3,joint_crypto_high_correlation__empirical_crypto__oracle_delay_high,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_high,2,2,WBTC,17,selected_count,128,1.0859375,0.22732486113253683,0.6403807721802278,1.5314942278197723,0.0,0.0,0.0,1.0,3.0,4.6499999999999915,0.3203125
3,joint_crypto_high_correlation__empirical_crypto__oracle_delay_high,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_high,2,2,WBTC,18,rejected_count,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,joint_crypto_high_correlation__empirical_crypto__oracle_delay_high,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_high,2,2,WBTC,19,successful_closure_count,128,0.96875,0.1825755897281094,0.6109018441329056,1.3265981558670945,0.0,0.0,0.0,1.0,3.0,4.0,0.3203125
3,joint_crypto_high_correlation__empirical_crypto__oracle_delay_high,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_high,2,2,WBTC,20,liquidated_debt,128,7269.16353891893,2177.9758048133517,3000.3309614847603,11537.996116353099,0.0,0.0,0.0,2216.3926939592016,14406.501141042992,36574.626271681926,0.3203125
3,joint_crypto_high_correlation__empirical_crypto__oracle_delay_high,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_high,2,2,WBTC,21,terminal_unresolved_tab,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,joint_crypto_high_correlation__empirical_crypto__oracle_delay_high,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_high,2,2,WBTC,22,backlog_area,128,23371.864856936256,8072.587163794873,7549.594015898305,39194.135697974205,0.0,0.0,0.0,2804.571945329795,35960.05626368568,84614.55386706114,0.3046875
3,joint_crypto_high_correlation__empirical_crypto__oracle_delay_high,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_high,2,2,WBTC,23,maximum_backlog,128,4823.429233640469,1414.701355681599,2050.614576504535,7596.243890776403,0.0,0.0,0.0,1153.8688041869607,10089.69800890395,32661.157967341063,0.3046875
3,joint_crypto_high_correlation__empirical_crypto__oracle_delay_high,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_high,2,2,WBTC,24,terminal_active_bad_debt,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,joint_crypto_high_correlation__empirical_crypto__oracle_delay_high,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_high,2,2,WBTC,25,realised_bad_debt,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,joint_crypto_high_correlation__empirical_crypto__oracle_delay_high,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_high,2,2,WBTC,26,keeper_profit_proxy,128,918.7866493017459,279.2740077949399,371.40959402366366,1466.1637045798282,0.0,0.0,0.0,224.97844456528748,1864.8412337483492,4629.59765262721,0.3203125
3,joint_crypto_high_correlation__empirical_crypto__oracle_delay_high,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_high,2,3,STABLE,1,initial_debt_exposure,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,joint_crypto_high_correlation__empirical_crypto__oracle_delay_high,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_high,2,3,STABLE,2,absolute_mismatch_area,128,0.279926111833277,0.007574439482808128,0.26508021044697305,0.2947720132195809,0.2636591684903259,0.16176209601114214,0.21502646015895685,0.3287765810185308,0.39540492448891296,0.41796927520192195,1.0
3,joint_crypto_high_correlation__empirical_crypto__oracle_delay_high,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_high,2,3,STABLE,3,peak_absolute_mismatch,128,0.005091801940188257,0.0005005816213660338,0.004110661962310831,0.0060729419180656835,0.003627243587013586,0.0019005490873221854,0.002845059574920039,0.004747509267116025,0.0076070975846900864,0.013149391497310075,1.0
3,joint_crypto_high_correlation__empirical_crypto__oracle_delay_high,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_high,2,3,STABLE,4,oracle_overvaluation_area,128,0.1404127600636752,0.0038336923893369087,0.13289872298057487,0.14792679714677553,0.13219747657953923,0.08082570074545686,0.10705624435531941,0.16550665252673208,0.19657857729740286,0.2093955156893018,1.0
3,joint_crypto_high_correlation__empirical_crypto__oracle_delay_high,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_high,2,3,STABLE,5,peak_oracle_overvaluation,128,0.004791694603033499,0.0005009176911868854,0.0038098959283072035,0.0057734932777597945,0.003329427229319973,0.001636282569613882,0.0025069269986520235,0.004268198279157552,0.0076070975846900864,0.012625497746120007,1.0
3,joint_crypto_high_correlation__empirical_crypto__oracle_delay_high,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_high,2,3,STABLE,6,oracle_undervaluation_area,128,0.13951335176960178,0.0037930952424415146,0.1320788850944164,0.14694781844478716,0.13123260831434735,0.08207570513304246,0.10688556471962743,0.1637914968895278,0.19882634719151013,0.2087583004964632,1.0
3,joint_crypto_high_correlation__empirical_crypto__oracle_delay_high,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_high,2,3,STABLE,7,peak_oracle_undervaluation,128,0.004113420352198742,0.0002680079238701897,0.00358812482141317,0.004638715882984314,0.003261087013346951,0.00164308191226721,0.0025372076386734935,0.0039659298760289265,0.007467852012940019,0.013149391497309999,1.0
3,joint_crypto_high_correlation__empirical_crypto__oracle_delay_high,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_high,2,3,STABLE,8,mismatch_hours,128,766.96875,0.015439349844538378,766.9384888743047,766.9990111256953,767.0,767.0,767.0,767.0,767.0,767.0,1.0
3,joint_crypto_high_correlation__empirical_crypto__oracle_delay_high,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_high,2,3,STABLE,9,mismatch_hours_above_tolerance,128,766.8984375,0.03105716834263224,766.8375654500485,766.9593095499515,767.0,766.0,767.0,767.0,767.0,767.0,1.0
3,joint_crypto_high_correlation__empirical_crypto__oracle_delay_high,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_high,2,3,STABLE,10,false_safe_vault_hours,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,joint_crypto_high_correlation__empirical_crypto__oracle_delay_high,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_high,2,3,STABLE,11,false_safe_debt_hours,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,joint_crypto_high_correlation__empirical_crypto__oracle_delay_high,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_high,2,3,STABLE,12,peak_false_safe_debt,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,joint_crypto_high_correlation__empirical_crypto__oracle_delay_high,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_high,2,3,STABLE,13,false_unsafe_vault_hours,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,joint_crypto_high_correlation__empirical_crypto__oracle_delay_high,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_high,2,3,STABLE,14,false_unsafe_debt_hours,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,joint_crypto_high_correlation__empirical_crypto__oracle_delay_high,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_high,2,3,STABLE,15,peak_false_unsafe_debt,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,joint_crypto_high_correlation__empirical_crypto__oracle_delay_high,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_high,2,3,STABLE,16,eligible_liquidation_tab,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,joint_crypto_high_correlation__empirical_crypto__oracle_delay_high,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_high,2,3,STABLE,17,selected_count,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,joint_crypto_high_correlation__empirical_crypto__oracle_delay_high,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_high,2,3,STABLE,18,rejected_count,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,joint_crypto_high_correlation__empirical_crypto__oracle_delay_high,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_high,2,3,STABLE,19,successful_closure_count,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,joint_crypto_high_correlation__empirical_crypto__oracle_delay_high,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_high,2,3,STABLE,20,liquidated_debt,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,joint_crypto_high_correlation__empirical_crypto__oracle_delay_high,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_high,2,3,STABLE,21,terminal_unresolved_tab,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,joint_crypto_high_correlation__empirical_crypto__oracle_delay_high,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_high,2,3,STABLE,22,backlog_area,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,joint_crypto_high_correlation__empirical_crypto__oracle_delay_high,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_high,2,3,STABLE,23,maximum_backlog,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,joint_crypto_high_correlation__empirical_crypto__oracle_delay_high,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_high,2,3,STABLE,24,terminal_active_bad_debt,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,joint_crypto_high_correlation__empirical_crypto__oracle_delay_high,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_high,2,3,STABLE,25,realised_bad_debt,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,joint_crypto_high_correlation__empirical_crypto__oracle_delay_high,empirical_crypto__joint_crypto_high_correlation,empirical_crypto,joint_crypto_high_correlation,oracle_delay_high,2,3,STABLE,26,keeper_profit_proxy,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,joint_crypto_stable_stress__stable_supported__oracle_delay_low,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,oracle_delay_low,0,1,ETH,1,initial_debt_exposure,128,1590738.9612743263,4.435670722569088e-11,1590738.9612743263,1590738.9612743263,1590738.9612743268,1590738.9612743265,1590738.9612743268,1590738.9612743268,1590738.961274327,1590738.961274327,1.0
4,joint_crypto_stable_stress__stable_supported__oracle_delay_low,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,oracle_delay_low,0,1,ETH,2,absolute_mismatch_area,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,joint_crypto_stable_stress__stable_supported__oracle_delay_low,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,oracle_delay_low,0,1,ETH,3,peak_absolute_mismatch,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,joint_crypto_stable_stress__stable_supported__oracle_delay_low,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,oracle_delay_low,0,1,ETH,4,oracle_overvaluation_area,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,joint_crypto_stable_stress__stable_supported__oracle_delay_low,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,oracle_delay_low,0,1,ETH,5,peak_oracle_overvaluation,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,joint_crypto_stable_stress__stable_supported__oracle_delay_low,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,oracle_delay_low,0,1,ETH,6,oracle_undervaluation_area,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,joint_crypto_stable_stress__stable_supported__oracle_delay_low,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,oracle_delay_low,0,1,ETH,7,peak_oracle_undervaluation,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,joint_crypto_stable_stress__stable_supported__oracle_delay_low,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,oracle_delay_low,0,1,ETH,8,mismatch_hours,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,joint_crypto_stable_stress__stable_supported__oracle_delay_low,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,oracle_delay_low,0,1,ETH,9,mismatch_hours_above_tolerance,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,joint_crypto_stable_stress__stable_supported__oracle_delay_low,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,oracle_delay_low,0,1,ETH,10,false_safe_vault_hours,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,joint_crypto_stable_stress__stable_supported__oracle_delay_low,stable_supported__joint_crypto_stable_stress,stable_supported,joint_crypto_stable_stress,oracle_delay_low,0,1,ETH,11,false_safe_debt_hours,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
