pool_row_id,source_pool_row_id,source_row,timestamp_utc,calibration_pool_label,regime_label,is_calibration,return_observation_valid,calibration_segment_id,eth_price_usd,wbtc_price_usd,usdc_price_usd,eth_log_return,wbtc_log_return,usdc_log_return,eth_24h_log_return,wbtc_24h_log_return,usdc_24h_log_return,median_effective_gas_price_gwei,p90_effective_gas_price_gwei,p99_effective_gas_price_gwei,target_normalised_block_utilisation
5882,5882,5882,2022-02-01T02:00:00Z,all_calibration,normal,True,True,0,2695.71083333,38515.5691667,1.00074341667,0.000578864594321,-0.00101593418952,-0.000181348725436,0.0670042980881,0.0431886610677,-0.0014335721053,120.962989164,161.685688756,204.246289719,1.03510324294
5883,5883,5883,2022-02-01T03:00:00Z,all_calibration,normal,True,True,0,2733.61666667,38769.3591667,1.00093633333,0.0139635891346,0.00656766895503,0.000192754777345,0.0812184800679,0.0441893465003,-0.000979269653663,155.931753932,199.465677563,255.001512326,1.03614095618
5884,5884,5884,2022-02-01T04:00:00Z,all_calibration,normal,True,True,0,2751.20833333,38817.6641667,1.00090591667,0.00641469034612,0.00124518261343,-3.03886749009e-05,0.0922904665197,0.0469232301485,-0.00117366378802,154.186418607,244.872756301,321.332891629,1.03467266226
5885,5885,5885,2022-02-01T05:00:00Z,all_calibration,normal,True,True,0,2746.20083333,38702.1308333,1.00064266667,-0.00182176775754,-0.00298074624358,-0.000263046326939,0.0914441294539,0.0436360911942,-0.00108379891204,114.655651702,156.761006257,199.116003746,1.01035664131
5886,5886,5886,2022-02-01T06:00:00Z,all_calibration,normal,True,True,0,2736.11083333,38533.7633333,1.0009555,-0.003680933156,-0.00435983213537,0.000312583555571,0.0852602298393,0.0369900979879,-0.000327716444055,109.339639511,160.144931901,212.93630312,1.02676624949
5887,5887,5887,2022-02-01T07:00:00Z,all_calibration,normal,True,True,0,2742.84416667,38484.0575,1.00063416667,0.00245789086537,-0.00129076205212,-0.000321078132491,0.0846035698685,0.0333667150232,-0.000434962824364,111.557989557,145.052009274,197.198258191,1.03101664306
5888,5888,5888,2022-02-01T08:00:00Z,all_calibration,normal,True,True,0,2746.72583333,38552.6316667,1.0006245,0.00141419721894,0.00178029937476,-9.66058693738e-06,0.081492250013,0.0321991895086,-0.000622334207884,97.6542266511,125.829994076,158.46487328,1.024576931
5889,5889,5889,2022-02-01T09:00:00Z,all_calibration,normal,True,True,0,2771.27333333,38876.9066667,1.00110441667,0.00889730541604,0.00837605138447,0.000479502166218,0.0886193038348,0.038834150464,-0.000331412332238,94.272130417,121.764027372,160.994495022,1.03601446953
5890,5890,5890,2022-02-01T10:00:00Z,all_calibration,stress,True,True,0,2742.90333333,38615.0625,1.00129233333,-0.010289931585,-0.00675799482263,0.000187691742127,0.0744728496105,0.0303609152476,-0.00020513050179,86.8971227908,112.656795295,149.167038033,1.02320916177
5891,5891,5891,2022-02-01T11:00:00Z,all_calibration,normal,True,True,0,2749.74083333,38455.2266667,1.00094516667,0.00248969469874,-0.00414779973492,-0.000346778711462,0.0765027878019,0.0272884982711,-0.000524533173766,85.9236393553,110.807989423,139.106231486,1.0373605014
5892,5892,5892,2022-02-01T12:00:00Z,all_calibration,normal,True,True,0,2774.6025,38678.8741667,1.0013435,0.00900082888172,0.00579894299184,0.000397878033491,0.0886118213862,0.0370236667884,0.000229801033351,93.115275938,117.088229669,163.446156522,1.02170549219
5893,5893,5893,2022-02-01T13:00:00Z,all_calibration,normal,True,True,0,2785.49333333,38806.63,1.00107625,0.00391750343451,0.00329754450134,-0.000266927053218,0.089200315804,0.0380173511375,-5.24434200948e-06,90.7585866078,134.365920039,185.255569126,1.04598615851
5894,5894,5894,2022-02-01T14:00:00Z,all_calibration,normal,True,True,0,2799.82416667,38969.5466667,1.00103291667,0.00513162046088,0.00418937808276,-4.32876828717e-05,0.0860632551265,0.0376883467641,-0.000181129819383,132.285719789,176.888503501,235.347148266,1.04464622331
5895,5895,5895,2022-02-01T15:00:00Z,all_calibration,stress,True,True,0,2760.54833333,38677.2783333,1.0011135,-0.0141272860962,-0.00752818196121,8.04969433861e-05,0.0566421677527,0.0187151816043,0.000284557006688,151.734542426,276.223326794,430.57168365,1.01759995042
5896,5896,5896,2022-02-01T16:00:00Z,all_calibration,normal,True,True,0,2780.33,38876.3741667,1.00126075,0.00714029419956,0.0051344137716,0.000147075403378,0.0536741098105,0.018023805534,0.000383506782519,355.448529065,464.924063116,885.989747751,1.05091212976
5897,5897,5897,2022-02-01T17:00:00Z,all_calibration,normal,True,True,0,2793.03916667,39034.3508333,1.00097625,0.0045606843242,0.00405533084617,-0.000284182144187,0.0422548788366,0.0109316021179,-0.000349763975313,196.413914304,302.175111027,442,1.01211026833
5898,5898,5898,2022-02-01T18:00:00Z,all_calibration,normal,True,True,0,2787.205,38944.69,1.000823,-0.00209100842836,-0.0022996146628,-0.000153112256685,0.0380767085208,0.00891768421151,-0.000181001307384,179.800041724,234.369823449,297.966585266,1.03142323493
5899,5899,5899,2022-02-01T19:00:00Z,all_calibration,normal,True,True,0,2773.08083333,38707.5225,1.00112966667,-0.00508038524246,-0.00610847340534,0.000306367552212,0.0310923616512,0.00179769125331,0.000103305307941,146.725404555,190.005791487,243.85583974,1.02638946974
5900,5900,5900,2022-02-01T20:00:00Z,all_calibration,normal,True,True,0,2770.615,38664.6175,1.00087816667,-0.000889599130286,-0.0011090556471,-0.000251247769499,0.0332960559798,0.00179996858707,7.66856001097e-05,174.202545919,237.627598002,355.899243051,1.03966115866
5901,5901,5901,2022-02-01T21:00:00Z,all_calibration,normal,True,True,0,2787.03833333,38828.8741667,1.00102583333,0.00591018552409,0.00423924407391,0.000147526221971,0.0369564994088,0.00599628929102,-1.51510093611e-05,179.743497593,242.18831234,338.112194076,1.01569658687
5902,5902,5902,2022-02-01T22:00:00Z,all_calibration,normal,True,True,0,2792.6775,38879.4408333,1.00105466667,0.00202131031583,0.00130144821192,2.88033706282e-05,0.0376043015322,0.00666198353654,-0.000108379815922,135.236858893,175.800547112,233.270154174,1.02373474222
5903,5903,5903,2022-02-01T23:00:00Z,all_calibration,normal,True,True,0,2793.79916667,38890.0375,1.00130833333,0.000401564975087,0.000272514795247,0.000253367314542,0.0388260239515,0.00763016847709,0.000317301930762,170.697932504,394.475452388,2063.81588196,1.0679085827
5904,5904,5904,2022-02-02T00:00:00Z,all_calibration,normal,True,True,0,2792.38916667,38853.3233333,1.00137525,-0.000504816503063,-0.00094449658472,6.68269987817e-05,0.0365849802569,0.00621764392377,0.000419178155603,220.154235369,545.986757787,2527.90463398,1.00470351903
5905,5905,5905,2022-02-02T01:00:00Z,all_calibration,normal,True,True,0,2772.38583333,38689.6608333,1.0012315,-0.0071893003728,-0.00422121342837,-0.000143562883973,0.0286251961183,0.00349391473479,0.000306253131051,132.84984703,190.046860615,274.885891326,1.02122563934
5906,5906,5906,2022-02-02T02:00:00Z,all_calibration,normal,True,True,0,2769.02,38706.0975,1.00121075,-0.00121479416902,0.000424743352033,-2.07246925603e-05,0.026831537355,0.00493459227635,0.000466877163926,117.888876509,150.28047748,199.841686821,1.03249502952
5907,5907,5907,2022-02-02T03:00:00Z,all_calibration,normal,True,True,0,2785.865,38819.5375,1.00126916667,0.00606495062813,0.00292651794373,5.83443221552e-05,0.0189328988485,0.00129344126505,0.000332466708737,125.570989458,177.012329732,229.461752746,1.02216524443
5908,5908,5908,2022-02-02T04:00:00Z,all_calibration,normal,True,True,0,2781.03416667,38668.7683333,1.00123316667,-0.00173555669011,-0.00389140929858,-3.59550142889e-05,0.0107826518123,-0.00384315064697,0.000326900369349,122.698548779,152.812894097,197.683468535,1.03086972433
5909,5909,5909,2022-02-02T05:00:00Z,all_calibration,normal,True,True,0,2768.18833333,38522.425,1.00092933333,-0.00462978598501,-0.0037917151516,-0.000303505170699,0.00797463358479,-0.00465411955499,0.000286441525588,106.751695775,135.91764949,173.039529066,1.02238782387
5910,5910,5910,2022-02-02T06:00:00Z,all_calibration,normal,True,True,0,2769.68416667,38572.0458333,1.001198,0.000540219504769,0.0012872736436,0.000268381200142,0.0121957862456,0.000992986223979,0.000242239170159,89.2174778446,114.484334838,168.665870615,1.02348036925
5911,5911,5911,2022-02-02T07:00:00Z,all_calibration,normal,True,True,0,2759.30083333,38442.5575,1.0010985,-0.00375596806288,-0.00336269875445,-9.93858802446e-05,0.00598192731732,-0.00107895047835,0.000463931422406,95.0442471196,122.519928874,161.064972275,1.03795257444
5912,5912,5912,2022-02-02T08:00:00Z,all_calibration,normal,True,True,0,2760.21916667,38469.9783333,1.00096541667,0.000332758407183,0.000713039407635,-0.000132946138654,0.00490048850556,-0.00214621044548,0.00034064587069,82.721330593,111.885112124,149.962445152,1.01727258029
5913,5913,5913,2022-02-02T09:00:00Z,all_calibration,normal,True,True,0,2767.14166667,38579.7116667,1.00087908333,0.00250481335599,0.0028483802472,-8.6253785833e-05,-0.00149200355449,-0.00767388158274,-0.000225110081361,84.5388953853,104.881270526,140.500381934,1.03846782259
5914,5914,5914,2022-02-02T10:00:00Z,all_calibration,normal,True,True,0,2772.97916667,38640.175,1.00091983333,0.00210735553824,0.00156600451774,4.07133800164e-05,0.0109052835688,0.000650117757633,-0.000372088443472,82.3479363949,106.054713738,139.223649204,1.01667065017
5915,5915,5915,2022-02-02T11:00:00Z,all_calibration,normal,True,True,0,2767.7325,38627.4908333,1.00097458333,-0.00189386077114,-0.000328317586504,5.46981894331e-05,0.00652172809891,0.00446959990605,2.9388457423e-05,76.4940538622,101.40560126,135.316334394,1.03686874673
5916,5916,5916,2022-02-02T12:00:00Z,all_calibration,normal,True,True,0,2787.1375,38788.1566667,1.00092191667,0.00698669057457,0.00415073875096,-5.26167728242e-05,0.00450758979176,0.00282139566517,-0.000421106348893,78.3924590001,108.416659823,142.273516365,1.03713715802
5917,5917,5917,2022-02-02T13:00:00Z,all_calibration,normal,True,True,0,2795.27166667,38782.3183333,1.00093766667,0.00291421577335,-0.000150529781965,1.57353693852e-05,0.0035043021306,-0.000626678618144,-0.00013844392629,87.7087791419,116.047974498,150.544355387,1.03002721784
5918,5918,5918,2022-02-02T14:00:00Z,all_calibration,stress,True,True,0,2762.44916667,38327.5733333,1.00124875,-0.011811633792,-0.0117948621668,0.000310743628312,-0.0134389521223,-0.0166109188677,0.000215587384894,121.871515496,162.615830711,218.770900108,1.02289447303
5919,5919,5919,2022-02-02T15:00:00Z,all_calibration,stress,True,True,0,2692.97833333,37663.1716667,1.00280266667,-0.025469897221,-0.0174868294067,0.00155077555911,-0.0247815632472,-0.0265695663132,0.00168586600062,132.237066428,167.200661502,211.50607416,1.03440785925
5920,5920,5920,2022-02-02T16:00:00Z,all_calibration,stress,True,True,0,2664.10916667,37474.5783333,1.001669,-0.0107780379299,-0.00501994614896,-0.00113113775205,-0.0426998953766,-0.0367239262337,0.000407652845192,168.841881688,226.022069598,304.757197591,1.06067957592
5921,5921,5921,2022-02-02T17:00:00Z,all_calibration,normal,True,True,0,2680.11916667,37584.4975,1.00089891667,0.00599152839132,0.00292887286508,-0.000769095884223,-0.0412690513095,-0.0378503842148,-7.72608948442e-05,298.991393085,583.242092964,821.964114851,1.01669579551
5922,5922,5922,2022-02-02T18:00:00Z,all_calibration,normal,True,True,0,2682.93583333,37590.9241667,1.00075116667,0.00105039643474,0.00017097786856,-0.000147628200852,-0.0381276464464,-0.0353797916835,-7.17768390108e-05,171.353691323,222.805481022,297.198322175,1.01634185465
5923,5923,5923,2022-02-02T19:00:00Z,all_calibration,normal,True,True,0,2700.51,37735.0375,1.00094916667,0.00652898891883,0.00382639679544,0.000197831810635,-0.0265182722851,-0.0254449214827,-0.000180312580587,229.113643431,366.016071762,500,1.04328638262
5924,5924,5924,2022-02-02T20:00:00Z,all_calibration,normal,True,True,0,2709.54916667,37731.7216667,1.000874,0.00334161782689,-8.78753340441e-05,-7.50982084271e-05,-0.0222870553279,-0.0244237411696,-4.1630195151e-06,179.007481394,253.514027746,2400.55809003,1.0333627726
5925,5925,5925,2022-02-02T21:00:00Z,all_calibration,stress,True,True,0,2683.74,37355.4125,1.00128325,-0.00957091781437,-0.0100233501094,0.000408809054035,-0.0377681586664,-0.038686335353,0.000257119812548,136.305385703,277.84911739,1751.75211504,1.02502910466
5926,5926,5926,2022-02-02T22:00:00Z,all_calibration,normal,True,True,0,2671.83083333,37214.2741667,1.00088558333,-0.00444740128249,-0.00378541222787,-0.000397235902664,-0.0442368702647,-0.0437731957928,-0.000168919460744,219.143442356,485.900507219,847.052446145,1.02289850351
5927,5927,5927,2022-02-02T23:00:00Z,all_calibration,normal,True,True,0,2690.3625,37193.03,1.00111258333,0.00691200010703,-0.000571023704779,0.000226773435414,-0.0377264351328,-0.0446167342928,-0.000195513339872,125.428167967,165.930131205,221.295932871,1.01962275686
5928,5928,5928,2022-02-03T00:00:00Z,all_calibration,normal,True,True,0,2698.0975,37118.24,1.00113791667,0.00287095211355,-0.00201288513175,2.5304859042e-05,-0.0343506665162,-0.0456851228398,-0.000237035479611,106.15833755,139.597317372,182.383477132,1.02211048574
5929,5929,5929,2022-02-03T01:00:00Z,all_calibration,normal,True,True,0,2703.05583333,37066.0341667,1.00131458333,0.00183602812963,-0.00140746384696,0.000176450294951,-0.0253253380137,-0.0428713732584,8.29776993125e-05,111.65375593,140.296554301,196.11966308,1.03777910495
5930,5930,5930,2022-02-03T02:00:00Z,all_calibration,normal,True,True,0,2687.94416667,36957.3566667,1.00139583333,-0.00560627202633,-0.00293630369699,8.11400383884e-05,-0.0297168158711,-0.0462324203074,0.000184842430261,117.441697717,148.124655103,183.530385957,1.03328730054
5931,5931,5931,2022-02-03T03:00:00Z,all_calibration,normal,True,True,0,2685.74,37012.8691667,1.00114825,-0.000820355912971,0.00150094202894,-0.00024726879838,-0.0366021224122,-0.0476579962222,-0.000120770690274,111.997712058,148.032791512,190.524772471,1.02019282951
5932,5932,5932,2022-02-03T04:00:00Z,all_calibration,normal,True,True,0,2671.3075,36989.39,1.00129525,-0.00538824228025,-0.000634552720928,0.000146820622169,-0.0402548080023,-0.0444011396445,6.20049461835e-05,94.4652167921,119.669878715,152.075383074,1.02594526996
5933,5933,5933,2022-02-03T05:00:00Z,all_calibration,normal,True,True,0,2669.12583333,37075.3975,1.0011795,-0.000817037364521,0.00232249471209,-0.000115606950978,-0.0364420593818,-0.0382869297809,0.000249903165905,95.1107144215,127.312077134,175.306984477,1.01562317066
5934,5934,5934,2022-02-03T06:00:00Z,all_calibration,normal,True,True,0,2660.93583333,37049.9475,1.00127666667,-0.00307313759496,-0.00068667473993,9.70474843449e-05,-0.0400554164815,-0.0402608781644,7.85694501074e-05,91.4729849287,125.644354374,181.792408092,1.03784432563
5935,5935,5935,2022-02-03T07:00:00Z,all_calibration,normal,True,True,0,2669.17,37184.3683333,1.00148958333,0.0030896846984,0.00362153213755,0.000212622583858,-0.0332097637203,-0.0332766472724,0.00039057791421,86.2544378436,115.431821927,150.682403999,1.02841452478
5936,5936,5936,2022-02-03T08:00:00Z,all_calibration,normal,True,True,0,2679.38583333,37224.3508333,1.00114266667,0.0038200389319,0.00107467254633,-0.000346460684568,-0.0297224831955,-0.0329150141337,0.000177063368295,75.3715922336,97.4156109639,141.113386258,1.03019259625
5937,5937,5937,2022-02-03T09:00:00Z,all_calibration,normal,True,True,0,2665.7825,37097.7183333,1.001455,-0.00508996606068,-0.003407672148,0.000311928193131,-0.0373172626122,-0.0391710665289,0.000575245347259,82.8029341586,117.467643039,147.717762241,1.02636064075
5938,5938,5938,2022-02-03T10:00:00Z,all_calibration,stress,True,True,0,2612.07916667,36581.1416667,1.00197441667,-0.0203511157468,-0.0140226146642,0.000518527554785,-0.0597757338973,-0.0547596857108,0.00105305952203,77.9223035332,105.635896845,140.993490694,1.02885024998
5939,5939,5939,2022-02-03T11:00:00Z,all_calibration,normal,True,True,0,2611.50166667,36643.2983333,1.00124533333,-0.000221112689084,0.00169770316019,-0.000727911518969,-0.0581029858152,-0.0527336649641,0.000270449813626,71.0595126707,92.5722118423,125.23799483,1.02564105086
5940,5940,5940,2022-02-03T12:00:00Z,all_calibration,normal,True,True,0,2609.59083333,36741.4616667,1.00111525,-0.000731966889553,0.00267530729491,-0.000129929978246,-0.0658216432793,-0.0542090964202,0.000193136608205,83.6508866081,114.561920296,149.228166876,1.02774208323
5941,5941,5941,2022-02-03T13:00:00Z,all_calibration,normal,True,True,0,2618.04666667,36803.1408333,1.0011385,0.0032350524335,0.00167732720093,2.32238296479e-05,-0.0655008066192,-0.0523812394373,0.000200625068467,74.1426190688,102.298233617,138.69462543,1.02124827499
5942,5942,5942,2022-02-03T14:00:00Z,all_calibration,normal,True,True,0,2615.23833333,36744.1758333,1.00092058333,-0.00107325842292,-0.00160345789095,-0.000217692543983,-0.0547624312501,-0.0421898351615,-0.000327811103828,87.3363013661,117.115814212,153.065374605,1.05156977948
5943,5943,5943,2022-02-03T15:00:00Z,all_calibration,normal,True,True,0,2630.36916667,36918.7,1.00090383333,0.00576896967508,0.00473846537329,-1.67347344359e-05,-0.023523564354,-0.0199645403815,-0.00189532139738,101.216888315,127.454902303,170.790566725,1.03769243912
5944,5944,5944,2022-02-03T16:00:00Z,all_calibration,normal,True,True,0,2644.5225,37091.8791667,1.00123033333,0.00536631581938,0.00467985751994,0.000326151971561,-0.00737921060471,-0.0102647367126,-0.000438031673764,125.567156473,308.350901762,538.999599501,1.02022371637
5945,5945,5945,2022-02-03T17:00:00Z,all_calibration,normal,True,True,0,2621.61166667,36886.2291667,1.00094425,-0.00870125111123,-0.00555976718979,-0.000285772617096,-0.0220719901073,-0.0187533767674,4.5291593363e-05,144.07426602,201.938656892,275.044840375,1.03998020858
5946,5946,5946,2022-02-03T18:00:00Z,all_calibration,normal,True,True,0,2623.9375,36927.9116667,1.00113033333,0.000886783599524,0.00112939076334,0.000185890511191,-0.0222356029425,-0.0177949638727,0.000378810305406,135.74275368,206.989612724,313.158232067,1.04159280343
5947,5947,5947,2022-02-03T19:00:00Z,all_calibration,normal,True,True,0,2620.23333333,36843.8033333,1.00121175,-0.00141267986891,-0.00228023354958,8.13214359217e-05,-0.0301772717302,-0.0239015942177,0.000262299930693,169.455152274,246.289726921,408.861265829,1.03443681552
5948,5948,5948,2022-02-03T20:00:00Z,all_calibration,normal,True,True,0,2602.26416667,36648.26,1.00079458333,-0.00688147292629,-0.0053214942109,-0.000416748604396,-0.0404003624834,-0.0291352130945,-7.93504652763e-05,170.399472558,358.55615346,903.65670542,1.02088755273
5949,5949,5949,2022-02-03T21:00:00Z,all_calibration,normal,True,True,0,2630.44083333,36979.1058333,1.00096266667,0.0107695499751,0.00898709484973,0.000167935781153,-0.0200598946939,-0.0101247681354,-0.000320223738158,171.558851354,237.096129347,304.952994032,1.02300471403
5950,5950,5950,2022-02-03T22:00:00Z,all_calibration,normal,True,True,0,2659.46083333,37113.3066667,1.00098083333,0.0109719586323,0.00362252963729,1.81490303464e-05,-0.00464053477917,-0.00271682627021,9.51611948521e-05,139.022234382,206.870695229,884.550673242,1.03954675395
5951,5951,5951,2022-02-03T23:00:00Z,all_calibration,normal,True,True,0,2661.31333333,37140.4325,1.00092275,0.000696327269988,0.00073062541616,-5.80281026843e-05,-0.0108562076162,-0.00141517714927,-0.000189640343246,147.871607724,286.348813989,468.318500568,1.01223951514
5952,5952,5952,2022-02-04T00:00:00Z,all_calibration,normal,True,True,0,2686.925,37367.3041667,1.00122075,0.00957768179134,0.00608990094129,0.000297680962628,-0.00414947793842,0.00668760892377,8.27357603402e-05,121.756105698,160.68868852,210.652883352,1.02823137698
5953,5953,5953,2022-02-04T01:00:00Z,all_calibration,normal,True,True,0,2684.2575,37298.94,1.00089933333,-0.000993263669333,-0.0018311939092,-0.000321076315156,-0.00697876973738,0.00626387886154,-0.000414790849766,97.0161625636,122.837479634,158.995361069,1.01537419695
5954,5954,5954,2022-02-04T02:00:00Z,all_calibration,normal,True,True,0,2685.92583333,37371.3466667,1.00042825,0.00062133200431,0.00193937086875,-0.000470770848268,-0.000751165706739,0.0111395534273,-0.000966701736422,101.412315444,127.547661324,152.868082069,1.04708517202
5955,5955,5955,2022-02-04T03:00:00Z,all_calibration,normal,True,True,0,2692.02083333,37459.7166667,1.00054433333,0.00226666532316,0.00236185447977,0.000116026910544,0.00233585552939,0.0120004658781,-0.000603406027498,99.779874636,129.530974223,160.470708002,1.02548323733
5956,5956,5956,2022-02-04T04:00:00Z,all_calibration,normal,True,True,0,2686.6625,37476.3716667,1.00103408333,-0.00199243375149,0.00044451213413,0.000489363799785,0.00573166405815,0.0130795307332,-0.000260862849882,81.4647059718,105.679586569,138.414657037,1.0176756998
5957,5957,5957,2022-02-04T05:00:00Z,all_calibration,normal,True,True,0,2727.95166667,37683.3833333,1.00089375,0.015251305346,0.00550859140347,-0.000140198194186,0.0218000067686,0.0162656274245,-0.00028545409309,85.2569095547,117.501782825,182.970393735,1.03174370611
5958,5958,5958,2022-02-04T06:00:00Z,all_calibration,normal,True,True,0,2785.58,37938.6508333,1.00093766667,0.0209050878976,0.00675116643888,4.38764886065e-05,0.0457782322612,0.0237034686034,-0.000338625088829,75.4491151814,97.3823984213,136.422061318,1.0275097982
5959,5959,5959,2022-02-04T07:00:00Z,all_calibration,normal,True,True,0,2792.93,38042.8416667,1.00124141667,0.00263511376805,0.00274253361473,0.000303419414237,0.0453236613308,0.0228244700805,-0.00024782825845,76.5435214706,110.368020262,145.204772082,1.02949048341
5960,5960,5960,2022-02-04T08:00:00Z,all_calibration,normal,True,True,0,2828.82083333,38108.6633333,1.00113641667,0.0127687341665,0.00172870340668,-0.000104875312089,0.0542723565654,0.0234785009409,-6.24288597105e-06,75.7140237814,101.871157424,152.265884979,1.02111281712
5961,5961,5961,2022-02-04T09:00:00Z,all_calibration,normal,True,True,0,2833.58333333,38087.6508333,1.00109808333,0.00168214807097,-0.000551535878408,-3.82905532177e-05,0.061044470697,0.0263346372105,-0.00035646163232,66.9841930702,95.4069054835,140.704605515,1.03977885166
5962,5962,5962,2022-02-04T10:00:00Z,all_calibration,normal,True,True,0,2841.93666667,38079.2283333,1.00105833333,0.00294363842085,-0.000221159121301,-3.97071873851e-05,0.0843392248647,0.0401360927534,-0.00091469637449,67.6312891056,99.1872457335,127.194557558,1.01245002986
5963,5963,5963,2022-02-04T11:00:00Z,all_calibration,normal,True,True,0,2835.06166667,38016.5475,1.000921,-0.00242205579683,-0.00164741989481,-0.000137197553703,0.082138281757,0.0367909696984,-0.000323982409224,63.7365894111,94.2074626669,130.19970111,1.04009657943
5964,5964,5964,2022-02-04T12:00:00Z,all_calibration,normal,True,True,0,2838.32583333,38044.8133333,1.00090983333,0.00115069419349,0.00074323767876,-1.11564538632e-05,0.08402094284,0.0348589000822,-0.000205208884842,67.9739251032,95.067220413,131.003433472,1.03166161537
5965,5965,5965,2022-02-04T13:00:00Z,all_calibration,normal,True,True,0,2825.95166667,37921.6325,1.00090991667,-0.00436920202155,-0.00324303552556,8.3257579355e-08,0.0764166883849,0.0299385373557,-0.00022834945691,76.4256318112,111.994242475,158.810680121,1.03310625862
5966,5966,5966,2022-02-04T14:00:00Z,all_calibration,stress,True,True,0,2799.60416667,37746.7658333,1.00053666667,-0.00936714288573,-0.0046219288848,-0.000372980230834,0.0681228039221,0.0269200663619,-0.000383637143761,113.95305273,151.475966855,229.863154353,1.01321058005
5967,5967,5967,2022-02-04T15:00:00Z,all_calibration,stress,True,True,0,2870.12583333,39003.8933333,1.00079983333,0.0248778350374,0.0327616714712,0.000262990924498,0.0872316692845,0.0549432724598,-0.000103911484828,113.117293496,167.343309093,248.148471964,1.04560927546
5968,5968,5968,2022-02-04T16:00:00Z,all_calibration,stress,True,True,0,2907.16166667,39880.3083333,0.999632416667,0.0128213597414,0.0222212063848,-0.00116716454576,0.0946867132065,0.0724846213246,-0.00159722800215,139.886999496,187.053516777,239.895168403,1.04965922022
5969,5969,5969,2022-02-04T17:00:00Z,all_calibration,stress,True,True,0,2940.81583333,40402.0375,1.00059233333,0.0115098042684,0.012997540272,0.000959808881837,0.114897768586,0.0910419287865,-0.000351646503214,157.573377839,297.254055238,552.778194891,1.01318804888
5970,5970,5970,2022-02-04T18:00:00Z,all_calibration,stress,True,True,0,2948.7075,40508.4841667,1.00044458333,0.00267990156184,0.00263122090645,-0.000147673437745,0.116690886548,0.0925437589296,-0.00068521045215,133.945415153,199.581950905,263.515026915,1.03162427949
5971,5971,5971,2022-02-04T19:00:00Z,all_calibration,stress,True,True,0,2942.85166667,40572.4016667,1.0006275,-0.001987872852,0.00157663578989,0.000182818668752,0.116115693565,0.096400628269,-0.00058371321932,112.823125645,154.315023125,231.323539683,1.02096073655
5972,5972,5972,2022-02-04T20:00:00Z,all_calibration,stress,True,True,0,2958.24666667,40751.255,1.0004565,0.00521768459252,0.0043985631986,-0.000170907368622,0.128214851084,0.106120685679,-0.000337871983545,104.91373227,143.474699381,206.99493155,1.03382606401
5973,5973,5973,2022-02-04T21:00:00Z,all_calibration,stress,True,True,0,2950.875,40673.2883333,1.0006475,-0.00249501394847,-0.00191506607967,0.000190894626746,0.114950287161,0.0952185247491,-0.000314913137953,132.391111906,188.614561925,277.846459107,1.02270221995
5974,5974,5974,2022-02-04T22:00:00Z,all_calibration,stress,True,True,0,2948.21583333,40633.9075,1.00066725,-0.000901551415942,-0.000968692524916,1.97370253735e-05,0.103076777112,0.0906273025869,-0.000313325142926,157.822160061,216.551800884,294.385447383,1.03363491536
5975,5975,5975,2022-02-04T23:00:00Z,all_calibration,stress,True,True,0,2956.97666667,40819.4133333,1.00106958333,0.00296716483363,0.00455490708451,0.00040198424893,0.105347614676,0.0944515842553,0.000146687208688,113.642018855,161.066460397,222.469660791,1.03083499582
5976,5976,5976,2022-02-05T00:00:00Z,all_calibration,stress,True,True,0,2989.73166667,41626.1066667,1.00110291667,0.0110162898268,0.0195697492952,3.32971642917e-05,0.106786222712,0.107931432609,-0.000117696589648,106.352086427,145.534444091,210.579385584,1.02378921855
5977,5977,5977,2022-02-05T01:00:00Z,all_calibration,stress,True,True,0,2980.56166667,41578.2633333,1.0006975,-0.00307187828102,-0.00115001985127,-0.000405052040987,0.1047076081,0.108612606667,-0.00020167231548,100.038979348,126.475822428,166.002289163,1.02784285432
5978,5978,5978,2022-02-05T02:00:00Z,all_calibration,normal,True,True,0,2989.60833333,41560.1466667,1.00068233333,0.00303062512153,-0.000435819423378,-1.51562101447e-05,0.107116901217,0.106237416375,0.000253942322643,90.7143870194,114.992156863,167.979459384,1.02870942724
5979,5979,5979,2022-02-05T03:00:00Z,all_calibration,normal,True,True,0,2997.4,41553.2983333,1.00031841667,0.0026028596026,-0.00016479483792,-0.000363734666945,0.107453095497,0.103710767057,-0.000225819254846,83.605577666,109.270045506,136.359530819,1.01778049635
5980,5980,5980,2022-02-05T04:00:00Z,all_calibration,normal,True,True,0,3014.48,41680.605,1.00076533333,0.00568209809712,0.00305901227364,0.000446674632281,0.115127627345,0.106325267197,-0.000268508422349,89.3617678731,117.943973521,157.796628325,1.02865293648
5981,5981,5981,2022-02-05T05:00:00Z,all_calibration,normal,True,True,0,3020.69083333,41680.1775,1.00061075,0.00205821366036,-1.02566215698e-05,-0.000154477046997,0.10193453566,0.100806419172,-0.000282787275159,69.8541570395,90.8663555864,136.56408816,1.02396048374
5982,5982,5982,2022-02-05T06:00:00Z,all_calibration,normal,True,True,0,3027.145,41707.32,1.00072908333,0.00213437311948,0.000650996894553,0.00011825411307,0.0831638208814,0.0947062496274,-0.000208409650696,62.1162757135,79.390252295,120.329517488,1.03738693221
