pool_row_id,source_row,timestamp_utc,calibration_pool_label,regime_label,is_calibration,is_withheld_ftx,return_observation_valid,eth_price_usd,wbtc_price_usd,eth_log_return,wbtc_log_return,median_effective_gas_price_gwei,p90_effective_gas_price_gwei,p99_effective_gas_price_gwei,target_normalised_block_utilisation
6416,6416,2022-02-23T08:00:00Z,all_calibration,normal,True,False,True,2702.4866666666667,38461.155,0.0101497504246106,0.0073195134429067,52.36650950140152,69.13554569604386,111.3176109875714,1.0255289042772353
6417,6417,2022-02-23T09:00:00Z,all_calibration,normal,True,False,True,2716.8816666666676,38841.71666666667,0.00531243974177,0.0098460699563212,44.08210293346606,56.03786533412054,100.17114689252196,1.0186882017459546
6418,6418,2022-02-23T10:00:00Z,all_calibration,normal,True,False,True,2717.8049999999994,38921.32416666667,0.0003397926684085,0.0020474386535429,44.27691199580084,56.440167432075235,95.40811619689624,1.0353693769733725
6419,6419,2022-02-23T11:00:00Z,all_calibration,normal,True,False,True,2723.4983333333334,38989.48083333332,0.0020926366578795,0.0017496080050261,39.117907715301904,48.0737040050416,86.6566745830922,1.0254138099273455
6420,6420,2022-02-23T12:00:00Z,all_calibration,normal,True,False,True,2732.8225,39009.72083333334,0.0034177520082856,0.0005189796824023,45.33831522721662,66.04334688577822,94.54885151130888,1.0244178902314798
6421,6421,2022-02-23T13:00:00Z,all_calibration,normal,True,False,True,2742.8941666666665,39101.47916666667,0.0036786702591724,0.0023494294170554,40.494386667348024,55.01996198429899,92.72979229532812,1.050880068786351
6422,6422,2022-02-23T14:00:00Z,all_calibration,normal,True,False,True,2733.5308333333332,39016.64499999998,-0.0034195090618975,-0.0021719466748866,64.37502573978516,88.43636250325045,122.07775795715716,1.0219651546693278
6423,6423,2022-02-23T15:00:00Z,all_calibration,normal,True,False,True,2710.351666666668,38811.50250000002,-0.008515726318957,-0.0052716910700709,73.73652033036251,105.81692323516972,155.05849216223578,1.0400551656729122
6424,6424,2022-02-23T16:00:00Z,all_calibration,normal,True,False,True,2699.3608333333336,38717.227500000015,-0.0040633761797232,-0.002432002857958,98.81044252549552,307.700956378808,11554.614408948291,1.0718909186097507
6425,6425,2022-02-23T17:00:00Z,all_calibration,normal,True,False,True,2713.6708333333345,38705.48916666667,0.0052872527698273,-0.0003032271128837,133.5145349663468,232.16887884051965,399.9421415937039,0.9937880082954754
6426,6426,2022-02-23T18:00:00Z,all_calibration,stress,True,False,True,2667.603333333333,38206.040833333325,-0.0171218280225735,-0.0129877888010554,108.90295805807952,157.7442225416441,279.46807396517573,1.0243176451580334
6427,6427,2022-02-23T19:00:00Z,all_calibration,normal,True,False,True,2652.525833333332,37858.838333333326,-0.0056681106396005,-0.0091291780168862,63.79309788706516,91.43328928882865,149.35936688677336,1.0273460509352892
6428,6428,2022-02-23T20:00:00Z,all_calibration,normal,True,False,True,2630.515833333334,37629.255833333336,-0.0083323693931633,-0.0060826335697932,82.84240038839988,119.16304662990687,173.62098240455205,1.035149934163523
6429,6429,2022-02-23T21:00:00Z,all_calibration,normal,True,False,True,2630.2749999999996,37705.93416666666,-9.155784410896928e-05,0.0020356584967089,73.88405001513127,97.77386724069552,130.41320220557145,1.0258252812076587
6430,6430,2022-02-23T22:00:00Z,all_calibration,normal,True,False,True,2624.4249999999997,37596.644166666665,-0.0022265790309079,-0.0029026914922489,174.49391928989522,384.2953880359702,592.0006515729043,1.0357380946675512
6431,6431,2022-02-23T23:00:00Z,all_calibration,normal,True,False,True,2617.6366666666677,37437.868333333354,-0.0025899493594598,-0.004232081079035,93.88810583309215,129.47634754933134,213.38358652127923,1.0178974293211445
6432,6432,2022-02-24T00:00:00Z,all_calibration,normal,True,False,True,2585.0124999999994,37220.40833333334,-0.0125415315320029,-0.0058254924890395,79.252417506064,100.6247393547033,197.0217126834044,1.030209307176975
6433,6433,2022-02-24T01:00:00Z,all_calibration,normal,True,False,True,2568.3508333333343,36988.9325,-0.0064663497005854,-0.0062384756813447,64.11680743636042,83.31339826041484,130.21709265499905,1.01765217205372
6434,6434,2022-02-24T02:00:00Z,all_calibration,normal,True,False,True,2572.9133333333334,37034.66750000001,0.0017748557746859,0.0012356871543524,58.81975449044017,76.59133405349701,124.16551875283588,1.0413566830407517
6435,6435,2022-02-24T03:00:00Z,all_calibration,stress,True,False,True,2467.0925,35619.60583333335,-0.0419985178353234,-0.0389582215114625,200.7476369281506,259.11786419292264,373.6788747514758,1.049260108756923
6436,6436,2022-02-24T04:00:00Z,all_calibration,stress,True,False,True,2398.448333333333,35020.64250000001,-0.0282183312905068,-0.016958538571238,211.13632298571824,278.8387781789975,376.3388930093412,1.01693040035933
6437,6437,2022-02-24T05:00:00Z,all_calibration,stress,True,False,True,2365.814166666666,34820.30166666668,-0.0136997812670207,-0.0057370754426511,153.95908602726442,211.56158942452657,292.8059154129077,1.0377109088584004
6438,6438,2022-02-24T06:00:00Z,all_calibration,stress,True,False,True,2346.5458333333327,34874.311666666676,-0.0081778305210553,0.0015499048844294,107.69165431193844,163.3589684808628,234.85183259317017,1.0092995494905426
6439,6439,2022-02-24T07:00:00Z,all_calibration,stress,True,False,True,2338.854166666667,34848.95083333332,-0.0032832516225633,-0.0007274712496929,85.41288745601604,105.9849523313218,158.77121682184048,1.0162036494789717
6440,6440,2022-02-24T08:00:00Z,all_calibration,normal,True,False,True,2381.5258333333327,35447.245,0.0180802516287448,0.0170225033259399,69.46746424635653,89.27280528541048,137.52563126686684,1.0195592501298036
6441,6441,2022-02-24T09:00:00Z,all_calibration,normal,True,False,True,2390.455,35606.16499999999,0.0037423356881198,0.0044732621558889,57.822898002833114,73.95681243231046,133.94422840476574,1.0304224637129225
6442,6442,2022-02-24T10:00:00Z,all_calibration,stress,True,False,True,2364.812500000001,35285.56083333332,-0.0107849867760929,-0.0090449583120673,58.77783653593449,73.62361260683915,142.19909451533897,1.0277335828032552
6443,6443,2022-02-24T11:00:00Z,all_calibration,normal,True,False,True,2360.3574999999996,35226.7175,-0.0018856470010772,-0.0016690241298089,53.06051656387179,72.5271168601855,119.86836966698787,1.0429195994908596
6444,6444,2022-02-24T12:00:00Z,all_calibration,stress,True,False,True,2374.3666666666672,35302.926666666666,0.0059176446420927,0.002161054326196,72.61256238331136,101.5581977925166,139.09503466011816,1.019900250244803
6445,6445,2022-02-24T13:00:00Z,all_calibration,normal,True,False,True,2376.3633333333337,35412.27500000001,0.0008405726211471,0.0030926425410875,64.1932263173047,93.22236396085472,151.79593728190684,1.03489659785293
6446,6446,2022-02-24T14:00:00Z,all_calibration,normal,True,False,True,2402.698333333333,35601.125,0.011021103472089,0.0053187270344938,75.98904330058501,111.32755524823052,174.53227380625935,1.0329986105691362
6447,6447,2022-02-24T15:00:00Z,all_calibration,normal,True,False,True,2445.239999999999,35798.486666666664,0.0175508662674115,0.0055283821500786,85.0147143532461,126.94048588345544,190.23410676965133,1.0157807221347137
6448,6448,2022-02-24T16:00:00Z,all_calibration,normal,True,False,True,2468.2183333333332,36101.42666666665,0.0093532902057944,0.0084267637778552,74.704820137723,103.57596251569882,154.0537190220007,1.031562441291921
6449,6449,2022-02-24T17:00:00Z,all_calibration,normal,True,False,True,2452.335833333333,36026.24833333332,-0.0064555961057335,-0.0020845912628519,61.26315320259305,88.11441614316246,137.44494870267116,1.0098405032789617
6450,6450,2022-02-24T18:00:00Z,all_calibration,normal,True,False,True,2456.0683333333336,36059.617499999986,0.0015208611975321,0.0009258172504242,53.258076861980086,76.9623706152738,114.98120606672413,1.051084393257358
6451,6451,2022-02-24T19:00:00Z,all_calibration,normal,True,False,True,2537.5150000000003,36719.26083333335,0.0326234227641819,0.0181278253407182,68.23765276123017,92.5865443874582,140.78390651355662,1.027555494887582
6452,6452,2022-02-24T20:00:00Z,all_calibration,stress,True,False,True,2641.034999999999,38250.41416666668,0.0399856301025476,0.040852952362135,101.59482224619804,170.76137729442553,249.86176120534753,1.0281384115740932
6453,6453,2022-02-24T21:00:00Z,all_calibration,normal,True,False,True,2635.8250000000003,38366.25166666667,-0.001974659813956,0.0030238222194451,61.20274708576046,78.90420636199823,123.36724106438083,1.016676095836248
