arrival_pool_row_id,relative_hour,timestamp_utc,source_window,empirical_regime_label,liquidatable_vault_count,liquidatable_share,bark_count,grab_count,activity_indicator,positive_count_eligible,sequence_id
549,548,2022-05-27T20:00:00+0000,terra_cefi,terra_cefi,0,0.0,6,6,1,1,
550,549,2022-05-27T21:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
551,550,2022-05-27T22:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
552,551,2022-05-27T23:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
553,552,2022-05-28T00:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
554,553,2022-05-28T01:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
555,554,2022-05-28T02:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
556,555,2022-05-28T03:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
557,556,2022-05-28T04:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
558,557,2022-05-28T05:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
559,558,2022-05-28T06:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
560,559,2022-05-28T07:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
561,560,2022-05-28T08:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
562,561,2022-05-28T09:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
563,562,2022-05-28T10:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
564,563,2022-05-28T11:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
565,564,2022-05-28T12:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
566,565,2022-05-28T13:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
567,566,2022-05-28T14:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
568,567,2022-05-28T15:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
569,568,2022-05-28T16:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
570,569,2022-05-28T17:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
571,570,2022-05-28T18:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
572,571,2022-05-28T19:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
573,572,2022-05-28T20:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
574,573,2022-05-28T21:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
575,574,2022-05-28T22:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
576,575,2022-05-28T23:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
577,576,2022-05-29T00:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
578,577,2022-05-29T01:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
579,578,2022-05-29T02:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
580,579,2022-05-29T03:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
581,580,2022-05-29T04:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
582,581,2022-05-29T05:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
583,582,2022-05-29T06:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
584,583,2022-05-29T07:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
585,584,2022-05-29T08:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
586,585,2022-05-29T09:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
587,586,2022-05-29T10:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
588,587,2022-05-29T11:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
589,588,2022-05-29T12:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
590,589,2022-05-29T13:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
591,590,2022-05-29T14:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
592,591,2022-05-29T15:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
593,592,2022-05-29T16:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
594,593,2022-05-29T17:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
595,594,2022-05-29T18:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
596,595,2022-05-29T19:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
597,596,2022-05-29T20:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
598,597,2022-05-29T21:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
599,598,2022-05-29T22:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
600,599,2022-05-29T23:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
601,600,2022-05-30T00:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
602,601,2022-05-30T01:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
603,602,2022-05-30T02:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
604,603,2022-05-30T03:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
605,604,2022-05-30T04:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
606,605,2022-05-30T05:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
607,606,2022-05-30T06:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
608,607,2022-05-30T07:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
609,608,2022-05-30T08:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
610,609,2022-05-30T09:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
611,610,2022-05-30T10:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
612,611,2022-05-30T11:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
613,612,2022-05-30T12:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
614,613,2022-05-30T13:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
615,614,2022-05-30T14:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
616,615,2022-05-30T15:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
617,616,2022-05-30T16:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
618,617,2022-05-30T17:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
619,618,2022-05-30T18:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
620,619,2022-05-30T19:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
621,620,2022-05-30T20:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
622,621,2022-05-30T21:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
623,622,2022-05-30T22:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
624,623,2022-05-30T23:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
625,624,2022-05-31T00:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
626,625,2022-05-31T01:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
627,626,2022-05-31T02:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
628,627,2022-05-31T03:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
629,628,2022-05-31T04:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
630,629,2022-05-31T05:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
631,630,2022-05-31T06:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
632,631,2022-05-31T07:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
633,632,2022-05-31T08:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
634,633,2022-05-31T09:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
635,634,2022-05-31T10:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
636,635,2022-05-31T11:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
637,636,2022-05-31T12:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
638,637,2022-05-31T13:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
639,638,2022-05-31T14:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
640,639,2022-05-31T15:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
641,640,2022-05-31T16:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
642,641,2022-05-31T17:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
643,642,2022-05-31T18:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
644,643,2022-05-31T19:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
645,644,2022-05-31T20:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
646,645,2022-05-31T21:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
647,646,2022-05-31T22:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
648,647,2022-05-31T23:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
649,648,2022-06-01T00:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
650,649,2022-06-01T01:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
651,650,2022-06-01T02:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
652,651,2022-06-01T03:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
653,652,2022-06-01T04:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
654,653,2022-06-01T05:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
655,654,2022-06-01T06:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
656,655,2022-06-01T07:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
657,656,2022-06-01T08:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
658,657,2022-06-01T09:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
659,658,2022-06-01T10:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
660,659,2022-06-01T11:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
661,660,2022-06-01T12:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
662,661,2022-06-01T13:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
663,662,2022-06-01T14:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
664,663,2022-06-01T15:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
665,664,2022-06-01T16:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
666,665,2022-06-01T17:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
667,666,2022-06-01T18:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
668,667,2022-06-01T19:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
669,668,2022-06-01T20:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
670,669,2022-06-01T21:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
671,670,2022-06-01T22:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
672,671,2022-06-01T23:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
673,672,2022-06-02T00:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
674,673,2022-06-02T01:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
675,674,2022-06-02T02:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
676,675,2022-06-02T03:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
677,676,2022-06-02T04:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
678,677,2022-06-02T05:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
679,678,2022-06-02T06:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
680,679,2022-06-02T07:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
681,680,2022-06-02T08:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
682,681,2022-06-02T09:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
683,682,2022-06-02T10:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
684,683,2022-06-02T11:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
685,684,2022-06-02T12:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
686,685,2022-06-02T13:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
687,686,2022-06-02T14:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
688,687,2022-06-02T15:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
689,688,2022-06-02T16:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
690,689,2022-06-02T17:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
691,690,2022-06-02T18:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
692,691,2022-06-02T19:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
693,692,2022-06-02T20:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
694,693,2022-06-02T21:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
695,694,2022-06-02T22:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
696,695,2022-06-02T23:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
697,696,2022-06-03T00:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
698,697,2022-06-03T01:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
699,698,2022-06-03T02:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
700,699,2022-06-03T03:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
701,700,2022-06-03T04:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
702,701,2022-06-03T05:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
703,702,2022-06-03T06:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
704,703,2022-06-03T07:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
705,704,2022-06-03T08:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
706,705,2022-06-03T09:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
707,706,2022-06-03T10:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
708,707,2022-06-03T11:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
709,708,2022-06-03T12:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
710,709,2022-06-03T13:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
711,710,2022-06-03T14:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
712,711,2022-06-03T15:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
713,712,2022-06-03T16:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
714,713,2022-06-03T17:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
715,714,2022-06-03T18:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
716,715,2022-06-03T19:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
717,716,2022-06-03T20:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
718,717,2022-06-03T21:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
719,718,2022-06-03T22:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
720,719,2022-06-03T23:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
721,720,2022-06-04T00:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
722,721,2022-06-04T01:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
723,722,2022-06-04T02:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
724,723,2022-06-04T03:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
725,724,2022-06-04T04:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
726,725,2022-06-04T05:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
727,726,2022-06-04T06:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
728,727,2022-06-04T07:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
729,728,2022-06-04T08:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
730,729,2022-06-04T09:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
731,730,2022-06-04T10:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
732,731,2022-06-04T11:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
733,732,2022-06-04T12:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
734,733,2022-06-04T13:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
735,734,2022-06-04T14:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
736,735,2022-06-04T15:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
737,736,2022-06-04T16:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
738,737,2022-06-04T17:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
739,738,2022-06-04T18:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
740,739,2022-06-04T19:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
741,740,2022-06-04T20:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
742,741,2022-06-04T21:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
743,742,2022-06-04T22:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
744,743,2022-06-04T23:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
745,744,2022-06-05T00:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
746,745,2022-06-05T01:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
747,746,2022-06-05T02:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
748,747,2022-06-05T03:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
749,748,2022-06-05T04:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
750,749,2022-06-05T05:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
751,750,2022-06-05T06:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
752,751,2022-06-05T07:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
753,752,2022-06-05T08:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
754,753,2022-06-05T09:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
755,754,2022-06-05T10:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
756,755,2022-06-05T11:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
757,756,2022-06-05T12:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
758,757,2022-06-05T13:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
759,758,2022-06-05T14:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
760,759,2022-06-05T15:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
761,760,2022-06-05T16:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
762,761,2022-06-05T17:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
763,762,2022-06-05T18:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
764,763,2022-06-05T19:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
765,764,2022-06-05T20:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
766,765,2022-06-05T21:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
767,766,2022-06-05T22:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
768,767,2022-06-05T23:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
769,768,2022-06-06T00:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
770,769,2022-06-06T01:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
771,770,2022-06-06T02:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
772,771,2022-06-06T03:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
773,772,2022-06-06T04:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
774,773,2022-06-06T05:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
775,774,2022-06-06T06:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
776,775,2022-06-06T07:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
777,776,2022-06-06T08:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
778,777,2022-06-06T09:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
779,778,2022-06-06T10:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
780,779,2022-06-06T11:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
781,780,2022-06-06T12:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
782,781,2022-06-06T13:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
783,782,2022-06-06T14:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
784,783,2022-06-06T15:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
785,784,2022-06-06T16:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
786,785,2022-06-06T17:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
787,786,2022-06-06T18:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
788,787,2022-06-06T19:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
789,788,2022-06-06T20:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
790,789,2022-06-06T21:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
791,790,2022-06-06T22:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
792,791,2022-06-06T23:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
793,792,2022-06-07T00:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
794,793,2022-06-07T01:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
795,794,2022-06-07T02:00:00+0000,terra_cefi,terra_cefi,1,0.0002364066193853,0,0,0,0,
796,795,2022-06-07T03:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
797,796,2022-06-07T04:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
798,797,2022-06-07T05:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
799,798,2022-06-07T06:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
800,799,2022-06-07T07:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
801,800,2022-06-07T08:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
802,801,2022-06-07T09:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
803,802,2022-06-07T10:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
804,803,2022-06-07T11:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
805,804,2022-06-07T12:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
806,805,2022-06-07T13:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
807,806,2022-06-07T14:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
808,807,2022-06-07T15:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
809,808,2022-06-07T16:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
810,809,2022-06-07T17:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
811,810,2022-06-07T18:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
812,811,2022-06-07T19:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
813,812,2022-06-07T20:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
814,813,2022-06-07T21:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
815,814,2022-06-07T22:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
816,815,2022-06-07T23:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
817,816,2022-06-08T00:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
818,817,2022-06-08T01:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
819,818,2022-06-08T02:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
820,819,2022-06-08T03:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
821,820,2022-06-08T04:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
822,821,2022-06-08T05:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
823,822,2022-06-08T06:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
824,823,2022-06-08T07:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
825,824,2022-06-08T08:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
826,825,2022-06-08T09:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
827,826,2022-06-08T10:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
828,827,2022-06-08T11:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
829,828,2022-06-08T12:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
830,829,2022-06-08T13:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
831,830,2022-06-08T14:00:00+0000,terra_cefi,terra_cefi,0,0.0,0,0,0,0,
