contrast_family,contrast,metric,paired_estimate,standard_error,ci_lower,ci_upper,median_paired_difference,q25_paired_difference,q75_paired_difference,expected_direction,expected_direction_flag,support_flag,discordant_positive_count,discordant_negative_count
recovery_path,rapid_full - persistent_trough | confidence_fragile,recovery_gate_reopenings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,rapid_full - persistent_trough | confidence_fragile,cumulative_panic_contribution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,rapid_full - persistent_trough | confidence_fragile,maximum_panic_contribution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,rapid_full - persistent_trough | confidence_fragile,confidence_at_horizon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,full_week - partial_week | confidence_fragile,below_peg_burden,0.0,0.0,0.0,0.0,0.0,0.0,0.0,negative,False,False,0,0
recovery_path,full_week - partial_week | confidence_fragile,restricted_mean_recovery_time,0.0,0.0,0.0,0.0,0.0,0.0,0.0,negative,False,False,0,0
recovery_path,full_week - partial_week | confidence_fragile,recovery_probability_168h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,full_week - partial_week | confidence_fragile,recovery_probability_720h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,full_week - partial_week | confidence_fragile,maximum_unresolved_tab_dai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,negative,False,False,0,0
recovery_path,full_week - partial_week | confidence_fragile,cumulative_realised_bad_debt_dai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,negative,False,False,0,0
recovery_path,full_week - partial_week | confidence_fragile,recovery_probability_48h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,full_week - partial_week | confidence_fragile,recovery_probability_336h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,full_week - partial_week | confidence_fragile,minimum_dai_price,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,full_week - partial_week | confidence_fragile,maximum_negative_peg_deviation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,full_week - partial_week | confidence_fragile,mean_absolute_peg_deviation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,full_week - partial_week | confidence_fragile,hours_below_0995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,full_week - partial_week | confidence_fragile,hours_above_1005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,full_week - partial_week | confidence_fragile,first_return_time,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,full_week - partial_week | confidence_fragile,failed_recovery_attempts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,full_week - partial_week | confidence_fragile,final_dai_price,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,full_week - partial_week | confidence_fragile,final_peg_band_status,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,full_week - partial_week | confidence_fragile,peak_liquidatable_vaults,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,full_week - partial_week | confidence_fragile,peak_share_liquidatable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,full_week - partial_week | confidence_fragile,cumulative_debt_repaid_dai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,full_week - partial_week | confidence_fragile,completed_liquidation_count,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,full_week - partial_week | confidence_fragile,unprofitable_attempt_count,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,full_week - partial_week | confidence_fragile,capacity_rejected_opportunities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,full_week - partial_week | confidence_fragile,unresolved_tab_at_horizon_dai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,full_week - partial_week | confidence_fragile,active_bad_debt_at_horizon_dai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,full_week - partial_week | confidence_fragile,maximum_active_bad_debt_dai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,full_week - partial_week | confidence_fragile,keeper_profit_dai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,full_week - partial_week | confidence_fragile,minimum_confidence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,full_week - partial_week | confidence_fragile,mean_confidence_loss,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,full_week - partial_week | confidence_fragile,hours_at_confidence_floor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,full_week - partial_week | confidence_fragile,hours_recovery_gate_closed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,full_week - partial_week | confidence_fragile,first_recovery_gate_open,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,full_week - partial_week | confidence_fragile,recovery_gate_reopenings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,full_week - partial_week | confidence_fragile,cumulative_panic_contribution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,full_week - partial_week | confidence_fragile,maximum_panic_contribution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,full_week - partial_week | confidence_fragile,confidence_at_horizon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,rapid_full - full_week | confidence_fragile,below_peg_burden,0.0,0.0,0.0,0.0,0.0,0.0,0.0,negative,False,False,0,0
recovery_path,rapid_full - full_week | confidence_fragile,restricted_mean_recovery_time,0.0,0.0,0.0,0.0,0.0,0.0,0.0,negative,False,False,0,0
recovery_path,rapid_full - full_week | confidence_fragile,recovery_probability_168h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,rapid_full - full_week | confidence_fragile,recovery_probability_720h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,rapid_full - full_week | confidence_fragile,maximum_unresolved_tab_dai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,negative,False,False,0,0
recovery_path,rapid_full - full_week | confidence_fragile,cumulative_realised_bad_debt_dai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,negative,False,False,0,0
recovery_path,rapid_full - full_week | confidence_fragile,recovery_probability_48h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,rapid_full - full_week | confidence_fragile,recovery_probability_336h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,rapid_full - full_week | confidence_fragile,minimum_dai_price,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,rapid_full - full_week | confidence_fragile,maximum_negative_peg_deviation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,rapid_full - full_week | confidence_fragile,mean_absolute_peg_deviation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,rapid_full - full_week | confidence_fragile,hours_below_0995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,rapid_full - full_week | confidence_fragile,hours_above_1005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,rapid_full - full_week | confidence_fragile,first_return_time,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,rapid_full - full_week | confidence_fragile,failed_recovery_attempts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,rapid_full - full_week | confidence_fragile,final_dai_price,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,rapid_full - full_week | confidence_fragile,final_peg_band_status,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,rapid_full - full_week | confidence_fragile,peak_liquidatable_vaults,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,rapid_full - full_week | confidence_fragile,peak_share_liquidatable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,rapid_full - full_week | confidence_fragile,cumulative_debt_repaid_dai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,rapid_full - full_week | confidence_fragile,completed_liquidation_count,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,rapid_full - full_week | confidence_fragile,unprofitable_attempt_count,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,rapid_full - full_week | confidence_fragile,capacity_rejected_opportunities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,rapid_full - full_week | confidence_fragile,unresolved_tab_at_horizon_dai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,rapid_full - full_week | confidence_fragile,active_bad_debt_at_horizon_dai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,rapid_full - full_week | confidence_fragile,maximum_active_bad_debt_dai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,rapid_full - full_week | confidence_fragile,keeper_profit_dai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,rapid_full - full_week | confidence_fragile,minimum_confidence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,rapid_full - full_week | confidence_fragile,mean_confidence_loss,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,rapid_full - full_week | confidence_fragile,hours_at_confidence_floor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,rapid_full - full_week | confidence_fragile,hours_recovery_gate_closed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,rapid_full - full_week | confidence_fragile,first_recovery_gate_open,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,rapid_full - full_week | confidence_fragile,recovery_gate_reopenings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,rapid_full - full_week | confidence_fragile,cumulative_panic_contribution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,rapid_full - full_week | confidence_fragile,maximum_panic_contribution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
recovery_path,rapid_full - full_week | confidence_fragile,confidence_at_horizon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
confidence,confidence_resilient - stage1_only | persistent_trough,below_peg_burden,131.8963718258956,11.280913589877454,109.7857811897358,154.0069624620554,114.51285525800905,0.10002609394363468,270.5575597372383,negative,False,False,0,0
confidence,confidence_resilient - stage1_only | persistent_trough,restricted_mean_recovery_time,393.7265625,30.301581897771456,334.33546198036794,453.11766301963206,585.5,0.0,720.0,negative,False,False,0,0
confidence,confidence_resilient - stage1_only | persistent_trough,recovery_probability_168h,-0.515625,0.04434615620188394,-0.6025434661556925,-0.42870653384430746,-1.0,-1.0,0.0,positive,False,False,0,66
confidence,confidence_resilient - stage1_only | persistent_trough,recovery_probability_720h,-0.6171875,0.04313201579072394,-0.7017262509498189,-0.5326487490501811,-1.0,-1.0,0.0,positive,False,False,0,79
confidence,confidence_resilient - stage1_only | persistent_trough,maximum_unresolved_tab_dai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,negative,False,False,0,0
confidence,confidence_resilient - stage1_only | persistent_trough,cumulative_realised_bad_debt_dai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,negative,False,False,0,0
confidence,confidence_resilient - stage1_only | persistent_trough,recovery_probability_48h,-0.5,0.044367825470805686,-0.5869609379227791,-0.41303906207722085,-0.5,-1.0,0.0,positive,False,False,0,64
confidence,confidence_resilient - stage1_only | persistent_trough,recovery_probability_336h,-0.5390625,0.044232218376094055,-0.6257576480171443,-0.45236735198285566,-1.0,-1.0,0.0,positive,False,False,0,69
confidence,confidence_resilient - stage1_only | persistent_trough,minimum_dai_price,-0.29261576876502515,0.0209926587035521,-0.33376137982398724,-0.25147015770606307,-0.4942150212923763,-0.4959034489310701,-0.0006248465094862987,positive,False,False,0,0
confidence,confidence_resilient - stage1_only | persistent_trough,maximum_negative_peg_deviation,0.29261576876502515,0.0209926587035521,0.25147015770606307,0.33376137982398724,0.4942150212923763,0.0006248465094862987,0.4959034489310701,positive,True,True,0,0
confidence,confidence_resilient - stage1_only | persistent_trough,mean_absolute_peg_deviation,0.18305752624811705,0.01565926091411069,0.1523653748564601,0.213749677639774,0.15893344763141673,0.00011721787885627562,0.3755758703905415,positive,True,True,0,0
confidence,confidence_resilient - stage1_only | persistent_trough,hours_below_0995,352.1171875,27.730129663921023,297.7661333587148,406.4682416412852,369.5,0.0,693.0,positive,True,True,0,0
confidence,confidence_resilient - stage1_only | persistent_trough,hours_above_1005,-0.0078125,0.0078125,-0.023125,0.0075,0.0,0.0,0.0,positive,False,False,0,0
confidence,confidence_resilient - stage1_only | persistent_trough,first_return_time,279.109375,30.306761337571434,219.70812277836,338.51062722164,34.5,0.0,720.0,positive,True,True,0,0
confidence,confidence_resilient - stage1_only | persistent_trough,failed_recovery_attempts,0.28125,0.058627573898805005,0.1663399551583422,0.3961600448416578,0.0,0.0,0.0,positive,True,True,0,0
confidence,confidence_resilient - stage1_only | persistent_trough,final_dai_price,-0.2952113328439375,0.021159937740118012,-0.3366848108145688,-0.25373785487330625,-0.499246997024132,-0.49989074382010734,-0.00012480899983871585,positive,False,False,0,0
confidence,confidence_resilient - stage1_only | persistent_trough,final_peg_band_status,-0.65625,0.0421457853694702,-0.7388557393241616,-0.5736442606758384,-1.0,-1.0,0.0,positive,False,False,0,84
confidence,confidence_resilient - stage1_only | persistent_trough,peak_liquidatable_vaults,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
confidence,confidence_resilient - stage1_only | persistent_trough,peak_share_liquidatable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
confidence,confidence_resilient - stage1_only | persistent_trough,cumulative_debt_repaid_dai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
confidence,confidence_resilient - stage1_only | persistent_trough,completed_liquidation_count,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
confidence,confidence_resilient - stage1_only | persistent_trough,unprofitable_attempt_count,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
confidence,confidence_resilient - stage1_only | persistent_trough,capacity_rejected_opportunities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
confidence,confidence_resilient - stage1_only | persistent_trough,unresolved_tab_at_horizon_dai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
confidence,confidence_resilient - stage1_only | persistent_trough,active_bad_debt_at_horizon_dai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
confidence,confidence_resilient - stage1_only | persistent_trough,maximum_active_bad_debt_dai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
confidence,confidence_resilient - stage1_only | persistent_trough,keeper_profit_dai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
confidence,confidence_resilient - stage1_only | persistent_trough,minimum_confidence,-0.25,0.0,-0.25,-0.25,-0.25,-0.25,-0.25,positive,False,False,0,0
confidence,confidence_resilient - stage1_only | persistent_trough,mean_confidence_loss,0.1425292500329661,0.00870936360977566,0.1254588973578058,0.1595996027081264,0.15177049516789265,0.03440274320221916,0.24980015542047582,positive,True,True,0,0
confidence,confidence_resilient - stage1_only | persistent_trough,hours_at_confidence_floor,373.078125,27.598719126315675,318.9846355124213,427.1716144875787,392.0,22.0,718.0,positive,True,True,0,0
confidence,confidence_resilient - stage1_only | persistent_trough,hours_recovery_gate_closed,354.109375,27.702651744517645,299.8121775807454,408.4065724192546,368.5,0.0,693.25,positive,True,True,0,0
confidence,confidence_resilient - stage1_only | persistent_trough,first_recovery_gate_open,-708.75,7.9235706875716625,-724.2801985476405,-693.2198014523595,-720.0,-720.0,-720.0,positive,False,False,0,0
confidence,confidence_resilient - stage1_only | persistent_trough,recovery_gate_reopenings,0.0625,0.021479481144483458,0.02040021695681242,0.10459978304318758,0.0,0.0,0.0,positive,True,True,0,0
confidence,confidence_resilient - stage1_only | persistent_trough,cumulative_panic_contribution,22.68085074198993,1.940664604570662,18.87714811703143,26.484553366948425,19.660202799534687,0.017070267743651318,46.5291951393586,positive,True,True,0,0
confidence,confidence_resilient - stage1_only | persistent_trough,maximum_panic_contribution,0.05092985183880119,0.003629237583934837,0.043816546174288915,0.05804315750331347,0.086079375,0.0005781475243625343,0.086079375,positive,True,True,0,0
confidence,confidence_resilient - stage1_only | persistent_trough,confidence_at_horizon,-0.17444069731380846,0.00944655937675712,-0.1929559536922524,-0.1559254409353645,-0.25,-0.25,-0.042596647874261345,positive,False,False,0,0
confidence,confidence_central - stage1_only | persistent_trough,below_peg_burden,348.8785557887952,2.9424969525411058,343.11126176181466,354.64584981577576,353.6595528610727,350.9303963920385,354.9552596260661,negative,False,False,0,0
confidence,confidence_central - stage1_only | persistent_trough,restricted_mean_recovery_time,644.390625,16.110898561456903,612.8132638195444,675.9679861804556,720.0,720.0,720.0,negative,False,False,0,0
confidence,confidence_central - stage1_only | persistent_trough,recovery_probability_168h,-0.84375,0.03221922171672519,-0.9068996745647814,-0.7806003254352186,-1.0,-1.0,-1.0,positive,False,False,0,108
confidence,confidence_central - stage1_only | persistent_trough,recovery_probability_720h,-0.984375,0.011004959288293975,-1.0059447202050562,-0.9628052797949438,-1.0,-1.0,-1.0,positive,False,False,0,126
confidence,confidence_central - stage1_only | persistent_trough,maximum_unresolved_tab_dai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,negative,False,False,0,0
confidence,confidence_central - stage1_only | persistent_trough,cumulative_realised_bad_debt_dai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,negative,False,False,0,0
confidence,confidence_central - stage1_only | persistent_trough,recovery_probability_48h,-0.8125,0.03463462265730887,-0.8803838604083254,-0.7446161395916746,-1.0,-1.0,-1.0,positive,False,False,0,104
confidence,confidence_central - stage1_only | persistent_trough,recovery_probability_336h,-0.8984375,0.02680456515850638,-0.9509744477106725,-0.8459005522893275,-1.0,-1.0,-1.0,positive,False,False,0,115
confidence,confidence_central - stage1_only | persistent_trough,minimum_dai_price,-0.49216217119767625,0.003873623671872067,-0.4997544735945455,-0.484569868800807,-0.49612806133588305,-0.4968284644390325,-0.49536496223351933,positive,False,False,0,0
confidence,confidence_central - stage1_only | persistent_trough,maximum_negative_peg_deviation,0.49216217119767625,0.003873623671872067,0.484569868800807,0.4997544735945455,0.49612806133588305,0.49536496223351933,0.4968284644390325,positive,True,True,0,0
confidence,confidence_central - stage1_only | persistent_trough,mean_absolute_peg_deviation,0.48430956704607314,0.0040855434366091755,0.4763019019103192,0.4923172321818271,0.4909513619535307,0.4872054604425513,0.49279703940504216,positive,True,True,0,0
confidence,confidence_central - stage1_only | persistent_trough,hours_below_0995,704.5078125,5.90831769824078,692.9275098114481,716.0881151885519,715.0,710.0,718.0,positive,True,True,0,0
confidence,confidence_central - stage1_only | persistent_trough,hours_above_1005,-0.0703125,0.040274027145906485,-0.1492495932059767,0.008624593205976708,0.0,0.0,0.0,positive,False,False,0,0
confidence,confidence_central - stage1_only | persistent_trough,first_return_time,648.6796875,15.477595781020007,618.3435997692008,679.0157752307992,720.0,720.0,720.0,positive,True,True,0,0
confidence,confidence_central - stage1_only | persistent_trough,failed_recovery_attempts,-0.0234375,0.013424675715302162,-0.049749864401992236,0.002874864401992236,0.0,0.0,0.0,positive,False,False,0,0
confidence,confidence_central - stage1_only | persistent_trough,final_dai_price,-0.4959686004258407,0.0039028300003948867,-0.5036181472266147,-0.4883190536250667,-0.4998442383628127,-0.5002490637012009,-0.49941983617378305,positive,False,False,0,0
confidence,confidence_central - stage1_only | persistent_trough,final_peg_band_status,-0.9921875,0.0078125,-1.0075,-0.976875,-1.0,-1.0,-1.0,positive,False,False,0,127
confidence,confidence_central - stage1_only | persistent_trough,peak_liquidatable_vaults,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
confidence,confidence_central - stage1_only | persistent_trough,peak_share_liquidatable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
confidence,confidence_central - stage1_only | persistent_trough,cumulative_debt_repaid_dai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
confidence,confidence_central - stage1_only | persistent_trough,completed_liquidation_count,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
confidence,confidence_central - stage1_only | persistent_trough,unprofitable_attempt_count,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
confidence,confidence_central - stage1_only | persistent_trough,capacity_rejected_opportunities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
confidence,confidence_central - stage1_only | persistent_trough,unresolved_tab_at_horizon_dai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
confidence,confidence_central - stage1_only | persistent_trough,active_bad_debt_at_horizon_dai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
confidence,confidence_central - stage1_only | persistent_trough,maximum_active_bad_debt_dai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
confidence,confidence_central - stage1_only | persistent_trough,keeper_profit_dai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
confidence,confidence_central - stage1_only | persistent_trough,minimum_confidence,-0.49999999977488946,2.2511054999230226e-10,-0.5000000002161061,-0.4999999993336728,-0.5,-0.5,-0.5,positive,False,False,0,0
confidence,confidence_central - stage1_only | persistent_trough,mean_confidence_loss,0.49399919315200314,0.0036252157634575127,0.4868937702556264,0.5011046160483799,0.4995648417422516,0.4993667093943438,0.49978693902415133,positive,True,True,0,0
confidence,confidence_central - stage1_only | persistent_trough,hours_at_confidence_floor,705.4140625,6.103907996738352,693.4504028263929,717.3777221736071,717.0,715.0,719.0,positive,True,True,0,0
confidence,confidence_central - stage1_only | persistent_trough,hours_recovery_gate_closed,704.1640625,5.710319447878518,692.9718363821581,715.3562886178419,714.5,709.0,717.0,positive,True,True,0,0
confidence,confidence_central - stage1_only | persistent_trough,first_recovery_gate_open,-590.625,24.52896558273616,-638.7017725421629,-542.5482274578371,-720.0,-720.0,-720.0,positive,False,False,0,0
confidence,confidence_central - stage1_only | persistent_trough,recovery_gate_reopenings,0.0078125,0.0078125,-0.0075,0.023125,0.0,0.0,0.0,positive,True,False,0,0
confidence,confidence_central - stage1_only | persistent_trough,cumulative_panic_contribution,240.13220152607477,2.0274788600685034,236.1583429603405,244.10606009180904,243.3803344656057,241.50540626283174,244.32846100666546,positive,True,True,0,0
confidence,confidence_central - stage1_only | persistent_trough,maximum_panic_contribution,0.341634344009659,0.0026831559903409403,0.3363753582685907,0.34689332975072723,0.3443175,0.3443175,0.3443175,positive,True,True,0,0
confidence,confidence_central - stage1_only | persistent_trough,confidence_at_horizon,-0.4962950178570592,0.003704982142940773,-0.5035567828572232,-0.4890332528568953,-0.5,-0.5,-0.5,positive,False,False,0,0
confidence,confidence_fragile - stage1_only | persistent_trough,below_peg_burden,356.71304078341825,0.49837436644786426,355.7362270251804,357.6898545416561,357.738349323828,355.77128093218846,359.72249685648444,negative,False,False,0,0
confidence,confidence_fragile - stage1_only | persistent_trough,restricted_mean_recovery_time,644.390625,16.110898561456903,612.8132638195444,675.9679861804556,720.0,720.0,720.0,negative,False,False,0,0
confidence,confidence_fragile - stage1_only | persistent_trough,recovery_probability_168h,-0.84375,0.03221922171672519,-0.9068996745647814,-0.7806003254352186,-1.0,-1.0,-1.0,positive,False,False,0,108
confidence,confidence_fragile - stage1_only | persistent_trough,recovery_probability_720h,-0.984375,0.011004959288293975,-1.0059447202050562,-0.9628052797949438,-1.0,-1.0,-1.0,positive,False,False,0,126
confidence,confidence_fragile - stage1_only | persistent_trough,maximum_unresolved_tab_dai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,negative,False,False,0,0
confidence,confidence_fragile - stage1_only | persistent_trough,cumulative_realised_bad_debt_dai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,negative,False,False,0,0
confidence,confidence_fragile - stage1_only | persistent_trough,recovery_probability_48h,-0.8125,0.03463462265730887,-0.8803838604083254,-0.7446161395916746,-1.0,-1.0,-1.0,positive,False,False,0,104
confidence,confidence_fragile - stage1_only | persistent_trough,recovery_probability_336h,-0.8984375,0.02680456515850638,-0.9509744477106725,-0.8459005522893275,-1.0,-1.0,-1.0,positive,False,False,0,115
confidence,confidence_fragile - stage1_only | persistent_trough,minimum_dai_price,-0.4960353514160764,9.155381448758226e-05,-0.49621479689247205,-0.49585590593968076,-0.49612806133588305,-0.4968284644390325,-0.4953790065693664,positive,False,False,0,0
confidence,confidence_fragile - stage1_only | persistent_trough,maximum_negative_peg_deviation,0.4960353514160764,9.155381448758226e-05,0.49585590593968076,0.49621479689247205,0.49612806133588305,0.4953790065693664,0.4968284644390325,positive,True,True,0,0
confidence,confidence_fragile - stage1_only | persistent_trough,mean_absolute_peg_deviation,0.495187481393756,0.0006925271878291993,0.4938301281056108,0.49654483468190125,0.4965406640387925,0.49386976120239534,0.4993795332666507,positive,True,True,0,0
confidence,confidence_fragile - stage1_only | persistent_trough,hours_below_0995,715.8828125,0.8950611626919133,714.1284926211239,717.6371323788761,719.0,716.0,720.0,positive,True,True,0,0
confidence,confidence_fragile - stage1_only | persistent_trough,hours_above_1005,-0.0703125,0.040274027145906485,-0.1492495932059767,0.008624593205976708,0.0,0.0,0.0,positive,False,False,0,0
confidence,confidence_fragile - stage1_only | persistent_trough,first_return_time,648.6796875,15.477595781020007,618.3435997692008,679.0157752307992,720.0,720.0,720.0,positive,True,True,0,0
confidence,confidence_fragile - stage1_only | persistent_trough,failed_recovery_attempts,-0.0234375,0.013424675715302162,-0.049749864401992236,0.002874864401992236,0.0,0.0,0.0,positive,False,False,0,0
confidence,confidence_fragile - stage1_only | persistent_trough,final_dai_price,-0.4998719317544462,7.692734504105453e-05,-0.5000227093507267,-0.49972115415816576,-0.4998482826063069,-0.5002490637012009,-0.4994262878981668,positive,False,False,0,0
confidence,confidence_fragile - stage1_only | persistent_trough,final_peg_band_status,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,positive,False,False,0,128
confidence,confidence_fragile - stage1_only | persistent_trough,peak_liquidatable_vaults,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
confidence,confidence_fragile - stage1_only | persistent_trough,peak_share_liquidatable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,False,False,0,0
