pool_row_id,source_window,regime_label,state_label,timestamp_utc,ilk,collateral_family,debt_dai,collateral_ratio,liquidation_ratio,absolute_buffer,relative_buffer
tranche_b_pool_004171,terra_cefi_2022-05-05_2022-06-20,severe_stress,opening,2022-05-05T00:00:00+00:00,ETH-A,ETH,63.133652314321125,56.2568765558609,1.45,54.806876555860896,37.79784590059372
tranche_b_pool_004172,terra_cefi_2022-05-05_2022-06-20,severe_stress,opening,2022-05-05T00:00:00+00:00,ETH-A,ETH,63.44719314454092,46.45327640082679,1.45,45.003276400826785,31.036742345397784
tranche_b_pool_004173,terra_cefi_2022-05-05_2022-06-20,severe_stress,opening,2022-05-05T00:00:00+00:00,ETH-A,ETH,63.667742722316696,46.29235895568996,1.45,44.84235895568996,30.92576479702756
tranche_b_pool_004174,terra_cefi_2022-05-05_2022-06-20,severe_stress,opening,2022-05-05T00:00:00+00:00,ETH-A,ETH,63.984088099959784,85.04054315111978,1.45,83.59054315111977,57.64865044904813
tranche_b_pool_004175,terra_cefi_2022-05-05_2022-06-20,severe_stress,opening,2022-05-05T00:00:00+00:00,ETH-A,ETH,64.01269653590309,55.759984781725294,1.45,54.30998478172529,37.45516191843124
tranche_b_pool_004176,terra_cefi_2022-05-05_2022-06-20,severe_stress,opening,2022-05-05T00:00:00+00:00,ETH-A,ETH,64.04694009252542,57.52284956436132,1.45,56.07284956436132,38.670930734042294
tranche_b_pool_004177,terra_cefi_2022-05-05_2022-06-20,severe_stress,opening,2022-05-05T00:00:00+00:00,ETH-A,ETH,64.60912469585575,45.67666749246766,1.45,44.226667492467655,30.50114999480528
tranche_b_pool_004178,terra_cefi_2022-05-05_2022-06-20,severe_stress,opening,2022-05-05T00:00:00+00:00,ETH-A,ETH,65.51201295454814,74.682054011933,1.45,73.232054011933,50.504864835815866
tranche_b_pool_004179,terra_cefi_2022-05-05_2022-06-20,severe_stress,opening,2022-05-05T00:00:00+00:00,ETH-A,ETH,68.16527003421797,31.284995078051832,1.45,29.834995078051833,20.575858674518507
tranche_b_pool_004180,terra_cefi_2022-05-05_2022-06-20,severe_stress,opening,2022-05-05T00:00:00+00:00,ETH-A,ETH,68.22556478584741,30.457517401749257,1.45,29.007517401749258,20.005184414999487
tranche_b_pool_004181,terra_cefi_2022-05-05_2022-06-20,severe_stress,opening,2022-05-05T00:00:00+00:00,ETH-A,ETH,69.84210540878499,42.199901946674075,1.45,40.74990194667407,28.103380652878673
tranche_b_pool_004182,terra_cefi_2022-05-05_2022-06-20,severe_stress,opening,2022-05-05T00:00:00+00:00,ETH-A,ETH,73.40454238959079,23.28808741735867,1.45,21.838087417358672,15.06074994300598
tranche_b_pool_004183,terra_cefi_2022-05-05_2022-06-20,severe_stress,opening,2022-05-05T00:00:00+00:00,ETH-A,ETH,73.40454238959079,40.151874857514954,1.45,38.70187485751495,26.69094817759652
tranche_b_pool_004184,terra_cefi_2022-05-05_2022-06-20,severe_stress,opening,2022-05-05T00:00:00+00:00,ETH-A,ETH,73.40761829752176,40.1501924235499,1.45,38.7001924235499,26.68978787831028
tranche_b_pool_004185,terra_cefi_2022-05-05_2022-06-20,severe_stress,opening,2022-05-05T00:00:00+00:00,ETH-A,ETH,73.40761829752176,40.1501924235499,1.45,38.7001924235499,26.68978787831028
tranche_b_pool_004186,terra_cefi_2022-05-05_2022-06-20,severe_stress,opening,2022-05-05T00:00:00+00:00,ETH-A,ETH,73.40761829752176,40.1501924235499,1.45,38.7001924235499,26.68978787831028
tranche_b_pool_004187,terra_cefi_2022-05-05_2022-06-20,severe_stress,opening,2022-05-05T00:00:00+00:00,ETH-A,ETH,73.40807575791648,52.19492488313592,1.45,50.744924883135916,34.99649991940408
tranche_b_pool_004188,terra_cefi_2022-05-05_2022-06-20,severe_stress,opening,2022-05-05T00:00:00+00:00,ETH-A,ETH,73.7873758447592,39.943553572102495,1.45,38.49355357210249,26.54727832558793
tranche_b_pool_004189,terra_cefi_2022-05-05_2022-06-20,severe_stress,opening,2022-05-05T00:00:00+00:00,ETH-A,ETH,74.22422585391338,92.39395297976294,1.45,90.94395297976294,62.719967572250304
tranche_b_pool_004190,terra_cefi_2022-05-05_2022-06-20,severe_stress,opening,2022-05-05T00:00:00+00:00,ETH-A,ETH,74.57556700233711,81.58718787748131,1.45,80.13718787748131,55.26702612240091
tranche_b_pool_004191,terra_cefi_2022-05-05_2022-06-20,severe_stress,opening,2022-05-05T00:00:00+00:00,ETH-A,ETH,74.71460597531035,69.82268101265099,1.45,68.37268101265099,47.1535731121731
tranche_b_pool_004192,terra_cefi_2022-05-05_2022-06-20,severe_stress,opening,2022-05-05T00:00:00+00:00,ETH-A,ETH,76.47833476485914,13.367664168919944,1.45,11.917664168919945,8.21907873718617
tranche_b_pool_004193,terra_cefi_2022-05-05_2022-06-20,severe_stress,opening,2022-05-05T00:00:00+00:00,ETH-A,ETH,77.60233934309443,30.383929401605332,1.45,28.933929401605333,19.954434070072644
tranche_b_pool_004194,terra_cefi_2022-05-05_2022-06-20,severe_stress,opening,2022-05-05T00:00:00+00:00,ETH-A,ETH,78.64772398884728,18.737541600173643,1.45,17.287541600173643,11.922442482878374
tranche_b_pool_004195,terra_cefi_2022-05-05_2022-06-20,severe_stress,opening,2022-05-05T00:00:00+00:00,ETH-A,ETH,78.67803428907781,37.46064612101212,1.45,36.010646121012115,24.834928359318702
tranche_b_pool_004196,terra_cefi_2022-05-05_2022-06-20,severe_stress,opening,2022-05-05T00:00:00+00:00,ETH-A,ETH,82.84574065006028,35.57611986896827,1.45,34.12611986896827,23.535255082047083
tranche_b_pool_004197,terra_cefi_2022-05-05_2022-06-20,severe_stress,opening,2022-05-05T00:00:00+00:00,ETH-A,ETH,83.81730396422333,29.44855114491031,1.45,27.998551144910312,19.309345617179527
tranche_b_pool_004198,terra_cefi_2022-05-05_2022-06-20,severe_stress,opening,2022-05-05T00:00:00+00:00,ETH-A,ETH,83.89090558810376,17.566445250162793,1.45,16.116445250162794,11.114789827698479
tranche_b_pool_004199,terra_cefi_2022-05-05_2022-06-20,severe_stress,opening,2022-05-05T00:00:00+00:00,ETH-A,ETH,83.9438481310038,35.11073253873663,1.45,33.660732538736625,23.214298302576985
tranche_b_pool_004200,terra_cefi_2022-05-05_2022-06-20,severe_stress,opening,2022-05-05T00:00:00+00:00,ETH-A,ETH,86.41188056260839,34.10792567886032,1.45,32.657925678860316,22.522707364731254
tranche_b_pool_004201,terra_cefi_2022-05-05_2022-06-20,severe_stress,opening,2022-05-05T00:00:00+00:00,ETH-A,ETH,88.06236977441448,67.50920399991607,1.45,66.05920399991606,45.55807172408005
tranche_b_pool_004202,terra_cefi_2022-05-05_2022-06-20,severe_stress,opening,2022-05-05T00:00:00+00:00,ETH-A,ETH,91.96811806255918,28.696158228357852,1.45,27.246158228357853,18.790453950591623
tranche_b_pool_004203,terra_cefi_2022-05-05_2022-06-20,severe_stress,opening,2022-05-05T00:00:00+00:00,ETH-A,ETH,93.42771027787933,56.78394540785509,1.45,55.33394540785509,38.16134166058972
tranche_b_pool_004204,terra_cefi_2022-05-05_2022-06-20,severe_stress,opening,2022-05-05T00:00:00+00:00,ETH-A,ETH,95.04189209006282,31.01085148017757,1.45,29.560851480177572,20.386794124260394
tranche_b_pool_004205,terra_cefi_2022-05-05_2022-06-20,severe_stress,opening,2022-05-05T00:00:00+00:00,ETH-A,ETH,101.37222938421193,29.07433345309291,1.45,27.62433345309291,19.051264450408905
tranche_b_pool_004206,terra_cefi_2022-05-05_2022-06-20,severe_stress,opening,2022-05-05T00:00:00+00:00,ETH-A,ETH,102.25577627624396,25.94080350858626,1.45,24.49080350858626,16.890209316266386
tranche_b_pool_004207,terra_cefi_2022-05-05_2022-06-20,severe_stress,opening,2022-05-05T00:00:00+00:00,ETH-A,ETH,104.59224689701816,14.089619868774552,1.45,12.639619868774552,8.716979219844518
tranche_b_pool_004208,terra_cefi_2022-05-05_2022-06-20,severe_stress,opening,2022-05-05T00:00:00+00:00,ETH-A,ETH,104.5949303770926,14.089258386492018,1.45,12.639258386492019,8.716729921718633
tranche_b_pool_004209,terra_cefi_2022-05-05_2022-06-20,severe_stress,opening,2022-05-05T00:00:00+00:00,ETH-A,ETH,104.61439801313068,12.6779728717029,1.45,11.227972871702901,7.743429566691656
tranche_b_pool_004210,terra_cefi_2022-05-05_2022-06-20,severe_stress,opening,2022-05-05T00:00:00+00:00,ETH-A,ETH,104.65297555720508,10.929637726636678,1.45,9.479637726636678,6.537681190783916
tranche_b_pool_004211,terra_cefi_2022-05-05_2022-06-20,severe_stress,opening,2022-05-05T00:00:00+00:00,ETH-A,ETH,104.66362299483131,11.264009082298063,1.45,9.814009082298064,6.768282125722802
tranche_b_pool_004212,terra_cefi_2022-05-05_2022-06-20,severe_stress,opening,2022-05-05T00:00:00+00:00,ETH-A,ETH,104.68624740898642,9.290799164862504,1.45,7.840799164862504,5.407447699905175
tranche_b_pool_004213,terra_cefi_2022-05-05_2022-06-20,severe_stress,opening,2022-05-05T00:00:00+00:00,ETH-A,ETH,104.69088087511396,12.668710864914257,1.45,11.218710864914257,7.737041975802935
tranche_b_pool_004214,terra_cefi_2022-05-05_2022-06-20,severe_stress,opening,2022-05-05T00:00:00+00:00,ETH-A,ETH,104.7122019057471,16.184501129347243,1.45,14.734501129347244,10.161724916791202
tranche_b_pool_004215,terra_cefi_2022-05-05_2022-06-20,severe_stress,opening,2022-05-05T00:00:00+00:00,ETH-A,ETH,104.74241008736033,12.876597256563572,1.45,11.426597256563573,7.880411901078325
tranche_b_pool_004216,terra_cefi_2022-05-05_2022-06-20,severe_stress,opening,2022-05-05T00:00:00+00:00,ETH-A,ETH,104.77937620115456,16.877348044189965,1.45,15.427348044189966,10.639550375303424
tranche_b_pool_004217,terra_cefi_2022-05-05_2022-06-20,severe_stress,opening,2022-05-05T00:00:00+00:00,ETH-A,ETH,104.7857605374186,14.06359979105902,1.45,12.61359979105902,8.699034338661393
tranche_b_pool_004218,terra_cefi_2022-05-05_2022-06-20,severe_stress,opening,2022-05-05T00:00:00+00:00,ETH-A,ETH,104.80969359766678,14.060388399349412,1.45,12.610388399349413,8.696819585758215
tranche_b_pool_004219,terra_cefi_2022-05-05_2022-06-20,severe_stress,opening,2022-05-05T00:00:00+00:00,ETH-A,ETH,104.83760274243365,14.056645339559312,1.45,12.606645339559313,8.694238165213319
tranche_b_pool_004220,terra_cefi_2022-05-05_2022-06-20,severe_stress,opening,2022-05-05T00:00:00+00:00,ETH-A,ETH,104.8636319851297,14.053156200130234,1.45,12.603156200130234,8.691831862158782
tranche_b_pool_004221,terra_cefi_2022-05-05_2022-06-20,severe_stress,opening,2022-05-05T00:00:00+00:00,ETH-A,ETH,104.8636319851297,14.053156200130234,1.45,12.603156200130234,8.691831862158782
tranche_b_pool_004222,terra_cefi_2022-05-05_2022-06-20,severe_stress,opening,2022-05-05T00:00:00+00:00,ETH-A,ETH,104.8636319851297,15.1774229581947,1.45,13.727422958194701,9.467188247030828
tranche_b_pool_004223,terra_cefi_2022-05-05_2022-06-20,severe_stress,opening,2022-05-05T00:00:00+00:00,ETH-A,ETH,104.8636319851297,15.458471820143256,1.45,14.008471820143257,9.66101504837466
tranche_b_pool_004224,terra_cefi_2022-05-05_2022-06-20,severe_stress,opening,2022-05-05T00:00:00+00:00,ETH-A,ETH,104.8636319851297,15.458471820143256,1.45,14.008471820143257,9.66101504837466
tranche_b_pool_004225,terra_cefi_2022-05-05_2022-06-20,severe_stress,opening,2022-05-05T00:00:00+00:00,ETH-A,ETH,104.8636319851297,16.86378744015628,1.45,15.41378744015628,10.630198234590537
tranche_b_pool_004226,terra_cefi_2022-05-05_2022-06-20,severe_stress,opening,2022-05-05T00:00:00+00:00,ETH-A,ETH,104.8636319851297,17.42591368816149,1.45,15.97591368816149,11.01787150907689
tranche_b_pool_004227,terra_cefi_2022-05-05_2022-06-20,severe_stress,opening,2022-05-05T00:00:00+00:00,ETH-A,ETH,104.8636319851297,17.628560200567367,1.45,16.178560200567368,11.157627724529219
tranche_b_pool_004228,terra_cefi_2022-05-05_2022-06-20,severe_stress,opening,2022-05-05T00:00:00+00:00,ETH-A,ETH,104.8636319851297,17.706976812164097,1.45,16.256976812164098,11.211708146320067
tranche_b_pool_004229,terra_cefi_2022-05-05_2022-06-20,severe_stress,opening,2022-05-05T00:00:00+00:00,ETH-A,ETH,104.8636319851297,18.269103060169304,1.45,16.819103060169304,11.599381420806417
tranche_b_pool_004230,terra_cefi_2022-05-05_2022-06-20,severe_stress,opening,2022-05-05T00:00:00+00:00,ETH-A,ETH,104.8636319851297,19.674418680182328,1.45,18.22441868018233,12.568564607022296
tranche_b_pool_004231,terra_cefi_2022-05-05_2022-06-20,severe_stress,opening,2022-05-05T00:00:00+00:00,ETH-A,ETH,104.8636319851297,19.674418680182328,1.45,18.22441868018233,12.568564607022296
tranche_b_pool_004232,terra_cefi_2022-05-05_2022-06-20,severe_stress,opening,2022-05-05T00:00:00+00:00,ETH-A,ETH,104.8636319851297,19.674418680182328,1.45,18.22441868018233,12.568564607022296
tranche_b_pool_004233,terra_cefi_2022-05-05_2022-06-20,severe_stress,opening,2022-05-05T00:00:00+00:00,ETH-A,ETH,104.8636319851297,19.674418680182328,1.45,18.22441868018233,12.568564607022296
tranche_b_pool_004234,terra_cefi_2022-05-05_2022-06-20,severe_stress,opening,2022-05-05T00:00:00+00:00,ETH-A,ETH,104.8636319851297,22.485049920208375,1.45,21.035049920208376,14.506930979454053
tranche_b_pool_004235,terra_cefi_2022-05-05_2022-06-20,severe_stress,opening,2022-05-05T00:00:00+00:00,ETH-A,ETH,104.8636319851297,25.295681160234423,1.45,23.845681160234424,16.44529735188581
tranche_b_pool_004236,terra_cefi_2022-05-05_2022-06-20,severe_stress,opening,2022-05-05T00:00:00+00:00,ETH-A,ETH,104.8636319851297,28.106312400260467,1.45,26.656312400260468,18.383663724317564
tranche_b_pool_004237,terra_cefi_2022-05-05_2022-06-20,severe_stress,opening,2022-05-05T00:00:00+00:00,ETH-A,ETH,104.8636319851297,28.106312400260467,1.45,26.656312400260468,18.383663724317564
tranche_b_pool_004238,terra_cefi_2022-05-05_2022-06-20,severe_stress,opening,2022-05-05T00:00:00+00:00,ETH-A,ETH,104.8636319851297,28.106312400260467,1.45,26.656312400260468,18.383663724317564
tranche_b_pool_004239,terra_cefi_2022-05-05_2022-06-20,severe_stress,opening,2022-05-05T00:00:00+00:00,ETH-A,ETH,104.8636319851297,28.106312400260467,1.45,26.656312400260468,18.383663724317564
tranche_b_pool_004240,terra_cefi_2022-05-05_2022-06-20,severe_stress,opening,2022-05-05T00:00:00+00:00,ETH-A,ETH,104.8636319851297,28.106312400260467,1.45,26.656312400260468,18.383663724317564
tranche_b_pool_004241,terra_cefi_2022-05-05_2022-06-20,severe_stress,opening,2022-05-05T00:00:00+00:00,ETH-A,ETH,104.8636319851297,28.106312400260467,1.45,26.656312400260468,18.383663724317564
tranche_b_pool_004242,terra_cefi_2022-05-05_2022-06-20,severe_stress,opening,2022-05-05T00:00:00+00:00,ETH-A,ETH,104.8636319851297,28.106312400260467,1.45,26.656312400260468,18.383663724317564
tranche_b_pool_004243,terra_cefi_2022-05-05_2022-06-20,severe_stress,opening,2022-05-05T00:00:00+00:00,ETH-A,ETH,104.8636319851297,36.53820612033861,1.45,35.088206120338604,24.198762841612833
tranche_b_pool_004244,terra_cefi_2022-05-05_2022-06-20,severe_stress,opening,2022-05-05T00:00:00+00:00,ETH-A,ETH,104.8636319851297,42.1594686003907,1.45,40.7094686003907,28.075495586476347
tranche_b_pool_004245,terra_cefi_2022-05-05_2022-06-20,severe_stress,opening,2022-05-05T00:00:00+00:00,ETH-A,ETH,104.8636319851297,84.3189372007814,1.45,82.8689372007814,57.15099117295269
tranche_b_pool_004246,terra_cefi_2022-05-05_2022-06-20,severe_stress,opening,2022-05-05T00:00:00+00:00,ETH-A,ETH,104.86428262298281,14.053069006329345,1.45,12.603069006329346,8.691771728502998
tranche_b_pool_004247,terra_cefi_2022-05-05_2022-06-20,severe_stress,opening,2022-05-05T00:00:00+00:00,ETH-A,ETH,104.86513944744968,28.105908365067073,1.45,26.655908365067074,18.383385079356604
tranche_b_pool_004248,terra_cefi_2022-05-05_2022-06-20,severe_stress,opening,2022-05-05T00:00:00+00:00,ETH-A,ETH,104.86660054539367,18.2685858990034,1.45,16.818585899003402,11.59902475793338
tranche_b_pool_004249,terra_cefi_2022-05-05_2022-06-20,severe_stress,opening,2022-05-05T00:00:00+00:00,ETH-A,ETH,104.86664874146682,28.105503850573182,1.45,26.655503850573183,18.383106103843573
tranche_b_pool_004250,terra_cefi_2022-05-05_2022-06-20,severe_stress,opening,2022-05-05T00:00:00+00:00,ETH-A,ETH,104.8680261393168,28.10513469648493,1.45,26.655134696484932,18.382851514817194
tranche_b_pool_004251,terra_cefi_2022-05-05_2022-06-20,severe_stress,opening,2022-05-05T00:00:00+00:00,ETH-A,ETH,104.8680261393168,28.10513469648493,1.45,26.655134696484932,18.382851514817194
tranche_b_pool_004252,terra_cefi_2022-05-05_2022-06-20,severe_stress,opening,2022-05-05T00:00:00+00:00,ETH-A,ETH,104.8680261393168,28.10513469648493,1.45,26.655134696484932,18.382851514817194
tranche_b_pool_004253,terra_cefi_2022-05-05_2022-06-20,severe_stress,opening,2022-05-05T00:00:00+00:00,ETH-A,ETH,104.8680261393168,28.10513469648493,1.45,26.655134696484932,18.382851514817194
tranche_b_pool_004254,terra_cefi_2022-05-05_2022-06-20,severe_stress,opening,2022-05-05T00:00:00+00:00,ETH-A,ETH,104.8680261393168,28.10513469648493,1.45,26.655134696484932,18.382851514817194
tranche_b_pool_004255,terra_cefi_2022-05-05_2022-06-20,severe_stress,opening,2022-05-05T00:00:00+00:00,ETH-A,ETH,104.8680261393168,41.31454800383285,1.45,39.864548003832844,27.492791726781274
tranche_b_pool_004256,terra_cefi_2022-05-05_2022-06-20,severe_stress,opening,2022-05-05T00:00:00+00:00,ETH-A,ETH,104.8680261393168,56.21026939296986,1.45,54.76026939296986,37.76570302963439
tranche_b_pool_004257,terra_cefi_2022-05-05_2022-06-20,severe_stress,opening,2022-05-05T00:00:00+00:00,ETH-A,ETH,104.8775439888144,56.20516819719473,1.45,54.75516819719473,37.76218496358258
tranche_b_pool_004258,terra_cefi_2022-05-05_2022-06-20,severe_stress,opening,2022-05-05T00:00:00+00:00,ETH-A,ETH,104.885588964975,14.050214281507342,1.45,12.600214281507343,8.689802952763685
tranche_b_pool_004259,terra_cefi_2022-05-05_2022-06-20,severe_stress,opening,2022-05-05T00:00:00+00:00,ETH-A,ETH,104.89105357432472,56.19792917632491,1.45,54.74792917632491,37.75719253539649
tranche_b_pool_004260,terra_cefi_2022-05-05_2022-06-20,severe_stress,opening,2022-05-05T00:00:00+00:00,ETH-A,ETH,104.89497872277552,10.958186120976086,1.45,9.508186120976086,6.557369738604197
tranche_b_pool_004261,terra_cefi_2022-05-05_2022-06-20,severe_stress,opening,2022-05-05T00:00:00+00:00,ETH-A,ETH,105.08809631276556,11.498974121707535,1.45,10.048974121707536,6.930326980487956
tranche_b_pool_004262,terra_cefi_2022-05-05_2022-06-20,severe_stress,opening,2022-05-05T00:00:00+00:00,ETH-A,ETH,105.14444200591105,2831.1561155392797,1.45,2829.70611553928,1951.5214589926068
tranche_b_pool_004263,terra_cefi_2022-05-05_2022-06-20,severe_stress,opening,2022-05-05T00:00:00+00:00,ETH-A,ETH,105.4920579537804,14.248829050795234,1.45,12.798829050795234,8.826778655720851
tranche_b_pool_004264,terra_cefi_2022-05-05_2022-06-20,severe_stress,opening,2022-05-05T00:00:00+00:00,ETH-A,ETH,105.57022774005392,17.12102680344188,1.45,15.67102680344188,10.807604692028882
tranche_b_pool_004265,terra_cefi_2022-05-05_2022-06-20,severe_stress,opening,2022-05-05T00:00:00+00:00,ETH-A,ETH,105.63544877278966,9.765334572665902,1.45,8.315334572665902,5.734713498390277
tranche_b_pool_004266,terra_cefi_2022-05-05_2022-06-20,severe_stress,opening,2022-05-05T00:00:00+00:00,ETH-A,ETH,105.66650110890632,19.52492964514471,1.45,18.07492964514471,12.465468720789454
tranche_b_pool_004267,terra_cefi_2022-05-05_2022-06-20,severe_stress,opening,2022-05-05T00:00:00+00:00,ETH-A,ETH,105.89084770189996,111.33464558890742,1.45,109.88464558890742,75.7825141992465
tranche_b_pool_004268,terra_cefi_2022-05-05_2022-06-20,severe_stress,opening,2022-05-05T00:00:00+00:00,ETH-A,ETH,105.92146931323089,15.860600413613701,1.45,14.410600413613702,9.938345112837036
tranche_b_pool_004269,terra_cefi_2022-05-05_2022-06-20,severe_stress,opening,2022-05-05T00:00:00+00:00,ETH-A,ETH,106.1875143904373,55.511799422351345,1.45,54.06179942235134,37.283999601621616
tranche_b_pool_004270,terra_cefi_2022-05-05_2022-06-20,severe_stress,opening,2022-05-05T00:00:00+00:00,ETH-A,ETH,106.31503419078136,45.742302930300745,1.45,44.29230293030074,30.546415814000515
tranche_b_pool_004271,terra_cefi_2022-05-05_2022-06-20,severe_stress,opening,2022-05-05T00:00:00+00:00,ETH-A,ETH,106.40540394730552,69.2476577942317,1.45,67.7976577942317,46.757005375332206
tranche_b_pool_004272,terra_cefi_2022-05-05_2022-06-20,severe_stress,opening,2022-05-05T00:00:00+00:00,ETH-A,ETH,106.88111365650816,55.15156099611004,1.45,53.70156099611004,37.0355593076621
tranche_b_pool_004273,terra_cefi_2022-05-05_2022-06-20,severe_stress,opening,2022-05-05T00:00:00+00:00,ETH-A,ETH,106.89843138412058,55.54894324601592,1.45,54.098943246015914,37.30961603173512
tranche_b_pool_004274,terra_cefi_2022-05-05_2022-06-20,severe_stress,opening,2022-05-05T00:00:00+00:00,ETH-A,ETH,106.93025016812908,151.59709225885217,1.45,150.14709225885218,103.54971879920839
tranche_b_pool_004275,terra_cefi_2022-05-05_2022-06-20,severe_stress,opening,2022-05-05T00:00:00+00:00,ETH-A,ETH,115.34999518364268,17.885835163802117,1.45,16.435835163802118,11.335058733656632
tranche_b_pool_004276,terra_cefi_2022-05-05_2022-06-20,severe_stress,opening,2022-05-05T00:00:00+00:00,ETH-A,ETH,115.34999518364268,22.996073782031292,1.45,21.546073782031293,14.8593612289871
tranche_b_pool_004277,terra_cefi_2022-05-05_2022-06-20,severe_stress,opening,2022-05-05T00:00:00+00:00,ETH-A,ETH,120.34122401592816,14.184009475375408,1.45,12.734009475375409,8.782075500258902
tranche_b_pool_004278,terra_cefi_2022-05-05_2022-06-20,severe_stress,opening,2022-05-05T00:00:00+00:00,ETH-A,ETH,125.68022097529477,18.291799474572088,1.45,16.84179947457209,11.615034120394544
tranche_b_pool_004279,terra_cefi_2022-05-05_2022-06-20,severe_stress,opening,2022-05-05T00:00:00+00:00,ETH-A,ETH,125.80640880417828,24.59887798575505,1.45,23.14887798575505,15.964743438451759
tranche_b_pool_004280,terra_cefi_2022-05-05_2022-06-20,severe_stress,opening,2022-05-05T00:00:00+00:00,ETH-A,ETH,125.8127934876114,20.96816225304756,1.45,19.51816225304756,13.460801553825904
tranche_b_pool_004281,terra_cefi_2022-05-05_2022-06-20,severe_stress,opening,2022-05-05T00:00:00+00:00,ETH-A,ETH,125.83635838215564,14.053156200130234,1.45,12.603156200130234,8.691831862158782
tranche_b_pool_004282,terra_cefi_2022-05-05_2022-06-20,severe_stress,opening,2022-05-05T00:00:00+00:00,ETH-A,ETH,125.83635838215564,18.737541600173643,1.45,17.287541600173643,11.922442482878374
tranche_b_pool_004283,terra_cefi_2022-05-05_2022-06-20,severe_stress,opening,2022-05-05T00:00:00+00:00,ETH-A,ETH,125.83635838215564,28.106312400260467,1.45,26.656312400260468,18.383663724317564
tranche_b_pool_004284,terra_cefi_2022-05-05_2022-06-20,severe_stress,opening,2022-05-05T00:00:00+00:00,ETH-A,ETH,125.96480976170184,63.642676197947154,1.45,62.19267619794715,42.89150082617045
tranche_b_pool_004285,terra_cefi_2022-05-05_2022-06-20,severe_stress,opening,2022-05-05T00:00:00+00:00,ETH-A,ETH,127.88748477339296,13.110572808291924,1.45,11.660572808291924,8.041774350546154
tranche_b_pool_004286,terra_cefi_2022-05-05_2022-06-20,severe_stress,opening,2022-05-05T00:00:00+00:00,ETH-A,ETH,129.29548286728377,11.39765262729754,1.45,9.94765262729754,6.860450087791406
tranche_b_pool_004287,terra_cefi_2022-05-05_2022-06-20,severe_stress,opening,2022-05-05T00:00:00+00:00,ETH-A,ETH,130.67715854341935,11.277142971473124,1.45,9.827142971473124,6.777339980326293
tranche_b_pool_004288,terra_cefi_2022-05-05_2022-06-20,severe_stress,opening,2022-05-05T00:00:00+00:00,ETH-A,ETH,130.8970387284526,22.51639936724826,1.45,21.06639936724826,14.52855128775742
tranche_b_pool_004289,terra_cefi_2022-05-05_2022-06-20,severe_stress,opening,2022-05-05T00:00:00+00:00,ETH-A,ETH,131.07953998141213,22.485049920208375,1.45,21.035049920208376,14.506930979454053
tranche_b_pool_004290,terra_cefi_2022-05-05_2022-06-20,severe_stress,opening,2022-05-05T00:00:00+00:00,ETH-A,ETH,136.38305148923578,25.504106807094832,1.45,24.054106807094833,16.58903917730678
tranche_b_pool_004291,terra_cefi_2022-05-05_2022-06-20,severe_stress,opening,2022-05-05T00:00:00+00:00,ETH-A,ETH,136.88682058612685,21.53114512690133,1.45,20.08114512690133,13.849065604759538
tranche_b_pool_004292,terra_cefi_2022-05-05_2022-06-20,severe_stress,opening,2022-05-05T00:00:00+00:00,ETH-A,ETH,139.75331793276604,50.94159416100803,1.45,49.491594161008024,34.132133904143465
tranche_b_pool_004293,terra_cefi_2022-05-05_2022-06-20,severe_stress,opening,2022-05-05T00:00:00+00:00,ETH-A,ETH,140.60313656268485,74.51728280337305,1.45,73.06728280337305,50.391229519567624
tranche_b_pool_004294,terra_cefi_2022-05-05_2022-06-20,severe_stress,opening,2022-05-05T00:00:00+00:00,ETH-A,ETH,141.36704723769495,41.69755339155316,1.45,40.247553391553154,27.756933373484937
tranche_b_pool_004295,terra_cefi_2022-05-05_2022-06-20,severe_stress,opening,2022-05-05T00:00:00+00:00,ETH-A,ETH,142.84295875204364,20.6333586600945,1.45,19.183358660094502,13.229902524203105
tranche_b_pool_004296,terra_cefi_2022-05-05_2022-06-20,severe_stress,opening,2022-05-05T00:00:00+00:00,ETH-A,ETH,145.38692918518478,33.90893163819469,1.45,32.458931638194684,22.385470095306683
tranche_b_pool_004297,terra_cefi_2022-05-05_2022-06-20,severe_stress,opening,2022-05-05T00:00:00+00:00,ETH-A,ETH,145.82491784832027,121.26857508943698,1.45,119.81857508943698,82.63350006168068
tranche_b_pool_004298,terra_cefi_2022-05-05_2022-06-20,severe_stress,opening,2022-05-05T00:00:00+00:00,ETH-A,ETH,146.4300098805094,10.063954794529813,1.45,8.613954794529814,5.940658478986078
tranche_b_pool_004299,terra_cefi_2022-05-05_2022-06-20,severe_stress,opening,2022-05-05T00:00:00+00:00,ETH-A,ETH,146.4440122937915,25.157481294687194,1.45,23.707481294687195,16.349987099784272
tranche_b_pool_004300,terra_cefi_2022-05-05_2022-06-20,severe_stress,opening,2022-05-05T00:00:00+00:00,ETH-A,ETH,147.9435516270501,12.05280412961217,1.45,10.60280412961217,7.31227871007736
tranche_b_pool_004301,terra_cefi_2022-05-05_2022-06-20,severe_stress,opening,2022-05-05T00:00:00+00:00,ETH-A,ETH,148.58427232554052,19.939448996471324,1.45,18.489448996471324,12.751344135497465
tranche_b_pool_004302,terra_cefi_2022-05-05_2022-06-20,severe_stress,opening,2022-05-05T00:00:00+00:00,ETH-A,ETH,153.95703355281648,20.122471283052676,1.45,18.672471283052676,12.877566402105295
