contrast_type,shock,portfolio,left_portfolio,right_portfolio,contrast,metric,direction_multiplier,operationality,reversal_flag,pair_count,mean,standard_error,ci95_lower,ci95_upper,median,p05,p25,p75,p90,p95,minimum,maximum,positive_share,paired_probability_difference,discordant_left_one_right_zero,discordant_left_zero_right_one,empirical_discordant_left_one_right_zero,empirical_discordant_left_zero_right_one,high_correlation_discordant_left_one_right_zero,high_correlation_discordant_left_zero_right_one
raw_portfolio_contrast,joint_crypto_high_correlation,stable_supported,stable_supported,empirical_crypto,stable_supported - empirical_crypto,positive_realised_bad_debt,1,degenerate,,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
raw_portfolio_contrast,joint_crypto_high_correlation,stable_supported,stable_supported,empirical_crypto,stable_supported - empirical_crypto,active_bad_debt_share,1,degenerate,,128,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
raw_portfolio_contrast,joint_crypto_high_correlation,stable_supported,stable_supported,empirical_crypto,stable_supported - empirical_crypto,unresolved_tab_share,1,operational,,128,-0.0128246109847,0.00310507126561,-0.0189105506653,-0.00673867130414,0,-0.0893581350952,-0.00204897417114,0,0,0,-0.199241820963,0.00334138733683,0.03125,,,,,,,
raw_portfolio_contrast,joint_crypto_high_correlation,stable_supported,stable_supported,empirical_crypto,stable_supported - empirical_crypto,backlog_area_share,1,operational,,128,-0.0490620987953,0.0141652504728,-0.0768259897219,-0.0212982078687,0,-0.393360344654,-0.00996482918068,0,0,0,-0.832315284087,0.78614383781,0.03125,,,,,,,
raw_portfolio_contrast,joint_crypto_high_correlation,stable_supported,stable_supported,empirical_crypto,stable_supported - empirical_crypto,liquidated_debt_share,1,operational,,128,-0.02901817223,0.00642124165546,-0.0416038058747,-0.0164325385853,0,-0.200675737184,-0.00994829697632,0,0,0,-0.458166643714,0.00590442133586,0.0078125,,,,,,,
raw_portfolio_contrast,joint_crypto_high_correlation,stable_supported,stable_supported,empirical_crypto,stable_supported - empirical_crypto,debt_weighted_liquidated_vault_share,1,operational,,128,-0.02901817223,0.00642124165546,-0.0416038058747,-0.0164325385853,0,-0.200675737184,-0.00994829697632,0,0,0,-0.458166643714,0.00590442133586,0.0078125,,,,,,,
raw_portfolio_contrast,joint_crypto_high_correlation,stable_supported,stable_supported,empirical_crypto,stable_supported - empirical_crypto,successful_closure_count,1,operational,,128,-6.8203125,1.05946669805,-8.89686722817,-4.74375777183,0,-34.65,-9.25,0,0,0,-50,0,0,,,,,,,
raw_portfolio_contrast,joint_crypto_high_correlation,stable_supported,stable_supported,empirical_crypto,stable_supported - empirical_crypto,capacity_rejected_opportunities,1,operational,,128,-0.015625,0.015625,-0.04625,0.015,0,0,0,0,0,0,-2,0,0,,,,,,,
raw_portfolio_contrast,joint_crypto_high_correlation,stable_supported,stable_supported,empirical_crypto,stable_supported - empirical_crypto,below_peg_burden,1,operational,,128,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
raw_portfolio_contrast,joint_crypto_high_correlation,stable_supported,stable_supported,empirical_crypto,stable_supported - empirical_crypto,mean_absolute_peg_deviation,1,operational,,128,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
raw_portfolio_contrast,joint_crypto_high_correlation,stable_supported,stable_supported,empirical_crypto,stable_supported - empirical_crypto,minimum_dai_price,1,operational,,128,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
raw_portfolio_contrast,joint_crypto_high_correlation,stable_supported,stable_supported,empirical_crypto,stable_supported - empirical_crypto,restricted_mean_recovery_time,1,operational,,128,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
raw_portfolio_contrast,joint_crypto_high_correlation,stable_supported,stable_supported,empirical_crypto,stable_supported - empirical_crypto,recovery_probability_720h,1,operational,,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
raw_portfolio_contrast,joint_crypto_high_correlation,stable_supported,stable_supported,balanced_crypto,stable_supported - balanced_crypto,realised_bad_debt_share,1,degenerate,,128,5.70792303385e-23,5.70792303385e-23,-5.4796061125e-23,1.68954521802e-22,0,0,0,0,0,0,0,7.30614148333e-21,0.0078125,,,,,,,
raw_portfolio_contrast,joint_crypto_high_correlation,stable_supported,stable_supported,balanced_crypto,stable_supported - balanced_crypto,positive_realised_bad_debt,1,degenerate,,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
raw_portfolio_contrast,joint_crypto_high_correlation,stable_supported,stable_supported,balanced_crypto,stable_supported - balanced_crypto,active_bad_debt_share,1,degenerate,,128,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
raw_portfolio_contrast,joint_crypto_high_correlation,stable_supported,stable_supported,balanced_crypto,stable_supported - balanced_crypto,unresolved_tab_share,1,operational,,128,0.00229757560765,0.0031544197593,-0.00388508712058,0.00848023833589,0,-0.0121134001023,0,0,0.000205977096966,0.0129665190521,-0.1424033974,0.338660703309,0.125,,,,,,,
raw_portfolio_contrast,joint_crypto_high_correlation,stable_supported,stable_supported,balanced_crypto,stable_supported - balanced_crypto,backlog_area_share,1,operational,,128,-0.000867915934949,0.0109577023976,-0.0223450126343,0.0206091807644,0,-0.0773626186601,0,0,0,0.00222461878197,-0.584883429286,1.0703547735,0.078125,,,,,,,
raw_portfolio_contrast,joint_crypto_high_correlation,stable_supported,stable_supported,balanced_crypto,stable_supported - balanced_crypto,liquidated_debt_share,1,operational,,128,-0.00417424599202,0.00270015517334,-0.00946655013176,0.00111805814772,0,-0.0236336696449,0,0,0,0.00270994626788,-0.283362012008,0.0813542254006,0.078125,,,,,,,
raw_portfolio_contrast,joint_crypto_high_correlation,stable_supported,stable_supported,balanced_crypto,stable_supported - balanced_crypto,debt_weighted_liquidated_vault_share,1,operational,,128,-0.00417424599202,0.00270015517334,-0.00946655013176,0.00111805814772,0,-0.0236336696449,0,0,0,0.00270994626788,-0.283362012008,0.0813542254006,0.078125,,,,,,,
raw_portfolio_contrast,joint_crypto_high_correlation,stable_supported,stable_supported,balanced_crypto,stable_supported - balanced_crypto,successful_closure_count,1,operational,,128,-1.8671875,0.549289436059,-2.94379479468,-0.790580205325,0,-13.3,-0.25,0,0,0,-32,21,0.046875,,,,,,,
raw_portfolio_contrast,joint_crypto_high_correlation,stable_supported,stable_supported,balanced_crypto,stable_supported - balanced_crypto,capacity_rejected_opportunities,1,operational,,128,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
raw_portfolio_contrast,joint_crypto_high_correlation,stable_supported,stable_supported,balanced_crypto,stable_supported - balanced_crypto,below_peg_burden,1,operational,,128,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
raw_portfolio_contrast,joint_crypto_high_correlation,stable_supported,stable_supported,balanced_crypto,stable_supported - balanced_crypto,mean_absolute_peg_deviation,1,operational,,128,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
raw_portfolio_contrast,joint_crypto_high_correlation,stable_supported,stable_supported,balanced_crypto,stable_supported - balanced_crypto,minimum_dai_price,1,operational,,128,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
raw_portfolio_contrast,joint_crypto_high_correlation,stable_supported,stable_supported,balanced_crypto,stable_supported - balanced_crypto,restricted_mean_recovery_time,1,operational,,128,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
raw_portfolio_contrast,joint_crypto_high_correlation,stable_supported,stable_supported,balanced_crypto,stable_supported - balanced_crypto,recovery_probability_720h,1,operational,,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
direction_normalised_advantage,joint_crypto_high_correlation,empirical_crypto,empirical_crypto,eth_only,"advantage(empirical_crypto, joint_crypto_high_correlation)",realised_bad_debt_share,-1,degenerate,,128,0,0,0,0,0,0,-0,0,0,-0,-0,-0,0,,,,,,,
direction_normalised_advantage,joint_crypto_high_correlation,empirical_crypto,empirical_crypto,eth_only,"advantage(empirical_crypto, joint_crypto_high_correlation)",positive_realised_bad_debt,-1,degenerate,,128,0,0,0,0,0,0,-0,0,0,-0,-0,-0,0,0,0,0,,,,
direction_normalised_advantage,joint_crypto_high_correlation,empirical_crypto,empirical_crypto,eth_only,"advantage(empirical_crypto, joint_crypto_high_correlation)",active_bad_debt_share,-1,degenerate,,128,0,0,0,0,0,0,-0,0,0,-0,-0,-0,0,,,,,,,
direction_normalised_advantage,joint_crypto_high_correlation,empirical_crypto,empirical_crypto,eth_only,"advantage(empirical_crypto, joint_crypto_high_correlation)",unresolved_tab_share,-1,operational,,128,0.00957138320237,0.00346843328051,0.00277325397257,0.0163695124322,0,-0.00927100937869,-0,0.00226968121918,0.0281176117147,0.0794355452159,-0.120045569196,0.220852123682,0.4609375,,,,,,,
direction_normalised_advantage,joint_crypto_high_correlation,empirical_crypto,empirical_crypto,eth_only,"advantage(empirical_crypto, joint_crypto_high_correlation)",backlog_area_share,-1,operational,,128,0.0187291091636,0.00993815181694,-0.000749668397637,0.0382078867248,0,-0.0563971223291,-0,0.00624417061133,0.0669300910694,0.156738621668,-0.338668216354,0.73637793745,0.4140625,,,,,,,
direction_normalised_advantage,joint_crypto_high_correlation,empirical_crypto,empirical_crypto,eth_only,"advantage(empirical_crypto, joint_crypto_high_correlation)",liquidated_debt_share,-1,operational,,128,0.0107901606464,0.00409262573267,0.0027686142104,0.0188117070825,0,-0.0063769165943,-0,0.00324433558365,0.0412807011377,0.0773273199726,-0.146289215436,0.320265588077,0.4609375,,,,,,,
direction_normalised_advantage,joint_crypto_high_correlation,empirical_crypto,empirical_crypto,eth_only,"advantage(empirical_crypto, joint_crypto_high_correlation)",debt_weighted_liquidated_vault_share,-1,operational,,128,0.0107901606464,0.00409262573267,0.0027686142104,0.0188117070825,0,-0.0063769165943,-0,0.00324433558365,0.0412807011377,0.0773273199726,-0.146289215436,0.320265588077,0.4609375,,,,,,,
direction_normalised_advantage,joint_crypto_high_correlation,empirical_crypto,empirical_crypto,eth_only,"advantage(empirical_crypto, joint_crypto_high_correlation)",successful_closure_count,-1,operational,,128,4.1171875,0.837323043192,2.47603433534,5.75834066466,0,-2.65,-0,5,12.6,21.95,-6,69,0.4453125,,,,,,,
direction_normalised_advantage,joint_crypto_high_correlation,empirical_crypto,empirical_crypto,eth_only,"advantage(empirical_crypto, joint_crypto_high_correlation)",capacity_rejected_opportunities,-1,operational,,128,0,0,0,0,0,0,-0,0,0,-0,-0,-0,0,,,,,,,
direction_normalised_advantage,joint_crypto_high_correlation,empirical_crypto,empirical_crypto,eth_only,"advantage(empirical_crypto, joint_crypto_high_correlation)",below_peg_burden,-1,operational,,128,0,0,0,0,0,0,-0,0,0,-0,-0,-0,0,,,,,,,
direction_normalised_advantage,joint_crypto_high_correlation,empirical_crypto,empirical_crypto,eth_only,"advantage(empirical_crypto, joint_crypto_high_correlation)",mean_absolute_peg_deviation,-1,operational,,128,0,0,0,0,0,0,-0,0,0,-0,-0,-0,0,,,,,,,
direction_normalised_advantage,joint_crypto_high_correlation,empirical_crypto,empirical_crypto,eth_only,"advantage(empirical_crypto, joint_crypto_high_correlation)",minimum_dai_price,1,operational,,128,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
direction_normalised_advantage,joint_crypto_high_correlation,empirical_crypto,empirical_crypto,eth_only,"advantage(empirical_crypto, joint_crypto_high_correlation)",restricted_mean_recovery_time,-1,operational,,128,0,0,0,0,0,0,-0,0,0,-0,-0,-0,0,,,,,,,
direction_normalised_advantage,joint_crypto_high_correlation,empirical_crypto,empirical_crypto,eth_only,"advantage(empirical_crypto, joint_crypto_high_correlation)",recovery_probability_720h,1,operational,,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
direction_normalised_advantage,joint_crypto_high_correlation,balanced_crypto,balanced_crypto,eth_only,"advantage(balanced_crypto, joint_crypto_high_correlation)",realised_bad_debt_share,-1,degenerate,,128,0,0,0,0,0,0,-0,0,0,-0,-0,-0,0,,,,,,,
direction_normalised_advantage,joint_crypto_high_correlation,balanced_crypto,balanced_crypto,eth_only,"advantage(balanced_crypto, joint_crypto_high_correlation)",positive_realised_bad_debt,-1,degenerate,,128,0,0,0,0,0,0,-0,0,0,-0,-0,-0,0,0,0,0,,,,
direction_normalised_advantage,joint_crypto_high_correlation,balanced_crypto,balanced_crypto,eth_only,"advantage(balanced_crypto, joint_crypto_high_correlation)",active_bad_debt_share,-1,degenerate,,128,0,0,0,0,0,0,-0,0,0,-0,-0,-0,0,,,,,,,
direction_normalised_advantage,joint_crypto_high_correlation,balanced_crypto,balanced_crypto,eth_only,"advantage(balanced_crypto, joint_crypto_high_correlation)",unresolved_tab_share,-1,operational,,128,0.0246935697948,0.00550190907791,0.0139098280021,0.0354773115875,9.31944326071e-05,-0.00366193717648,-0,0.00900437886801,0.0846502212937,0.168714700873,-0.0234698698696,0.4315947963,0.515625,,,,,,,
direction_normalised_advantage,joint_crypto_high_correlation,balanced_crypto,balanced_crypto,eth_only,"advantage(balanced_crypto, joint_crypto_high_correlation)",backlog_area_share,-1,operational,,128,0.0669232920239,0.0149938410482,0.0375353635694,0.0963112204784,0.000213174060593,-0.0125622412223,-0,0.0336820063887,0.244673210837,0.450583282298,-0.069805956329,1.14668180575,0.515625,,,,,,,
direction_normalised_advantage,joint_crypto_high_correlation,balanced_crypto,balanced_crypto,eth_only,"advantage(balanced_crypto, joint_crypto_high_correlation)",liquidated_debt_share,-1,operational,,128,0.0356340868844,0.00722989686193,0.021463489035,0.0498046847338,0.000332483913173,-0.00159861714,-0,0.0181062671514,0.152287610764,0.24588534215,-0.0234698698696,0.437211202182,0.5234375,,,,,,,
direction_normalised_advantage,joint_crypto_high_correlation,balanced_crypto,balanced_crypto,eth_only,"advantage(balanced_crypto, joint_crypto_high_correlation)",debt_weighted_liquidated_vault_share,-1,operational,,128,0.0356340868844,0.00722989686193,0.021463489035,0.0498046847338,0.000332483913173,-0.00159861714,-0,0.0181062671514,0.152287610764,0.24588534215,-0.0234698698696,0.437211202182,0.5234375,,,,,,,
direction_normalised_advantage,joint_crypto_high_correlation,balanced_crypto,balanced_crypto,eth_only,"advantage(balanced_crypto, joint_crypto_high_correlation)",successful_closure_count,-1,operational,,128,9.0703125,1.41626447676,6.29443412555,11.8461908744,1,-1,-0,12,37,42,-13,89,0.5234375,,,,,,,
direction_normalised_advantage,joint_crypto_high_correlation,balanced_crypto,balanced_crypto,eth_only,"advantage(balanced_crypto, joint_crypto_high_correlation)",capacity_rejected_opportunities,-1,operational,,128,0.015625,0.015625,-0.015,0.04625,0,0,-0,0,0,-0,-0,2,0.0078125,,,,,,,
direction_normalised_advantage,joint_crypto_high_correlation,balanced_crypto,balanced_crypto,eth_only,"advantage(balanced_crypto, joint_crypto_high_correlation)",below_peg_burden,-1,operational,,128,0,0,0,0,0,0,-0,0,0,-0,-0,-0,0,,,,,,,
direction_normalised_advantage,joint_crypto_high_correlation,balanced_crypto,balanced_crypto,eth_only,"advantage(balanced_crypto, joint_crypto_high_correlation)",mean_absolute_peg_deviation,-1,operational,,128,0,0,0,0,0,0,-0,0,0,-0,-0,-0,0,,,,,,,
direction_normalised_advantage,joint_crypto_high_correlation,balanced_crypto,balanced_crypto,eth_only,"advantage(balanced_crypto, joint_crypto_high_correlation)",minimum_dai_price,1,operational,,128,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
direction_normalised_advantage,joint_crypto_high_correlation,balanced_crypto,balanced_crypto,eth_only,"advantage(balanced_crypto, joint_crypto_high_correlation)",restricted_mean_recovery_time,-1,operational,,128,0,0,0,0,0,0,-0,0,0,-0,-0,-0,0,,,,,,,
direction_normalised_advantage,joint_crypto_high_correlation,balanced_crypto,balanced_crypto,eth_only,"advantage(balanced_crypto, joint_crypto_high_correlation)",recovery_probability_720h,1,operational,,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
direction_normalised_advantage,joint_crypto_high_correlation,stable_supported,stable_supported,eth_only,"advantage(stable_supported, joint_crypto_high_correlation)",realised_bad_debt_share,-1,degenerate,,128,-5.70792303385e-23,5.70792303385e-23,-1.68954521802e-22,5.4796061125e-23,0,0,-0,0,0,-0,-7.30614148333e-21,-0,0,,,,,,,
direction_normalised_advantage,joint_crypto_high_correlation,stable_supported,stable_supported,eth_only,"advantage(stable_supported, joint_crypto_high_correlation)",positive_realised_bad_debt,-1,degenerate,,128,0,0,0,0,0,0,-0,0,0,-0,-0,-0,0,0,0,0,,,,
direction_normalised_advantage,joint_crypto_high_correlation,stable_supported,stable_supported,eth_only,"advantage(stable_supported, joint_crypto_high_correlation)",active_bad_debt_share,-1,degenerate,,128,0,0,0,0,0,0,-0,0,0,-0,-0,-0,0,,,,,,,
direction_normalised_advantage,joint_crypto_high_correlation,stable_supported,stable_supported,eth_only,"advantage(stable_supported, joint_crypto_high_correlation)",unresolved_tab_share,-1,operational,,128,0.0223959941871,0.00438851096788,0.0137945126901,0.0309974756842,0.000287641049826,0,-0,0.00943197420096,0.0940868921433,0.153463243736,-0.0230108617898,0.220852123682,0.546875,,,,,,,
direction_normalised_advantage,joint_crypto_high_correlation,stable_supported,stable_supported,eth_only,"advantage(stable_supported, joint_crypto_high_correlation)",backlog_area_share,-1,operational,,128,0.0677912079588,0.0166467305866,0.0351636160091,0.100418799909,0.000657696904316,0,-0,0.0411483911581,0.30768001345,0.426082406003,-0.845188675779,1.16284506995,0.5546875,,,,,,,
direction_normalised_advantage,joint_crypto_high_correlation,stable_supported,stable_supported,eth_only,"advantage(stable_supported, joint_crypto_high_correlation)",liquidated_debt_share,-1,operational,,128,0.0398083328764,0.00799607835687,0.024136019297,0.0554806464559,0.000550780787509,0,-0,0.02595239363,0.165299700096,0.241416545147,-0.00262501458994,0.565260815968,0.5390625,,,,,,,
direction_normalised_advantage,joint_crypto_high_correlation,stable_supported,stable_supported,eth_only,"advantage(stable_supported, joint_crypto_high_correlation)",debt_weighted_liquidated_vault_share,-1,operational,,128,0.0398083328764,0.00799607835687,0.024136019297,0.0554806464559,0.000550780787509,0,-0,0.02595239363,0.165299700096,0.241416545147,-0.00262501458994,0.565260815968,0.5390625,,,,,,,
direction_normalised_advantage,joint_crypto_high_correlation,stable_supported,stable_supported,eth_only,"advantage(stable_supported, joint_crypto_high_correlation)",successful_closure_count,-1,operational,,128,10.9375,1.64309841207,7.71702711235,14.1579728876,2.5,0,-0,14,39,49.95,-4,104,0.5546875,,,,,,,
direction_normalised_advantage,joint_crypto_high_correlation,stable_supported,stable_supported,eth_only,"advantage(stable_supported, joint_crypto_high_correlation)",capacity_rejected_opportunities,-1,operational,,128,0.015625,0.015625,-0.015,0.04625,0,0,-0,0,0,-0,-0,2,0.0078125,,,,,,,
direction_normalised_advantage,joint_crypto_high_correlation,stable_supported,stable_supported,eth_only,"advantage(stable_supported, joint_crypto_high_correlation)",below_peg_burden,-1,operational,,128,0,0,0,0,0,0,-0,0,0,-0,-0,-0,0,,,,,,,
direction_normalised_advantage,joint_crypto_high_correlation,stable_supported,stable_supported,eth_only,"advantage(stable_supported, joint_crypto_high_correlation)",mean_absolute_peg_deviation,-1,operational,,128,0,0,0,0,0,0,-0,0,0,-0,-0,-0,0,,,,,,,
direction_normalised_advantage,joint_crypto_high_correlation,stable_supported,stable_supported,eth_only,"advantage(stable_supported, joint_crypto_high_correlation)",minimum_dai_price,1,operational,,128,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
direction_normalised_advantage,joint_crypto_high_correlation,stable_supported,stable_supported,eth_only,"advantage(stable_supported, joint_crypto_high_correlation)",restricted_mean_recovery_time,-1,operational,,128,0,0,0,0,0,0,-0,0,0,-0,-0,-0,0,,,,,,,
direction_normalised_advantage,joint_crypto_high_correlation,stable_supported,stable_supported,eth_only,"advantage(stable_supported, joint_crypto_high_correlation)",recovery_probability_720h,1,operational,,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
correlation_deterioration_interaction,empirical_minus_high_correlation,empirical_crypto,joint_crypto_empirical_stress_advantage,joint_crypto_high_correlation_advantage,advantage_empirical - advantage_high_correlation,realised_bad_debt_share,-1,degenerate,False,128,1.8998146777e-21,1.29815741743e-21,-6.44573860461e-22,4.44420321586e-21,0,0,0,0,0,1.7355340175e-20,-6.37268573157e-20,1.21103593167e-19,0.078125,,,,,,,
correlation_deterioration_interaction,empirical_minus_high_correlation,empirical_crypto,joint_crypto_empirical_stress_advantage,joint_crypto_high_correlation_advantage,advantage_empirical - advantage_high_correlation,positive_realised_bad_debt,-1,degenerate,False,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
correlation_deterioration_interaction,empirical_minus_high_correlation,empirical_crypto,joint_crypto_empirical_stress_advantage,joint_crypto_high_correlation_advantage,advantage_empirical - advantage_high_correlation,active_bad_debt_share,-1,degenerate,False,128,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
correlation_deterioration_interaction,empirical_minus_high_correlation,empirical_crypto,joint_crypto_empirical_stress_advantage,joint_crypto_high_correlation_advantage,advantage_empirical - advantage_high_correlation,unresolved_tab_share,-1,operational,False,128,0.00523934913319,0.00407595733644,-0.00274952724623,0.0132282255126,0.000272559235251,-0.0504324012814,-0.000248195821166,0.00461891504842,0.0257223106049,0.0770939115178,-0.1591493153,0.23541991519,0.6015625,,,,,,,
correlation_deterioration_interaction,empirical_minus_high_correlation,empirical_crypto,joint_crypto_empirical_stress_advantage,joint_crypto_high_correlation_advantage,advantage_empirical - advantage_high_correlation,backlog_area_share,-1,operational,False,128,0.0530698298843,0.0170138129171,0.0197227565669,0.0864169032018,0.00245233297259,-0.12596545298,-3.88072893682e-05,0.0461871233692,0.192108571615,0.412936683675,-0.427530193966,1.19841465289,0.6640625,,,,,,,
correlation_deterioration_interaction,empirical_minus_high_correlation,empirical_crypto,joint_crypto_empirical_stress_advantage,joint_crypto_high_correlation_advantage,advantage_empirical - advantage_high_correlation,liquidated_debt_share,-1,operational,False,128,0.0114902991364,0.00374408074828,0.00415190086973,0.018828697403,0.000128101508939,-0.0254617218144,-8.67361737988e-19,0.00615225420331,0.0483644474576,0.118379874236,-0.123446737202,0.23541991519,0.609375,,,,,,,
correlation_deterioration_interaction,empirical_minus_high_correlation,empirical_crypto,joint_crypto_empirical_stress_advantage,joint_crypto_high_correlation_advantage,advantage_empirical - advantage_high_correlation,debt_weighted_liquidated_vault_share,-1,operational,False,128,0.0114902991364,0.00374408074828,0.00415190086973,0.018828697403,0.000128101508939,-0.0254617218144,0,0.00615225420331,0.0483644474576,0.118379874236,-0.123446737202,0.23541991519,0.5546875,,,,,,,
correlation_deterioration_interaction,empirical_minus_high_correlation,empirical_crypto,joint_crypto_empirical_stress_advantage,joint_crypto_high_correlation_advantage,advantage_empirical - advantage_high_correlation,successful_closure_count,-1,operational,False,128,2.484375,0.44075481837,1.62049555599,3.34825444401,1,-2,0,4,8,11,-10,26,0.5546875,,,,,,,
correlation_deterioration_interaction,empirical_minus_high_correlation,empirical_crypto,joint_crypto_empirical_stress_advantage,joint_crypto_high_correlation_advantage,advantage_empirical - advantage_high_correlation,capacity_rejected_opportunities,-1,operational,False,128,0.28125,0.130742833395,0.0249940465451,0.537505953455,0,0,0,0,0,0.65,0,11,0.0546875,,,,,,,
correlation_deterioration_interaction,empirical_minus_high_correlation,empirical_crypto,joint_crypto_empirical_stress_advantage,joint_crypto_high_correlation_advantage,advantage_empirical - advantage_high_correlation,below_peg_burden,-1,operational,False,128,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
correlation_deterioration_interaction,empirical_minus_high_correlation,empirical_crypto,joint_crypto_empirical_stress_advantage,joint_crypto_high_correlation_advantage,advantage_empirical - advantage_high_correlation,mean_absolute_peg_deviation,-1,operational,False,128,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
correlation_deterioration_interaction,empirical_minus_high_correlation,empirical_crypto,joint_crypto_empirical_stress_advantage,joint_crypto_high_correlation_advantage,advantage_empirical - advantage_high_correlation,minimum_dai_price,1,operational,False,128,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
correlation_deterioration_interaction,empirical_minus_high_correlation,empirical_crypto,joint_crypto_empirical_stress_advantage,joint_crypto_high_correlation_advantage,advantage_empirical - advantage_high_correlation,restricted_mean_recovery_time,-1,operational,False,128,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
correlation_deterioration_interaction,empirical_minus_high_correlation,empirical_crypto,joint_crypto_empirical_stress_advantage,joint_crypto_high_correlation_advantage,advantage_empirical - advantage_high_correlation,recovery_probability_720h,1,operational,False,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
correlation_deterioration_interaction,empirical_minus_high_correlation,balanced_crypto,joint_crypto_empirical_stress_advantage,joint_crypto_high_correlation_advantage,advantage_empirical - advantage_high_correlation,realised_bad_debt_share,-1,degenerate,False,128,3.1752541131e-21,1.30311227704e-21,6.21154050094e-22,5.72935417611e-21,0,0,0,0,0,1.75217814132e-20,0,1.38439703663e-19,0.0859375,,,,,,,
correlation_deterioration_interaction,empirical_minus_high_correlation,balanced_crypto,joint_crypto_empirical_stress_advantage,joint_crypto_high_correlation_advantage,advantage_empirical - advantage_high_correlation,positive_realised_bad_debt,-1,degenerate,False,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
correlation_deterioration_interaction,empirical_minus_high_correlation,balanced_crypto,joint_crypto_empirical_stress_advantage,joint_crypto_high_correlation_advantage,advantage_empirical - advantage_high_correlation,active_bad_debt_share,-1,degenerate,False,128,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
correlation_deterioration_interaction,empirical_minus_high_correlation,balanced_crypto,joint_crypto_empirical_stress_advantage,joint_crypto_high_correlation_advantage,advantage_empirical - advantage_high_correlation,unresolved_tab_share,-1,operational,False,128,0.0174138814269,0.00558290011423,0.00647139720303,0.0283563656508,0.00119828035042,-0.00830255582062,0,0.0162439669147,0.0818053102679,0.146067204941,-0.27853786279,0.241740770447,0.7109375,,,,,,,
correlation_deterioration_interaction,empirical_minus_high_correlation,balanced_crypto,joint_crypto_empirical_stress_advantage,joint_crypto_high_correlation_advantage,advantage_empirical - advantage_high_correlation,backlog_area_share,-1,operational,False,128,0.0850764018017,0.01928539735,0.0472770229956,0.122875780608,0.00855933558514,-0.0598566307329,8.6288793652e-05,0.0757301710409,0.356860148561,0.579225855872,-0.590066484348,1.19799742992,0.75,,,,,,,
correlation_deterioration_interaction,empirical_minus_high_correlation,balanced_crypto,joint_crypto_empirical_stress_advantage,joint_crypto_high_correlation_advantage,advantage_empirical - advantage_high_correlation,liquidated_debt_share,-1,operational,False,128,0.0273531205488,0.00465290273146,0.0182334311951,0.0364728099025,0.00185145076896,-0.000857049917018,0,0.0262223505608,0.124903331722,0.14287978918,-0.0622727598783,0.241701668438,0.734375,,,,,,,
correlation_deterioration_interaction,empirical_minus_high_correlation,balanced_crypto,joint_crypto_empirical_stress_advantage,joint_crypto_high_correlation_advantage,advantage_empirical - advantage_high_correlation,debt_weighted_liquidated_vault_share,-1,operational,False,128,0.0273531205488,0.00465290273146,0.0182334311951,0.0364728099025,0.00185145076896,-0.000857049917018,0,0.0262223505608,0.124903331722,0.14287978918,-0.0622727598783,0.241701668438,0.6953125,,,,,,,
correlation_deterioration_interaction,empirical_minus_high_correlation,balanced_crypto,joint_crypto_empirical_stress_advantage,joint_crypto_high_correlation_advantage,advantage_empirical - advantage_high_correlation,successful_closure_count,-1,operational,False,128,6.9375,0.704470224526,5.55673835993,8.31826164007,3.5,0,0,12,19.3,22,-6,28,0.703125,,,,,,,
