cell_order,cell_identifier,shock,portfolio,metric,operationality,valid_replication_count,mean,standard_error,ci95_lower,ci95_upper,median,p05,p25,p75,p90,p95,minimum,maximum,positive_share,censoring_count,numerical_failure_count
4,joint_crypto_empirical_stress__stable_supported,joint_crypto_empirical_stress,stable_supported,share_hours_eth_wbtc_simultaneously_unsafe,diagnostic,128,0.00121527777778,0.000363256213706,0.000503295598914,0.00192725995664,0,0,0,0,0.00319444444444,0.00923611111111,0,0.0236111111111,0.125,0,0
4,joint_crypto_empirical_stress__stable_supported,joint_crypto_empirical_stress,stable_supported,maximum_simultaneous_active_backlog_families,diagnostic,128,0.5703125,0.0604319199396,0.451865936918,0.688759063082,0,0,0,1,2,2,0,2,0.4609375,0,0
5,joint_crypto_high_correlation__eth_only,joint_crypto_high_correlation,eth_only,realised_bad_debt_share,degenerate,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,joint_crypto_high_correlation__eth_only,joint_crypto_high_correlation,eth_only,positive_realised_bad_debt,degenerate,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,joint_crypto_high_correlation__eth_only,joint_crypto_high_correlation,eth_only,active_bad_debt_share,degenerate,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,joint_crypto_high_correlation__eth_only,joint_crypto_high_correlation,eth_only,unresolved_tab_share,operational,128,0.0292121466568,0.00577301644371,0.0178970344272,0.0405272588865,0.000523557213711,0,0,0.0171393321802,0.129764318842,0.176211066946,0,0.433984307992,0.578125,0,0
5,joint_crypto_high_correlation__eth_only,joint_crypto_high_correlation,eth_only,backlog_area_share,operational,128,0.0903234149776,0.0173731272958,0.0562720854779,0.124374744477,0.000981694168402,0,0,0.0638887079364,0.354419833423,0.557003743716,0,1.17523751964,0.578125,0,0
5,joint_crypto_high_correlation__eth_only,joint_crypto_high_correlation,eth_only,liquidated_debt_share,operational,128,0.0460032519889,0.0088502672725,0.0286567281348,0.0633497758429,0.000650125977481,0,0,0.0280000414101,0.176672338197,0.267452322462,0,0.567556344168,0.5625,0,0
5,joint_crypto_high_correlation__eth_only,joint_crypto_high_correlation,eth_only,debt_weighted_liquidated_vault_share,operational,128,0.0460032519889,0.0088502672725,0.0286567281348,0.0633497758429,0.000650125977481,0,0,0.0280000414101,0.176672338197,0.267452322462,0,0.567556344168,0.5625,0,0
5,joint_crypto_high_correlation__eth_only,joint_crypto_high_correlation,eth_only,successful_closure_count,operational,128,13.7109375,2.14095309626,9.51466943132,17.9072055687,2.5,0,0,14.5,44.3,72.35,0,124,0.5625,0,0
5,joint_crypto_high_correlation__eth_only,joint_crypto_high_correlation,eth_only,capacity_rejected_opportunities,operational,128,0.015625,0.015625,-0.015,0.04625,0,0,0,0,0,0,0,2,0.0078125,0,0
5,joint_crypto_high_correlation__eth_only,joint_crypto_high_correlation,eth_only,below_peg_burden,operational,128,0.259221364818,0.00398858692742,0.251403734441,0.267038995196,0.256866542563,0.186831435274,0.229567820657,0.287465585978,0.321133194591,0.333773855718,0.169592671946,0.3660592687,1,0,0
5,joint_crypto_high_correlation__eth_only,joint_crypto_high_correlation,eth_only,mean_absolute_peg_deviation,operational,128,0.000597776317663,6.48969732964e-06,0.000585056510897,0.000610496124429,0.000598598295043,0.000480357965518,0.000543822104482,0.000650833506567,0.000688361539265,0.000705718932085,0.000451994174648,0.000777779452119,1,0,0
5,joint_crypto_high_correlation__eth_only,joint_crypto_high_correlation,eth_only,minimum_dai_price,operational,128,0.995900137163,8.27849633965e-05,0.995737878635,0.996062395691,0.996022725003,0.994221015378,0.995450942213,0.996497114171,0.997075999089,0.997322188442,0.993388961094,0.997754896723,1,0,0
5,joint_crypto_high_correlation__eth_only,joint_crypto_high_correlation,eth_only,restricted_mean_recovery_time,operational,128,82.4453125,17.3555335089,48.4284668225,116.462158178,0,0,0,0,375.3,624.25,0,720,0.1875,2,0
5,joint_crypto_high_correlation__eth_only,joint_crypto_high_correlation,eth_only,recovery_probability_720h,operational,128,0.984375,0.0110049592883,0.962805279795,1.00594472021,1,1,1,1,1,1,0,1,0.984375,0,0
5,joint_crypto_high_correlation__eth_only,joint_crypto_high_correlation,eth_only,positive_demand_hours,diagnostic,128,9.046875,1.85967686791,5.4019083389,12.6918416611,1,0,0,7.25,29.6,41.65,0,165,0.5625,0,0
5,joint_crypto_high_correlation__eth_only,joint_crypto_high_correlation,eth_only,binding_hours,diagnostic,128,0.0078125,0.0078125,-0.0075,0.023125,0,0,0,0,0,0,0,1,0.0078125,0,0
5,joint_crypto_high_correlation__eth_only,joint_crypto_high_correlation,eth_only,mean_capacity_utilisation,diagnostic,128,0.00139807024573,0.000274282629715,0.000860476291486,0.00193566419997,0.000133547008547,0,0,0.00102831196581,0.00339743589744,0.00698717948718,0,0.0186965811966,0.5625,0,0
5,joint_crypto_high_correlation__eth_only,joint_crypto_high_correlation,eth_only,maximum_capacity_utilisation,diagnostic,128,0.187800480769,0.0214099780829,0.145836923727,0.229764037812,0.0769230769231,0,0,0.307692307692,0.55,0.653846153846,0,1,0.5625,0,0
5,joint_crypto_high_correlation__eth_only,joint_crypto_high_correlation,eth_only,maximum_simultaneously_unsafe_families,diagnostic,128,0.609375,0.0432932783216,0.52452017449,0.69422982551,1,0,0,1,1,1,0,1,0.609375,0,0
5,joint_crypto_high_correlation__eth_only,joint_crypto_high_correlation,eth_only,maximum_backlog_duration,diagnostic,128,16.109375,3.85909605211,8.54554673786,23.6732032621,2,0,0,10.75,35,83.65,0,348,0.578125,0,0
5,joint_crypto_high_correlation__eth_only,joint_crypto_high_correlation,eth_only,hours_one_unsafe_family,diagnostic,128,26.2421875,5.63046263726,15.206480731,37.277894269,3,0,0,23.25,85.3,119.8,0,517,0.609375,0,0
5,joint_crypto_high_correlation__eth_only,joint_crypto_high_correlation,eth_only,hours_at_least_two_unsafe_families,diagnostic,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,joint_crypto_high_correlation__eth_only,joint_crypto_high_correlation,eth_only,hours_all_applicable_volatile_families_unsafe,diagnostic,128,26.2421875,5.63046263726,15.206480731,37.277894269,3,0,0,23.25,85.3,119.8,0,517,0.609375,0,0
5,joint_crypto_high_correlation__eth_only,joint_crypto_high_correlation,eth_only,hours_eth_wbtc_simultaneously_unsafe,diagnostic,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,joint_crypto_high_correlation__eth_only,joint_crypto_high_correlation,eth_only,share_hours_eth_wbtc_simultaneously_unsafe,diagnostic,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,joint_crypto_high_correlation__eth_only,joint_crypto_high_correlation,eth_only,maximum_simultaneous_active_backlog_families,diagnostic,128,0.578125,0.0438228793994,0.492232156377,0.664017843623,1,0,0,1,1,1,0,1,0.578125,0,0
6,joint_crypto_high_correlation__empirical_crypto,joint_crypto_high_correlation,empirical_crypto,realised_bad_debt_share,degenerate,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,joint_crypto_high_correlation__empirical_crypto,joint_crypto_high_correlation,empirical_crypto,positive_realised_bad_debt,degenerate,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,joint_crypto_high_correlation__empirical_crypto,joint_crypto_high_correlation,empirical_crypto,active_bad_debt_share,degenerate,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,joint_crypto_high_correlation__empirical_crypto,joint_crypto_high_correlation,empirical_crypto,unresolved_tab_share,operational,128,0.0196407634545,0.00474808814174,0.0103345106967,0.0289470162123,0,0,0,0.0068094091888,0.0627662557161,0.127370628107,0,0.41615185866,0.484375,0,0
6,joint_crypto_high_correlation__empirical_crypto,joint_crypto_high_correlation,empirical_crypto,backlog_area_share,operational,128,0.0715943058141,0.0158328830912,0.0405618549553,0.102626756673,0,0,0,0.0188043690364,0.309905174626,0.433285922227,0,1.00216295369,0.484375,0,0
6,joint_crypto_high_correlation__empirical_crypto,joint_crypto_high_correlation,empirical_crypto,liquidated_debt_share,operational,128,0.0352130913424,0.0075075127767,0.0204983663001,0.0499278163847,0,0,0,0.00994829697632,0.154267248364,0.231837731301,0,0.460462171914,0.46875,0,0
6,joint_crypto_high_correlation__empirical_crypto,joint_crypto_high_correlation,empirical_crypto,debt_weighted_liquidated_vault_share,operational,128,0.0352130913424,0.0075075127767,0.0204983663001,0.0499278163847,0,0,0,0.00994829697632,0.154267248364,0.231837731301,0,0.460462171914,0.46875,0,0
6,joint_crypto_high_correlation__empirical_crypto,joint_crypto_high_correlation,empirical_crypto,successful_closure_count,operational,128,9.59375,1.60394588717,6.45001606115,12.7374839388,0,0,0,10.25,35.6,45.25,0,97,0.46875,0,0
6,joint_crypto_high_correlation__empirical_crypto,joint_crypto_high_correlation,empirical_crypto,capacity_rejected_opportunities,operational,128,0.015625,0.015625,-0.015,0.04625,0,0,0,0,0,0,0,2,0.0078125,0,0
6,joint_crypto_high_correlation__empirical_crypto,joint_crypto_high_correlation,empirical_crypto,below_peg_burden,operational,128,0.259221364818,0.00398858692742,0.251403734441,0.267038995196,0.256866542563,0.186831435274,0.229567820657,0.287465585978,0.321133194591,0.333773855718,0.169592671946,0.3660592687,1,0,0
6,joint_crypto_high_correlation__empirical_crypto,joint_crypto_high_correlation,empirical_crypto,mean_absolute_peg_deviation,operational,128,0.000597776317663,6.48969732964e-06,0.000585056510897,0.000610496124429,0.000598598295043,0.000480357965518,0.000543822104482,0.000650833506567,0.000688361539265,0.000705718932085,0.000451994174648,0.000777779452119,1,0,0
6,joint_crypto_high_correlation__empirical_crypto,joint_crypto_high_correlation,empirical_crypto,minimum_dai_price,operational,128,0.995900137163,8.27849633965e-05,0.995737878635,0.996062395691,0.996022725003,0.994221015378,0.995450942213,0.996497114171,0.997075999089,0.997322188442,0.993388961094,0.997754896723,1,0,0
6,joint_crypto_high_correlation__empirical_crypto,joint_crypto_high_correlation,empirical_crypto,restricted_mean_recovery_time,operational,128,82.4453125,17.3555335089,48.4284668225,116.462158178,0,0,0,0,375.3,624.25,0,720,0.1875,2,0
6,joint_crypto_high_correlation__empirical_crypto,joint_crypto_high_correlation,empirical_crypto,recovery_probability_720h,operational,128,0.984375,0.0110049592883,0.962805279795,1.00594472021,1,1,1,1,1,1,0,1,0.984375,0,0
6,joint_crypto_high_correlation__empirical_crypto,joint_crypto_high_correlation,empirical_crypto,positive_demand_hours,diagnostic,128,6.90625,1.58103913038,3.80741330446,10.0050866955,0,0,0,5,19.2,33.65,0,147,0.4765625,0,0
6,joint_crypto_high_correlation__empirical_crypto,joint_crypto_high_correlation,empirical_crypto,binding_hours,diagnostic,128,0.0078125,0.0078125,-0.0075,0.023125,0,0,0,0,0,0,0,1,0.0078125,0,0
6,joint_crypto_high_correlation__empirical_crypto,joint_crypto_high_correlation,empirical_crypto,mean_capacity_utilisation,diagnostic,128,0.000958617120726,0.000208775584355,0.000549416975391,0.00136781726606,0,0,0,0.000801282051282,0.00252670940171,0.00481570512821,0,0.0165064102564,0.4765625,0,0
6,joint_crypto_high_correlation__empirical_crypto,joint_crypto_high_correlation,empirical_crypto,maximum_capacity_utilisation,diagnostic,128,0.135216346154,0.019244886054,0.097496369488,0.17293632282,0,0,0,0.230769230769,0.434615384615,0.640384615385,0,1,0.4765625,0,0
6,joint_crypto_high_correlation__empirical_crypto,joint_crypto_high_correlation,empirical_crypto,maximum_simultaneously_unsafe_families,diagnostic,128,0.7890625,0.0749444871244,0.642171305236,0.935953694764,1,0,0,2,2,2,0,2,0.515625,0,0
6,joint_crypto_high_correlation__empirical_crypto,joint_crypto_high_correlation,empirical_crypto,maximum_backlog_duration,diagnostic,128,12,3.36241822194,5.409660285,18.590339715,0,0,0,7.25,24.8,56.4,0,335,0.484375,0,0
6,joint_crypto_high_correlation__empirical_crypto,joint_crypto_high_correlation,empirical_crypto,hours_one_unsafe_family,diagnostic,128,17.53125,4.20443583568,9.29055576207,25.7719442379,1,0,0,12.5,48.6,91.1,0,389,0.5078125,0,0
6,joint_crypto_high_correlation__empirical_crypto,joint_crypto_high_correlation,empirical_crypto,hours_at_least_two_unsafe_families,diagnostic,128,2.109375,0.534976724119,1.06082062073,3.15792937927,0,0,0,1,7,10.3,0,52,0.2734375,0,0
6,joint_crypto_high_correlation__empirical_crypto,joint_crypto_high_correlation,empirical_crypto,hours_all_applicable_volatile_families_unsafe,diagnostic,128,2.109375,0.534976724119,1.06082062073,3.15792937927,0,0,0,1,7,10.3,0,52,0.2734375,0,0
6,joint_crypto_high_correlation__empirical_crypto,joint_crypto_high_correlation,empirical_crypto,hours_eth_wbtc_simultaneously_unsafe,diagnostic,128,2.109375,0.534976724119,1.06082062073,3.15792937927,0,0,0,1,7,10.3,0,52,0.2734375,0,0
6,joint_crypto_high_correlation__empirical_crypto,joint_crypto_high_correlation,empirical_crypto,share_hours_eth_wbtc_simultaneously_unsafe,diagnostic,128,0.0029296875,0.000743023227943,0.00147336197323,0.00438601302677,0,0,0,0.00138888888889,0.00972222222222,0.0143055555556,0,0.0722222222222,0.2734375,0,0
6,joint_crypto_high_correlation__empirical_crypto,joint_crypto_high_correlation,empirical_crypto,maximum_simultaneous_active_backlog_families,diagnostic,128,0.734375,0.0739795864254,0.589375010606,0.879374989394,0,0,0,1.25,2,2,0,2,0.484375,0,0
7,joint_crypto_high_correlation__balanced_crypto,joint_crypto_high_correlation,balanced_crypto,realised_bad_debt_share,degenerate,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,joint_crypto_high_correlation__balanced_crypto,joint_crypto_high_correlation,balanced_crypto,positive_realised_bad_debt,degenerate,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,joint_crypto_high_correlation__balanced_crypto,joint_crypto_high_correlation,balanced_crypto,active_bad_debt_share,degenerate,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,joint_crypto_high_correlation__balanced_crypto,joint_crypto_high_correlation,balanced_crypto,unresolved_tab_share,operational,128,0.00451857686207,0.00145787214576,0.00166114745638,0.00737600626776,0,0,0,0.000589575612114,0.0114084896692,0.0274755030485,0,0.143340156827,0.2734375,0,0
7,joint_crypto_high_correlation__balanced_crypto,joint_crypto_high_correlation,balanced_crypto,backlog_area_share,operational,128,0.0234001229537,0.00680866362886,0.0100551422412,0.0367451036663,0,0,0,0.00278723699615,0.070656534539,0.15913773202,0,0.59990853331,0.2734375,0,0
7,joint_crypto_high_correlation__balanced_crypto,joint_crypto_high_correlation,balanced_crypto,liquidated_debt_share,operational,128,0.0103691651045,0.00327622451309,0.0039477650588,0.0167905651501,0,0,0,0.000920285147625,0.0204710891582,0.051757723318,0,0.285657540209,0.28125,0,0
7,joint_crypto_high_correlation__balanced_crypto,joint_crypto_high_correlation,balanced_crypto,debt_weighted_liquidated_vault_share,operational,128,0.0103691651045,0.00327622451309,0.0039477650588,0.0167905651501,0,0,0,0.000920285147625,0.0204710891582,0.051757723318,0,0.285657540209,0.28125,0,0
7,joint_crypto_high_correlation__balanced_crypto,joint_crypto_high_correlation,balanced_crypto,successful_closure_count,operational,128,4.640625,1.01959965746,2.64220967138,6.63904032862,0,0,0,2.25,14.3,33.9,0,71,0.28125,0,0
7,joint_crypto_high_correlation__balanced_crypto,joint_crypto_high_correlation,balanced_crypto,capacity_rejected_opportunities,operational,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,joint_crypto_high_correlation__balanced_crypto,joint_crypto_high_correlation,balanced_crypto,below_peg_burden,operational,128,0.259221364818,0.00398858692742,0.251403734441,0.267038995196,0.256866542563,0.186831435274,0.229567820657,0.287465585978,0.321133194591,0.333773855718,0.169592671946,0.3660592687,1,0,0
7,joint_crypto_high_correlation__balanced_crypto,joint_crypto_high_correlation,balanced_crypto,mean_absolute_peg_deviation,operational,128,0.000597776317663,6.48969732964e-06,0.000585056510897,0.000610496124429,0.000598598295043,0.000480357965518,0.000543822104482,0.000650833506567,0.000688361539265,0.000705718932085,0.000451994174648,0.000777779452119,1,0,0
7,joint_crypto_high_correlation__balanced_crypto,joint_crypto_high_correlation,balanced_crypto,minimum_dai_price,operational,128,0.995900137163,8.27849633965e-05,0.995737878635,0.996062395691,0.996022725003,0.994221015378,0.995450942213,0.996497114171,0.997075999089,0.997322188442,0.993388961094,0.997754896723,1,0,0
7,joint_crypto_high_correlation__balanced_crypto,joint_crypto_high_correlation,balanced_crypto,restricted_mean_recovery_time,operational,128,82.4453125,17.3555335089,48.4284668225,116.462158178,0,0,0,0,375.3,624.25,0,720,0.1875,2,0
7,joint_crypto_high_correlation__balanced_crypto,joint_crypto_high_correlation,balanced_crypto,recovery_probability_720h,operational,128,0.984375,0.0110049592883,0.962805279795,1.00594472021,1,1,1,1,1,1,0,1,0.984375,0,0
7,joint_crypto_high_correlation__balanced_crypto,joint_crypto_high_correlation,balanced_crypto,positive_demand_hours,diagnostic,128,3.328125,0.879985052595,1.60335429691,5.05289570309,0,0,0,1,9.3,17.6,0,71,0.28125,0,0
7,joint_crypto_high_correlation__balanced_crypto,joint_crypto_high_correlation,balanced_crypto,binding_hours,diagnostic,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,joint_crypto_high_correlation__balanced_crypto,joint_crypto_high_correlation,balanced_crypto,mean_capacity_utilisation,diagnostic,128,0.000424429086538,0.000111110051646,0.000206653385313,0.000642204787764,0,0,0,0.000120192307692,0.00115384615385,0.0022702991453,0,0.00870726495726,0.28125,0,0
7,joint_crypto_high_correlation__balanced_crypto,joint_crypto_high_correlation,balanced_crypto,maximum_capacity_utilisation,diagnostic,128,0.0615985576923,0.0122560693657,0.0375766617355,0.0856204536491,0,0,0,0.0384615384615,0.230769230769,0.307692307692,0,0.769230769231,0.28125,0,0
7,joint_crypto_high_correlation__balanced_crypto,joint_crypto_high_correlation,balanced_crypto,maximum_simultaneously_unsafe_families,diagnostic,128,0.4765625,0.0709927180248,0.337416772671,0.615708227329,0,0,0,1,2,2,0,2,0.28125,0,0
7,joint_crypto_high_correlation__balanced_crypto,joint_crypto_high_correlation,balanced_crypto,maximum_backlog_duration,diagnostic,128,5.375,1.82519144719,1.79762476351,8.95237523649,0,0,0,3.25,12,20,0,166,0.2734375,0,0
7,joint_crypto_high_correlation__balanced_crypto,joint_crypto_high_correlation,balanced_crypto,hours_one_unsafe_family,diagnostic,128,7.8203125,2.26132956832,3.38810654609,12.2525184539,0,0,0,3,17.5,40.65,0,188,0.2734375,0,0
7,joint_crypto_high_correlation__balanced_crypto,joint_crypto_high_correlation,balanced_crypto,hours_at_least_two_unsafe_families,diagnostic,128,2.0234375,0.497590756044,1.04815961815,2.99871538185,0,0,0,0,6.3,14.3,0,31,0.1953125,0,0
7,joint_crypto_high_correlation__balanced_crypto,joint_crypto_high_correlation,balanced_crypto,hours_all_applicable_volatile_families_unsafe,diagnostic,128,2.0234375,0.497590756044,1.04815961815,2.99871538185,0,0,0,0,6.3,14.3,0,31,0.1953125,0,0
7,joint_crypto_high_correlation__balanced_crypto,joint_crypto_high_correlation,balanced_crypto,hours_eth_wbtc_simultaneously_unsafe,diagnostic,128,2.0234375,0.497590756044,1.04815961815,2.99871538185,0,0,0,0,6.3,14.3,0,31,0.1953125,0,0
7,joint_crypto_high_correlation__balanced_crypto,joint_crypto_high_correlation,balanced_crypto,share_hours_eth_wbtc_simultaneously_unsafe,diagnostic,128,0.00281032986111,0.000691098272284,0.00145577724743,0.00416488247479,0,0,0,0,0.00875,0.0198611111111,0,0.0430555555556,0.1953125,0,0
7,joint_crypto_high_correlation__balanced_crypto,joint_crypto_high_correlation,balanced_crypto,maximum_simultaneous_active_backlog_families,diagnostic,128,0.4453125,0.0682029900598,0.311634639483,0.578990360517,0,0,0,1,2,2,0,2,0.2734375,0,0
8,joint_crypto_high_correlation__stable_supported,joint_crypto_high_correlation,stable_supported,realised_bad_debt_share,degenerate,128,5.70792303385e-23,5.70792303385e-23,-5.4796061125e-23,1.68954521802e-22,0,0,0,0,0,0,0,7.30614148333e-21,0.0078125,0,0
8,joint_crypto_high_correlation__stable_supported,joint_crypto_high_correlation,stable_supported,positive_realised_bad_debt,degenerate,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,joint_crypto_high_correlation__stable_supported,joint_crypto_high_correlation,stable_supported,active_bad_debt_share,degenerate,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,joint_crypto_high_correlation__stable_supported,joint_crypto_high_correlation,stable_supported,unresolved_tab_share,operational,128,0.00681615246973,0.0030126460017,0.000911366306392,0.0127209386331,0,0,0,0,0.00577513210413,0.0239157205779,0,0.341050215001,0.2421875,0,0
8,joint_crypto_high_correlation__stable_supported,joint_crypto_high_correlation,stable_supported,backlog_area_share,operational,128,0.0225322070188,0.0103013519695,0.00234155715849,0.0427228568791,0,0,0,0,0.0281102604307,0.0784439684401,0,1.20455390248,0.2421875,0,0
8,joint_crypto_high_correlation__stable_supported,joint_crypto_high_correlation,stable_supported,liquidated_debt_share,operational,128,0.00619491911243,0.00219190724305,0.00189878091604,0.0104910573088,0,0,0,0,0.00784681424864,0.0286184032654,0,0.172975741938,0.21875,0,0
8,joint_crypto_high_correlation__stable_supported,joint_crypto_high_correlation,stable_supported,debt_weighted_liquidated_vault_share,operational,128,0.00619491911243,0.00219190724305,0.00189878091604,0.0104910573088,0,0,0,0,0.00784681424864,0.0286184032654,0,0.172975741938,0.21875,0,0
8,joint_crypto_high_correlation__stable_supported,joint_crypto_high_correlation,stable_supported,successful_closure_count,operational,128,2.7734375,0.646596826601,1.50610771986,4.04076728014,0,0,0,0,10.3,19.95,0,47,0.21875,0,0
8,joint_crypto_high_correlation__stable_supported,joint_crypto_high_correlation,stable_supported,capacity_rejected_opportunities,operational,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,joint_crypto_high_correlation__stable_supported,joint_crypto_high_correlation,stable_supported,below_peg_burden,operational,128,0.259221364818,0.00398858692742,0.251403734441,0.267038995196,0.256866542563,0.186831435274,0.229567820657,0.287465585978,0.321133194591,0.333773855718,0.169592671946,0.3660592687,1,0,0
8,joint_crypto_high_correlation__stable_supported,joint_crypto_high_correlation,stable_supported,mean_absolute_peg_deviation,operational,128,0.000597776317663,6.48969732964e-06,0.000585056510897,0.000610496124429,0.000598598295043,0.000480357965518,0.000543822104482,0.000650833506567,0.000688361539265,0.000705718932085,0.000451994174648,0.000777779452119,1,0,0
8,joint_crypto_high_correlation__stable_supported,joint_crypto_high_correlation,stable_supported,minimum_dai_price,operational,128,0.995900137163,8.27849633965e-05,0.995737878635,0.996062395691,0.996022725003,0.994221015378,0.995450942213,0.996497114171,0.997075999089,0.997322188442,0.993388961094,0.997754896723,1,0,0
8,joint_crypto_high_correlation__stable_supported,joint_crypto_high_correlation,stable_supported,restricted_mean_recovery_time,operational,128,82.4453125,17.3555335089,48.4284668225,116.462158178,0,0,0,0,375.3,624.25,0,720,0.1875,2,0
8,joint_crypto_high_correlation__stable_supported,joint_crypto_high_correlation,stable_supported,recovery_probability_720h,operational,128,0.984375,0.0110049592883,0.962805279795,1.00594472021,1,1,1,1,1,1,0,1,0.984375,0,0
8,joint_crypto_high_correlation__stable_supported,joint_crypto_high_correlation,stable_supported,positive_demand_hours,diagnostic,128,1.984375,0.488673931667,1.02657409393,2.94217590607,0,0,0,0,5.6,14.65,0,31,0.2265625,0,0
8,joint_crypto_high_correlation__stable_supported,joint_crypto_high_correlation,stable_supported,binding_hours,diagnostic,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,joint_crypto_high_correlation__stable_supported,joint_crypto_high_correlation,stable_supported,mean_capacity_utilisation,diagnostic,128,0.000242888621795,6.14932555663e-05,0.000122361840885,0.000363415402705,0,0,0,0,0.000715811965812,0.00151175213675,0,0.00422008547009,0.2265625,0,0
8,joint_crypto_high_correlation__stable_supported,joint_crypto_high_correlation,stable_supported,maximum_capacity_utilisation,diagnostic,128,0.0417668269231,0.00891844441437,0.0242866758709,0.0592469779752,0,0,0,0,0.153846153846,0.230769230769,0,0.538461538462,0.2265625,0,0
8,joint_crypto_high_correlation__stable_supported,joint_crypto_high_correlation,stable_supported,maximum_simultaneously_unsafe_families,diagnostic,128,0.34375,0.0570319662748,0.231967346101,0.455532653899,0,0,0,0.25,1,2,0,2,0.25,0,0
8,joint_crypto_high_correlation__stable_supported,joint_crypto_high_correlation,stable_supported,maximum_backlog_duration,diagnostic,128,3.3671875,1.01858173298,1.37076730335,5.36360769665,0,0,0,0,6.3,14.2,0,69,0.2421875,0,0
8,joint_crypto_high_correlation__stable_supported,joint_crypto_high_correlation,stable_supported,hours_one_unsafe_family,diagnostic,128,5.5546875,1.40061188619,2.80948820307,8.29988679693,0,0,0,0.25,14.3,41.15,0,111,0.25,0,0
8,joint_crypto_high_correlation__stable_supported,joint_crypto_high_correlation,stable_supported,hours_at_least_two_unsafe_families,diagnostic,128,0.578125,0.209755134412,0.167004936552,0.989245063448,0,0,0,0,0,4.65,0,17,0.09375,0,0
8,joint_crypto_high_correlation__stable_supported,joint_crypto_high_correlation,stable_supported,hours_all_applicable_volatile_families_unsafe,diagnostic,128,0.578125,0.209755134412,0.167004936552,0.989245063448,0,0,0,0,0,4.65,0,17,0.09375,0,0
8,joint_crypto_high_correlation__stable_supported,joint_crypto_high_correlation,stable_supported,hours_eth_wbtc_simultaneously_unsafe,diagnostic,128,0.578125,0.209755134412,0.167004936552,0.989245063448,0,0,0,0,0,4.65,0,17,0.09375,0,0
8,joint_crypto_high_correlation__stable_supported,joint_crypto_high_correlation,stable_supported,share_hours_eth_wbtc_simultaneously_unsafe,diagnostic,128,0.000802951388889,0.000291326575573,0.000231951300766,0.00137395147701,0,0,0,0,0,0.00645833333333,0,0.0236111111111,0.09375,0,0
8,joint_crypto_high_correlation__stable_supported,joint_crypto_high_correlation,stable_supported,maximum_simultaneous_active_backlog_families,diagnostic,128,0.3203125,0.0542640382318,0.213954985066,0.426670014934,0,0,0,0,1,2,0,2,0.2421875,0,0
